00100374 TerminatedCString /lib64/ld-linux-x86-64.so.2
0010f1f8 string Loopback:     %11lu (%6.2f%%)	IPv4-mapped:  %11lu (%6.2f%%) 
0010f238 string IPv4-compat.: %11lu (%6.2f%%)	Link-local:   %11lu (%6.2f%%) 
0010f278 string Site-local:   %11lu (%6.2f%%)	Unique-local: %11lu (%6.2f%%) 
0010f2b8 string 6to4:         %11lu (%6.2f%%)	Teredo:       %11lu (%6.2f%%) 
0010f2f8 string Global:       %11lu (%6.2f%%)  
0010f318 string + IPv6 Unicast Interface Identifiers + 
0010f340 string IEEE-based: %11lu (%6.2f%%)	Low-byte:        %11lu (%6.2f%%) 
0010f380 string Embed-IPv4: %11lu (%6.2f%%)	Embed-IPv4 (64): %11lu (%6.2f%%) 
0010f3c0 string Embed-port: %11lu (%6.2f%%)	Embed-port (r):  %11lu (%6.2f%%) 
0010f400 string ISATAP:     %11lu (%6.2f%%)	Teredo:          %11lu (%6.2f%%) 
0010f440 string Randomized: %11lu (%6.2f%%)	Byte-pattern:    %11lu (%6.2f%%)  
0010f480 string ** IPv6 Multicast Addresses ** 
0010f4a0 string Permanent:   %11lu (%.2f%%)	Non-permanent  %11lu (%.2f%%) 
0010f4e0 string Invalid:     %11lu (%.2f%%)	Unicast-based: %11lu (%.2f%%) 
0010f520 string Embedded-RP: %11lu (%.2f%%)	Unknown:       %11lu (%.2f%%)  
0010f560 string Reserved:    %11lu (%.2f%%)	Interface:     %11lu (%.2f%%) 
0010f5a0 string Link:        %11lu (%.2f%%)	Admin:         %11lu (%.2f%%) 
0010f5e0 string Site:        %11lu (%.2f%%)	Organization:  %11lu (%.2f%%) 
0010f620 string Global:      %11lu (%.2f%%)	Unassigned:    %11lu (%.2f%%)  
0010f660 string inet_pton(): address not valid
0010f680 string inet_pton(): Source Address not valid
0010f6a8 string Prefix length error in IPv6 Source Address
0010f6d8 string inet_ntop(): Error converting IPv6 address to presentation format
0010f720 string Too many IPv6 Address (accept) filters.
0010f748 string Error in IPv6 Address (accept) filter number %u. 
0010f780 string Length error in IPv6 Source Address (accept) filter number %u. 
0010f7c0 string Too many IPv6 Source Address (block) filters.
0010f7f0 string Error in IPv6 Address (block) filter number %u. 
0010f828 string Error in IPv6 Source Address (block) filter number %u.
0010f860 string Length error in IPv6 Address (block) filter number %u. 
0010f898 string Unknown address type '%s' in accept type filter 
0010f8d0 string Unknown address type '%s' in block type filter 
0010f900 string Unknown address scope '%s' in accept scope filter 
0010f938 string Unknown address scope '%s' in block scope filter 
0010f970 string Unknown unicast address type '%s' in accept unicast address type filter 
0010f9c0 string Unknown unicast address type '%s' in block unicast address type filter 
0010fa08 string Unknown IID type '%s' in accept IID type filter. 
0010fa40 string Unknown IID type '%s' in block IID type filter. 
0010fa78 string Error: Cannot specify multiple --block-dup-preflen options
0010fab8 string Error in '--block-dup-preflen' option
0010fae0 string Error: Cannot specify multiple --print-unique-preflen options
0010fb20 string Error in '--print-unique-preflen' option
0010fb50 string Must specify range as /n1:/n2:p% where n1 and n2 are multiples of 8, and p is percentage
0010fbb0 string Inappropriate range for prefix analysis
0010fbd8 string Must specify range as n1:n2:, where n1 and n2 are smaller than 16, and p is a percentage
0010fc38 string Error: percentage must be larger than 0 and smaller (or equal) to 100 
0010fc80 string Cannot specify both '-a' and '-i' at the same time (try only one of them at a time)
0010fcd8 string Must specify an IPv6 address with '-a', or set '-i' to read addresses from stdin
0010fd30 string Cannot obtain statistics based on a single IPv6 address (should be using '-i')
0010fd80 string Cannot analyze pattern based on a single IPv6 address (should be using '-i')
0010fdd0 string Cannot employ --block-dup and --block-dup-preflen options simultaneously
0010fe20 string Cannot employ --print-unique-preflen with --block-dup or --block-dup-preflen options simultaneously
0010fe88 string Cannot employ --print-canonic and --print-fixed simultaneously
0010fec8 string Not enough memory when initializing internal host list
0010ff00 string Not enough memory (or hit internal artificial limit) when storing IPv6 address in memory
0010ff60 string Too many addresses for pattern analysis. Filter them out in smaller subsets, and retry
0010ffb8 string inet_ntof(): Error converting IPv6 address to fixed presentation format
00110000 string inet_ntop(): Error converting IPv6 address to fixed format
00110040 string %04x:%04x:%04x:%04x:%04x:%04x:%04x:%04x
00110068 string icmp6 and ip6[7]==255 and ip6[40]==136 and ip6[41]==0
001100a0 string Packet too large while inserting Neighbor Solicitation header
001100e0 string NS message too large while processing source link-layer address opt.
00110128 string Error setting up 'Alarm' signal
00110148 string Error while learning addresses of the %s interface 
00110180 string Error while storing Source Address
001101a8 string Block filter for IPv6 Source Address: 
001101d0 string inet_ntop(): Error converting IPv6 Src. Addr. filter to presentation format
00110220 string Block filter for IPv6 Destination Address: 
00110250 string inet_ntop(): Error converting IPv6 Dst. Addr. filter to presentation format
001102a0 string Block filter for Target Address: 
001102c8 string inet_ntop(): Error converting Target Addr. filter to presentation format
00110318 string Block filter for link-layer Source Address: 
00110348 string Block filter for link-layer Destination Address: 
00110380 string Accept filter for IPv6 Source Address: 
001103a8 string Accept filter for IPv6 Destination Address: 
001103d8 string Accept filter for Target Address: 
00110400 string Accept filter for link-layer Source Address: 
00110430 string Accept filter for link-layer Destination Address: 
00110468 string inet_ntop(): Error converting IPv6 Source Address to presentation format
001104b8 string inet_ntop(): Error converting IPv6 Destination Address to presentation format
00110508 string Received IPv6 packet from %s to %s (%s) 
00110538 string Error while releasing superuser privileges (changing to real GID)
00110580 string Error while releasing superuser privileges (changing to real UID)
001105c8 string User 'nobody' has incorrect privileges
001105f0 string Error while releasing superuser privileges (changing to nobody's group)
00110638 string Error while releasing superuser privileges (changing to 'nobody')
00110680 string icmp6 and ip6[7]==255 and ((ip6[40]==134 and ip6[41]==0) or (ip6[40]==135 and ip6[41]==0))
001106e0 string inet_pton(): Error converting All Routers address from presentation to network format
00110738 string ether_pton(): Error converting all-nodes multicast address
00110778 string Packet too large while inserting Router Solicitation header
001107b8 string RS message too large while processing source link-layer address opt.
00110800 string Error in malloc() while learning prefixes
00110830 string Error in malloc() creating local SLAAC addresses
00110868 string send_neighbor_advert(): Internal buffer too small
001108a0 string send_neighbor_advert(): Packet too large when sending Neighbor Advertisement
001108f0 string send_neighbor_advert(): Packet Too Large while inserting TLLA option in NA message
00110948 string send_neighbor_advert(): Error converting all-nodes multicast address
00110990 string send_neighbor_advert(): Error converting all-nodes link-local address
001109d8 string send_neighbor_advert(): pcap_inject(): %s
00110a08 string send_neighbor_advert(): pcap_inject(): only wrote %d bytes (rather than %lu bytes) 
00110a60 string Error while performing Neighbor Discovery for the Destination Address
00110aa8 string Couldn't find local router. Now trying Neighbor Discovery for the target node
00110af8 string Error calling if_indextoname() from sel_next_hop()
00110b30 string DEBUG: Interface: %s (%d)	Flags:%s%s 
00110b58 string DEBUG: inet_ntop(): Error converting IPv6 Address to presentation format
00110ba8 string Need to specify an interface ('-i' option) when Destination Address is link-local
00110c00 string Error while obtaining local interface data
00110c30 string Error while obtaining local addresses
00110c58 string Could not determine next hop address
00110c80 string Could not learn a local router
00110ca0 string Could not obtain local address **
00110cc8 string Could not find selected interface in local data
00110cf8 string inet_pton(): Error converting loopback address from presentation to network format
00110d50 string Could not find loopback interface in local data
00110d80 string Error opening pcap socket because interface was not specified
00110dc0 string Error obtaining descriptor number for pcap_t
00110df0 string Error: Interface %s is not of any supported type (type= %u) 
00110e30 string List of local interfaces/addresses
00110e58 string Name: %s	Index: %d	 Address: %s 
00110e80 string icmp6 and ip6[7]==255 and ip6[40]==134 and ip6[41]==0
00110ee0 string :g:J:B:K:W:G:vh
00111299 string zR
001112c9 string zR
.gnu_debugaltlink::00000000 string /usr/lib/debug/.dwz/x86_64-linux-gnu/ipv6toolkit.debug
.shstrtab::00000001 string-utf8 .shstrtab
.shstrtab::0000000b string-utf8 .note.gnu.build-id
.shstrtab::0000001e string-utf8 .interp
.shstrtab::00000026 string-utf8 .gnu.hash
.shstrtab::00000030 string-utf8 .dynsym
.shstrtab::00000038 string-utf8 .dynstr
.shstrtab::00000040 string-utf8 .gnu.version
.shstrtab::0000004d string-utf8 .gnu.version_r
.shstrtab::0000005c string-utf8 .rela.dyn
.shstrtab::00000066 string-utf8 .rela.plt
.shstrtab::00000070 string-utf8 .init
.shstrtab::00000076 string-utf8 .plt.got
.shstrtab::0000007f string-utf8 .text
.shstrtab::00000085 string-utf8 .fini
.shstrtab::0000008b string-utf8 .rodata
.shstrtab::00000093 string-utf8 .eh_frame_hdr
.shstrtab::000000a1 string-utf8 .eh_frame
.shstrtab::000000ab string-utf8 .note.gnu.property
.shstrtab::000000be string-utf8 .note.ABI-tag
.shstrtab::000000cc string-utf8 .init_array
.shstrtab::000000d8 string-utf8 .fini_array
.shstrtab::000000e4 string-utf8 .dynamic
.shstrtab::000000ed string-utf8 .data
.shstrtab::000000f3 string-utf8 .bss
.shstrtab::000000f8 string-utf8 .gnu_debugaltlink
.shstrtab::0000010a string-utf8 .gnu_debuglink
