001003ac TerminatedCString /lib64/ld-linux-x86-64.so.2
00101738 string-utf8 setbuf
0010173f string-utf8 pthread_once
0010174c string-utf8 freopen64
00101756 string-utf8 pread64
0010175e string-utf8 msync
00101764 string-utf8 readdir64
0010176e string-utf8 pthread_rwlock_rdlock
00101784 string-utf8 pthread_self
00101791 string-utf8 closedir
0010179a string-utf8 pthread_mutexattr_destroy
001017b4 string-utf8 strrchr
001017bc string-utf8 putchar
001017c4 string-utf8 pthread_rwlock_trywrlock
001017dd string-utf8 unlink
001017e4 string-utf8 munmap
001017eb string-utf8 ferror
001017f2 string-utf8 fflush
001017f9 string-utf8 memmove
00101801 string-utf8 mmap64
00101808 string-utf8 fdatasync
00101812 string-utf8 socket
00101819 string-utf8 localtime_r
00101825 string-utf8 ftello64
0010182e string-utf8 strlen
00101835 string-utf8 pthread_cond_init
00101847 string-utf8 pthread_join
00101854 string-utf8 getrusage
0010185e string-utf8 __ctype_b_loc
0010186c string-utf8 rmdir
00101872 string-utf8 __memcpy_chk
0010187f string-utf8 strstr
00101886 string-utf8 strnlen
0010188e string-utf8 pthread_mutex_destroy
001018a4 string-utf8 pthread_mutex_trylock
001018ba string-utf8 __vfprintf_chk
001018c9 string-utf8 pthread_mutexattr_init
001018e0 string-utf8 __isoc23_strtol
001018f0 string-utf8 pthread_cond_timedwait
00101907 string-utf8 pthread_cond_signal
0010191b string-utf8 pthread_create
0010192a string-utf8 getpid
00101931 string-utf8 readlink
0010193a string-utf8 stdout
00101941 string-utf8 rand
00101946 string-utf8 pthread_mutex_lock
00101959 string-utf8 realloc
00101961 string-utf8 pthread_cond_broadcast
00101978 string-utf8 __sprintf_chk
00101986 string-utf8 getpwnam
0010198f string-utf8 __memmove_chk
0010199d string-utf8 strcasecmp
001019a8 string-utf8 __fprintf_chk
001019b6 string-utf8 mkostemp64
001019c1 string-utf8 lstat64
001019c9 string-utf8 malloc
001019d0 string-utf8 __libc_start_main
001019e2 string-utf8 sched_yield
001019ee string-utf8 pthread_rwlock_unlock
00101a04 string-utf8 pthread_rwlock_wrlock
00101a1a string-utf8 stderr
00101a21 string-utf8 fdopen
00101a28 string-utf8 __memset_chk
00101a35 string-utf8 pthread_cond_destroy
00101a4a string-utf8 strncasecmp
00101a56 string-utf8 mprotect
00101a5f string-utf8 fcntl64
00101a67 string-utf8 pthread_rwlock_init
00101a7b string-utf8 __ctype_tolower_loc
00101a8f string-utf8 fstat64
00101a97 string-utf8 __cxa_finalize
00101aa6 string-utf8 setlocale
00101ab0 string-utf8 strchr
00101ab7 string-utf8 getenv
00101abe string-utf8 pthread_mutex_init
00101ad1 string-utf8 calloc
00101ad8 string-utf8 stpcpy
00101adf string-utf8 memcmp
00101ae6 string-utf8 fclose
00101aed string-utf8 ftruncate64
00101af9 string-utf8 memset
00101b00 string-utf8 __isoc23_strtoul
00101b11 string-utf8 ioctl
00101b17 string-utf8 fputc
00101b1d string-utf8 rename
00101b24 string-utf8 fputs
00101b2a string-utf8 pwrite64
00101b33 string-utf8 pthread_mutex_unlock
00101b48 string-utf8 opendir
00101b50 string-utf8 __snprintf_chk
00101b5f string-utf8 pthread_setname_np
00101b72 string-utf8 access
00101b79 string-utf8 ldiv
00101b7e string-utf8 memcpy
00101b85 string-utf8 fileno
00101b8c string-utf8 getcwd
00101b93 string-utf8 fwrite
00101b9a string-utf8 select
00101ba1 string-utf8 fseeko64
00101baa string-utf8 pthread_rwlock_tryrdlock
00101bc3 string-utf8 strcmp
00101bca string-utf8 qsort
00101bd0 string-utf8 unlinkat
00101bd9 string-utf8 __errno_location
00101bea string-utf8 madvise
00101bf2 string-utf8 abort
00101bf8 string-utf8 endpwent
00101c01 string-utf8 strerror_r
00101c0c string-utf8 pthread_cond_wait
00101c1e string-utf8 strncmp
00101c26 string-utf8 __tls_get_addr
00101c35 string-utf8 libz.so.1
00101c3f string-utf8 libcrypto.so.3
00101c4e string-utf8 libstdc++.so.6
00101c5d string-utf8 libm.so.6
00101c67 string-utf8 libc.so.6
00101c71 string-utf8 ld-linux-x86-64.so.2
00101c86 string-utf8 GLIBC_2.3
00101c90 string-utf8 GLIBC_2.29
00101c9b string-utf8 CXXABI_1.3
00101ca6 string-utf8 CXXABI_1.3.9
00101cb3 string-utf8 OPENSSL_3.0.0
00101cc1 string-utf8 GLIBC_2.7
00101ccb string-utf8 GLIBC_2.33
00101cd6 string-utf8 GLIBC_2.17
00101ce1 string-utf8 GLIBC_2.3.2
00101ced string-utf8 GLIBC_2.4
00101cf7 string-utf8 GLIBC_2.3.4
00101d03 string-utf8 GLIBC_2.34
00101d0e string-utf8 GLIBC_2.28
00101d19 string-utf8 GLIBC_2.14
00101d24 string-utf8 GLIBC_2.38
00101d2f string-utf8 GLIBC_2.2.5
0024b020 string Use: aria_ft_dump <table_name> <index_num>
0024b050 string You cannot use these options together!
0024b078 string Key %d in table %s is not a FULLTEXT key 
0024b0a8 string Total rows: %lu Total words: %lu Unique words: %lu Longest word: %lu chars (%s) Median length: %u Average global weight: %f Most common word: %lu times, weight: %f (%s) 
0024b158 string %3u: %10lu %5.2f%% %20lu %4.1f%% 
0024b180 string Calculate per-word stats (counts and global weights).
0024b1b8 string Dump index (incl. data offsets and word weights).
0024b1f0 string Found old style Maria log files; Converting them to Aria names
0024b230 string Can't find database and path from %s
0024b258 string Wrong block size %u; Expected %u
0024b280 string ./storage/maria/ma_key_recover.c
0024b2a8 string Aria table '%s' has too many columns and/or indexes and/or unique constraints.
0024b2f8 string Aria table '%s' is in use (most likely by a MERGE table). Try FLUSH TABLES.
0024b348 string storage_engine_middle_of_create
0024b368 string ./storage/maria/ma_delete_all.c
0024b388 string Control file must be from a newer version; zero-ing out %u unknown bytes in control file at offset %u
0024b3f0 string ./storage/maria/ma_control_file.c
0024b418 string Changeable part (end of control file) checksum mismatch
0024b450 string Size of control file is smaller than expected
0024b480 string File size bigger than expected
0024b4a0 string Could not get an exclusive lock; file is probably in use by another process
0024b4f0 string Missing valid id at start of file. File is not a valid aria control file
0024b540 string Can't lock aria control file '%s' for exclusive use, error: %d. Will retry for %d seconds
0024b5a0 string File is from a future aria system: %d. Current version is: %d
0024b5e0 string Sizes stored in control file are inconsistent. create_time_size: %u  changeable_size: %u  file_size: %llu
0024b650 string Block size in control file (%u) is different than given aria_block_size: %u
0024b6a0 string Got error '%s' when trying to use aria control file '%s'
0024b6e0 string last_checkpoint_lsn: (%u,0x%x) 
0024b700 string Note: file_size (%llu) is bigger than the expected file size %llu. This is unexpected but will not cause any issues. 
0024b778 string Warning: %s file_size is %llu (should be %llu) and contains unknown data. It will still work but should be examined. 
0024b7f0 string ./storage/maria/ma_loghandler.c
0024b810 string Table %s has wrong LSN: (%u,0x%x) on page: %llu
0024b840 string Aria engine: log data error last_log_page:   (%u,0x%x) is less than checkpoint page: (%u,0x%x)
0024b8a0 string   This can be header page:     Timestamp: %04d.%02d.%02d %02d.%02d.%02d  (%s)     Aria log version: %lu     Server version: %lu     Server id %lu     Page size %lu 
0024b948 string       WARNING: page size is not equal compiled in one %lu!!! 
0024b988 string     File number %lu     Max lsn: (%u,0x%x) 
0024b9b8 string   Page: %ld  File number: %ld 
0024b9d8 string     Record CRC (WARNING: not yet implemented!!!)
0024ba10 string     WARNING: unknown flags (stop interpretation)!!!
0024ba48 string     WARNING: calculated CRC: 0x%04lx!!! 
0024ba78 string     Sector protection current value: 0x%02x 
0024baa8 string     Sector protection in sector: 0x%02x  saved value 0x%02x 
0024bae8 string     WARNING: sector protection found problems!!!
0024bb20 string     WARNING: non filler character met before page end (page + 0x%04x: 0x%02x) (stop interpretation)!!!
0024bb88 string     WARNING: chunk can't start from 0x0 (stop interpretation)!!!
0024bbd0 string     LSN chunk type 0 (variable length)
0024bbf8 string       Record type %u: %s  record class %s compressed LSNs: %u 
0024bc38 string         WARNING: this record class here can't be used (stop interpretation)!!!
0024bc88 string       Continuation of previous chunk 0 header 
0024bcb8 string       Short transaction id: %u 
0024bcd8 string       It is 1 group record (chunk length == 0)
0024bd08 string       Number of groups left to the end %u: 
0024bd38 string         Group +#%u: (%u,0x%x)  pages: %u 
0024bd68 string     LSN chunk type 1 (fixed size)
0024bd90 string     No header chunk type 2(till the end of the page)
0024bdc8 string       WARNING: chunk header content record type: 0x%02x (dtop interpretation)!!!
0024be20 string ./storage/maria/ma_pagecache.c
0024be40 string Not enough memory to allocate 8 pagecache pages
0024be70 string ./storage/maria/ma_checkpoint.c
0024be90 string checkpoint bitmap page flush failed
0024beb8 string checkpoint data page flush failed
0024bee0 string checkpoint index page flush failed
0024bf08 string Aria engine: checkpoint failed at %s with error %d
0024bf40 string background data page flush failed
0024bf68 string background index page flush failed
0024bf90 string , ignoring page %s because of dirty_pages list 
0024bfc0 string ./storage/maria/ma_servicethread.c
0024bfe8 string Unknown encryption key id %u  for %s. Can't continue!
0024c020 string failed to encrypt '%s'  rc: %d  dstlen: %u  size: %u
0024c058 string failed to decrypt '%s'  rc: %d  dstlen: %u  size: %u
0024c090 string Initialization of encryption failed for %s
0024c0c0 string Unsupported crypt scheme type: %d iv_length: %d
0024c0f0 string Error %d reading index file %s  block %lld
0024c120 string Error %d reading data file %s  block %lld
0024c150 string ./storage/myisam/ft_boolean_search.c
0024c178 string ./storage/myisam/ft_nlq_search.c
0024c1a0 string option '%s': boolean value '%s' wasn't recognized. Set to OFF.
0024c1e0 string Using unique option prefix '%.*s' is error-prone and can break in the future. Please use the full name '%s' instead.
0024c258 string %s is deprecated and will be removed in a future release
0024c298 string %s is deprecated and will be removed in a future release. Please use %s instead.
0024c2f0 string option '%s': signed value %s adjusted to %s
0024c320 string Integer value out of range for int64: '%s' for %s
0024c358 string Unknown suffix '%c' used for variable '%s' (value '%s'). Legal suffix characters are: K, M, G, T, P, E
0024c3c0 string option '%s': unsigned value %s adjusted to %s
0024c3f0 string Incorrect unsigned value: '%s' for %s
0024c418 string Integer value out of range for uint64: '%s' for %s
0024c450 string option '%s': value %g adjusted to %g
0024c478 string %s: Maximum value of '%s' cannot be set
0024c4a0 string Invalid decimal value for option '%s' 
0024c4c8 string %s: Error while setting value '%s' to '%s'
0024c4f8 string %s: ambiguous option '--%s-%s' (--%s-%s)
0024c528 string %s: variable prefix '%s' is not unique
0024c550 string %s: ambiguous option '--%s' (%s, %s)
0024c578 string %s: %s: Option '%s' used, but is disabled 
0024c5a8 string %s: option '--%s' cannot take an argument
0024c5d8 string %s: ignoring option '--%s' due to invalid value '%s'
0024c610 string %s: automatically set option '--%s' cannot take an argument
0024c650 string %s: automatic setup request is unsupported by option '--%s'
0024c690 string %s: option '--%s' requires an argument
0024c6b8 string %s: ERROR: Option '-%c' used, but is disabled 
0024c6e8 string %s: option '-%c' requires an argument
0024c710 string  (Automatically configured unless set explicitly)
0024c748 string , or ALL to set all combinations
0024c770 string . Deprecated, will be removed in a future release.
0024c7a8 string . Takes a comma-separated list of option=value pairs, where value is on, off, or default, and options are: 
0024c818 string . No currently supported values.
0024c840 string %*s(Defaults to on; use --skip-
0024c860 string  Variables (--variable-name=value)
0024c888 string Value (after reading options) 
0024c8a8 string and boolean options {FALSE|TRUE}
0024c8d0 string  User time %.2f, System time %.2f Maximum resident set size %ld, Integral resident set size %ld Non-physical pagefaults %ld, Physical pagefaults %ld, Swaps %ld Blocks in %ld out %ld, Messages in %ld out %ld, Signals %ld Voluntary context switches %ld, Involuntary context switches %ld 
0024c9f0 string Error in my_thread_global_end(): %d threads didn't exit 
0024ca30 string  Warning: prev didn't point at previous lock
0024ca60 string Warning: last didn't point at last lock
0024ca88 string Current active THR (table level locks):
0024cab0 string non-power of 2 large page size (%zu) found, skipping
0024cae8 string Couldn't allocate %zu bytes (Large/HugeTLB memory page size %zu); errno %u; continuing to smaller size
0024cb50 string Warning: World-writable config file '%s' is ignored 
0024cb88 string Warning: skipping '%s' directive as maximum includerecursion level was reached in file %s at line %d 
0024cbf0 string error: Wrong '!%s' directive in config file: %s at line %d 
0024cc30 string error: Wrong group definition in config file: %s at line %d 
0024cc70 string error: Found option without preceding group in config file: %s at line: %d 
0024ccc0 string Could not open required defaults file: %s 
0024ccf0 string Fatal error in defaults handling. Program aborted 
0024cd28 string %s would have been started with the following arguments: 
0024cd68 string  Default options are read from the following files in the given order:
0024cdb0 string Internal error initializing default directories list
0024cde8 string The following groups are read:
0024ce08 string  The following options may be given as the first argument: --print-defaults          Print the program argument list and exit. --no-defaults             Don't read default options from any option file. The following specify which files/extra groups are read (specified before remaining options): --defaults-file=#         Only read default options from the given file #. --defaults-extra-file=#   Read this file after the global files are read. --defaults-group-suffix=# Additionally read default groups with # appended as a suffix.
0024d020 string Retry in %d secs. Message reprinted in %d secs
0024d050 string Can't create/write to file '%s' (Errcode: %iE)
0024d080 string Error reading file '%s' (Errcode: %iE)
0024d0a8 string Error writing file '%s' (Errcode: %iE)
0024d0d0 string Error on close of '%s' (Errcode: %iE)
0024d0f8 string Out of memory (Needed %u bytes)
0024d118 string Error on delete of '%s' (Errcode: %iE)
0024d140 string Error on rename of '%s' to '%s' (Errcode: %iE)
0024d170 string Unexpected end-of-file found when reading file '%s' (Errcode: %iE)
0024d1b8 string Can't lock file (Errcode: %iE)
0024d1d8 string Can't unlock file (Errcode: %iE)
0024d200 string Can't read dir of '%s' (Errcode: %iE)
0024d228 string Can't get stat of '%s' (Errcode: %iE)
0024d250 string Can't change size of file (Errcode: %iE)
0024d280 string Can't open stream from handle (Errcode: %iE)
0024d2b0 string Can't get working directory (Errcode: %iE)
0024d2e0 string Can't change dir to '%s' (Errcode: %iE)
0024d308 string Warning: %d files and %d streams is left open 
0024d338 string Disk is full writing '%s' (Errcode: %iE). Waiting for someone to free space... (Expect up to %d secs delay for server to continue after freeing disk space)
0024d3d8 string Can't create directory '%s' (Errcode: %iE)
0024d408 string Character set '%s' is not a compiled character set and is not specified in the '%s' file
0024d468 string Out of resources when opening file '%s' (Errcode: %iE)
0024d4a0 string Can't read value for symlink '%s' (Errcode: %iE)
0024d4d8 string Can't create symlink '%s' pointing at '%s' (Errcode: %iE)
0024d518 string Error on realpath() on '%s' (Errcode: %iE)
0024d548 string Can't sync file '%s' to disk (Errcode: %iE)
0024d578 string Collation '%s' is not a compiled collation and is not specified in the '%s' file
0024d5d0 string File '%s' not found (Errcode: %iE)
0024d5f8 string File '%s' (fileno: %d) was not closed
0024d620 string Can't change ownership of the file '%s' (Errcode: %iE)
0024d658 string Can't change permissions of the file '%s' (Errcode: %iE)
0024d698 string Can't seek in file '%s' (Errcode: %iE)
0024d6c0 string Can't change mode for file '%s' to 0x%lx (Errcode: %iE)
0024d6f8 string Warning: Can't copy ownership for file '%s' (Errcode: %iE)
0024d738 string Failed to release memory pointer %p, %zu bytes (Errcode: %iE)
0024d778 string Lock Pages in memory access rights required
0024d7a8 string Warning: Charset id '%d' csname '%s' trying to replace existing csname '%s'
0024d7f8 string Deprecated program name. It will be removed in a future release, use '%s' instead
0024d850 string Local temporary space limit reached
0024d878 string Global temporary space limit reached
0024d8a0 string O_TMPFILE is not supported on %s (disabling future attempts)
0024d8e0 string Using crc32 + pclmulqdq instructions
0024d908 string Using SSE4.2 crc32 instructions
0024d928 string Using generic crc32 instructions
0024da58 string %s: no level #%d data for this Unicode version.
0024da88 string Shift character out of range: u%04X
0024dab0 string Reset character out of range: u%04X
0024dad8 string Can't reset before a primary ignorable character U+%04lX
0024db18 string Can't initialize %d contractions
0024db40 string charsets/charset/collation/name
0024db60 string charsets/charset/collation/order
0024db88 string charsets/charset/collation/flag
0024dba8 string charsets/charset/collation/map
0024dbc8 string charsets/charset/collation/version
0024dbf0 string charsets/charset/collation/suppress_contractions
0024dc28 string charsets/charset/collation/optimize
0024dc50 string charsets/charset/collation/shift-after-method
0024dc80 string charsets/charset/collation/rules/import
0024dca8 string charsets/charset/collation/rules/import/source
0024dcd8 string charsets/charset/collation/settings
0024dd00 string charsets/charset/collation/settings/strength
0024dd30 string charsets/charset/collation/settings/alternate
0024dd60 string charsets/charset/collation/settings/backwards
0024dd90 string charsets/charset/collation/settings/normalization
0024ddc8 string charsets/charset/collation/settings/caseLevel
0024ddf8 string charsets/charset/collation/settings/caseFirst
0024de28 string charsets/charset/collation/settings/hiraganaQuaternary
0024de60 string charsets/charset/collation/settings/numeric
0024de90 string charsets/charset/collation/settings/variableTop
0024dec0 string charsets/charset/collation/settings/match-boundaries
0024def8 string charsets/charset/collation/settings/match-style
0024df28 string charsets/charset/collation/rules
0024df50 string charsets/charset/collation/rules/reset
0024df78 string charsets/charset/collation/rules/p
0024dfa0 string charsets/charset/collation/rules/s
0024dfc8 string charsets/charset/collation/rules/t
0024dff0 string charsets/charset/collation/rules/q
0024e018 string charsets/charset/collation/rules/i
0024e040 string charsets/charset/collation/rules/x
0024e068 string charsets/charset/collation/rules/x/extend
0024e098 string charsets/charset/collation/rules/x/p
0024e0c0 string charsets/charset/collation/rules/x/s
0024e0e8 string charsets/charset/collation/rules/x/t
0024e110 string charsets/charset/collation/rules/x/q
0024e138 string charsets/charset/collation/rules/x/i
0024e160 string charsets/charset/collation/rules/x/context
0024e190 string charsets/charset/collation/rules/pc
0024e1b8 string charsets/charset/collation/rules/sc
0024e1e0 string charsets/charset/collation/rules/tc
0024e208 string charsets/charset/collation/rules/qc
0024e230 string charsets/charset/collation/rules/ic
0024e258 string charsets/charset/collation/rules/reset/before
0024e288 string charsets/charset/collation/rules/reset/first_non_ignorable
0024e2c8 string charsets/charset/collation/rules/reset/last_non_ignorable
0024e308 string charsets/charset/collation/rules/reset/first_primary_ignorable
0024e348 string charsets/charset/collation/rules/reset/last_primary_ignorable
0024e388 string charsets/charset/collation/rules/reset/first_secondary_ignorable
0024e3d0 string charsets/charset/collation/rules/reset/last_secondary_ignorable
0024e410 string charsets/charset/collation/rules/reset/first_tertiary_ignorable
0024e450 string charsets/charset/collation/rules/reset/last_tertiary_ignorable
0024e490 string charsets/charset/collation/rules/reset/first_trailing
0024e4c8 string charsets/charset/collation/rules/reset/last_trailing
0024e500 string charsets/charset/collation/rules/reset/first_variable
0024e538 string charsets/charset/collation/rules/reset/last_variable
0024e570 string Internal error/check (Not system error)
0024e598 string Internal error < 0 (Not system error)
0024e5c0 string Didn't find the key on read or update
0024e5e8 string Duplicate key on write or update
0024e610 string Internal (unspecified) error in handler
0024e638 string Someone has changed the row since it was read (even though the table was locked to prevent it)
0024e698 string Wrong index given to a function
0024e6b8 string Command not supported by the engine
0024e6e0 string Record was already deleted (or record file crashed)
0024e718 string No more records (read after end of file)
0024e748 string Unsupported extension used for table
0024e770 string Duplicate unique key on write or update
0024e798 string Unknown character set used in table
0024e7c0 string Conflicting table definitions in sub-tables of MERGE table
0024e800 string Table is crashed and last repair failed
0024e828 string Table was marked as crashed and should be repaired
0024e860 string Lock timed out; Retry transaction
0024e888 string Lock table is full;  Restart program with a larger lock table
0024e8c8 string Updates are not allowed under a read only transactions
0024e900 string Lock deadlock; Retry transaction
0024e928 string Foreign key constraint is incorrectly formed
0024e958 string The table does not exist in the storage engine
0024e988 string The table already existed in the storage engine
0024e9b8 string Could not connect to the storage engine
0024e9e0 string Unexpected null pointer found when using spatial index
0024ea18 string The table changed in the storage engine
0024ea40 string There's no partition in the table for the given value
0024ea78 string Row-based binary logging of row failed
0024eaa0 string Index needed in foreign key constraint
0024eac8 string Upholding foreign key constraints would lead to a duplicate key error in some other table
0024eb28 string Table needs to be upgraded before it can be used
0024eb60 string Failed to get next auto increment value
0024eb88 string Failed to set row auto increment value
0024ebb0 string Unknown (generic) error from engine
0024ebd8 string Record was not updated. New values were the same as original values
0024ec20 string It is not possible to log this statement
0024ec50 string The event was corrupt, leading to illegal data being read
0024ec90 string The table is of a new format not supported by this version
0024ecd0 string The event could not be processed. No other handler error happened
0024ed18 string Fatal error during initialization of handler
0024ed48 string File too short; Expected more data in file
0024ed78 string Too many active concurrent transactions
0024eda0 string Record not matching the given partition set
0024edd0 string Index column length exceeds limit
0024edf8 string Table is being used in foreign key check
0024ee28 string Row is not visible by the current transaction
0024ee58 string Operation was interrupted by end user (probably kill command?)
0024ee98 string Incompatible key or row definition between the MariaDB .frm file and the information in the storage engine. You can try REPAIR TABLE ... USE_FRM possibly followed by ALTER TABLE ... FORCE or dump and restore the table to fix this
0024ef80 string Too many words in a FTS phrase or proximity search
0024efb8 string Table encrypted but decryption failed. This could be because correct encryption management plugin is not loaded, used encryption key is not available or encryption method does not match.
0024f078 string Foreign key cascade delete/update exceeds max depth
0024f0b0 string Tablespace is missing for a table
0024f0d8 string Sequence values are conflicting
0024f0f8 string Cannot initialize encryption. Check that all encryption parameters have been set
0024f150 string '</%s>' unexpected ('</%s>' wanted)
0024f178 string '</%s>' unexpected (END-OF-INPUT wanted)
0024f1a8 string %s unexpected (ident or '/' wanted)
0024f1d0 string %s unexpected (ident or string wanted)
0024f23c string %9u %20.7f %s 
0024f24b string %9lx %20.7f %s 
0024f25b string %9lx => %17d %s 
0024f26c string %10ld 
0024f273 string got error %d 
0024f281 string %s: Aria file %s 
0024f293 string %s: warning: 
0024f2a1 string %s: error: 
0024f2b2 string Display help and exit.
0024f2c9 string Synonym for -h.
0024f2d9 string count
0024f2e4 string length
0024f2eb string Report length distribution.
0024f307 string stats
0024f30d string Report global stats.
0024f322 string verbose
0024f32a string Be verbose.
0024f336 string maria_log_control
0024f348 string maria_log.
0024f353 string ./storage/maria/ma_init.c
0024f36d string ./storage/maria/ma_open.c
0024f391 string ./storage/maria/ma_extra.c
0024f3ac string ./storage/maria/ma_info.c
0024f3c6 string Got error '%iE' for '%s'
0024f3df string ./storage/maria/ma_rnext.c
0024f3fa string ./storage/maria/ma_page.c
0024f414 string ./storage/maria/ma_locking.c
0024f431 string ./storage/maria/ma_state.c
0024f44c string ./storage/maria/ma_packrec.c
0024f469 string ./storage/maria/ma_dynrec.c
0024f485 string ./storage/maria/ma_blockrec.c
0024f4a3 string ./storage/maria/ma_bitmap.c
0024f4bf string %8lu: 
0024f4c6 string empty
0024f4cc string 00-30% full
0024f4d8 string 30-60% full
0024f4e4 string 60-90% full
0024f4f0 string tail 00-40 % full
0024f502 string tail 40-80 % full
0024f514 string tail/blob full
0024f523 string ./storage/maria/ma_write.c
0024f53e string <unknown>
0024f548 string ./storage/maria/ma_close.c
0024f563 string ./storage/maria/ma_create.c
0024f57f string Waiting for a resource
0024f596 string ./storage/maria/trnman.c
0024f5af string Aria engine: %s
0024f5bf string Can't find file
0024f5cf string Can't create file
0024f5e1 string Can't read file
0024f5f1 string Can't open file
0024f601 string Can't read size
0024f611 string Fixed part checksum mismatch
0024f632 string Aria file version:   %u 
0024f64b string Block size:          %u 
0024f664 string maria_uuid:          %s 
0024f67d string last_log_number:     %lu 
0024f697 string trid:                %llu 
0024f6b2 string recovery_failures:   %u 
0024f6cb string aria_log.0000000
0024f6dc string log initialization failed
0024f6fb string     WARNING: page == 0!!!
0024f715 string     WARNING: file == 0!!!
0024f72f string   Flags (0x%x): 
0024f740 string     Page CRC
0024f74d string     Sector protection
0024f763 string     No flags
0024f770 string   Page header length: %u 
0024f78a string   Page CRC 0x%04lx 
0024f79e string   Chunk %d %lld: 
0024f7b0 string   Filler till the page end
0024f7cb string       Record length: %lu 
0024f7e5 string       Chunk length %u 
0024f7fc string     Chunk with length type 3
0024f819 string       Length %u 
0024f82a string LOGRECTYPE_NOT_ALLOWED
0024f841 string LOGRECTYPE_VARIABLE_LENGTH
0024f85c string LOGRECTYPE_PSEUDOFIXEDLENGTH
0024f879 string LOGRECTYPE_FIXEDLENGTH
0024f895 string imported_table
0024f8a4 string redo_create_bitmap
0024f8b7 string undo_bulk_insert
0024f8c8 string incomplete_group
0024f8d9 string incomplete_log
0024f8e8 string long_transaction_id
0024f8fc string file_id
0024f904 string redo_repair_table
0024f916 string redo_delete_all
0024f926 string redo_drop_table
0024f936 string redo_rename_table
0024f948 string redo_create_table
0024f95a string checkpoint
0024f965 string commit_with_undo_purge
0024f97c string prepare_with_undo_purge
0024f994 string prepare
0024f99c string undo_key_delete_with_root
0024f9b6 string undo_key_delete
0024f9c6 string undo_key_insert_with_root
0024f9e0 string undo_key_insert
0024f9f0 string undo_row_update
0024fa00 string undo_row_delete
0024fa10 string undo_row_insert
0024fa20 string purge_end
0024fa2a string clr_end
0024fa32 string redo_undelete_row
0024fa44 string redo_index_free_page
0024fa59 string redo_index_new_page
0024fa6d string redo_index
0024fa78 string redo_update_row_head
0024fa8d string redo_delete_row
0024fa9d string redo_free_head_or_tail
0024fab4 string redo_free_blocks
0024fac5 string redo_purge_row_tail
0024fad9 string redo_purge_row_head
0024faed string redo_insert_row_blobs
0024fb03 string redo_new_row_tail
0024fb15 string redo_new_row_head
0024fb27 string redo_insert_row_tail
0024fb3c string redo_insert_row_head
0024fb51 string reserved
0024fb5a string trnman_collect_transaction
0024fb75 string collect_tables
0024fb84 string collect_pages
0024fb92 string translog_write_record
0024fba8 string ma_control_file_write
0024fbbe string log purging failed
0024fbd1 string checkpoint_bg
0024fbdf string ./storage/maria/ma_crypt.c
0024fbfa string ./storage/maria/ma_rkey.c
0024fc14 string ./storage/maria/ma_cache.c
0024fc33 string about
0024fc39 string above
0024fc3f string according
0024fc49 string accordingly
0024fc55 string across
0024fc5c string actually
0024fc65 string afterwards
0024fc70 string again
0024fc76 string against
0024fc7e string ain't
0024fc84 string allow
0024fc8a string allows
0024fc91 string almost
0024fc98 string alone
0024fc9e string along
0024fca4 string already
0024fcb1 string although
0024fcba string always
0024fcc1 string among
0024fcc7 string amongst
0024fccf string another
