001003ac TerminatedCString /lib64/ld-linux-x86-64.so.2
00101860 string-utf8 pthread_mutexattr_settype
0010187a string-utf8 pthread_once
00101887 string-utf8 freopen64
00101891 string-utf8 pread64
00101899 string-utf8 msync
0010189f string-utf8 readdir64
001018a9 string-utf8 pthread_rwlock_rdlock
001018bf string-utf8 pthread_self
001018cc string-utf8 utime
001018d2 string-utf8 closedir
001018db string-utf8 pthread_mutexattr_destroy
001018f5 string-utf8 strrchr
001018fd string-utf8 putchar
00101905 string-utf8 pthread_rwlock_trywrlock
0010191e string-utf8 unlink
00101925 string-utf8 munmap
0010192c string-utf8 ferror
00101933 string-utf8 fflush
0010193a string-utf8 memmove
00101942 string-utf8 mmap64
00101949 string-utf8 fdatasync
00101953 string-utf8 __isoc23_sscanf
00101963 string-utf8 socket
0010196a string-utf8 localtime_r
00101976 string-utf8 ftello64
0010197f string-utf8 strlen
00101986 string-utf8 pthread_cond_init
00101998 string-utf8 pthread_join
001019a5 string-utf8 getrusage
001019af string-utf8 __ctype_b_loc
001019bd string-utf8 rmdir
001019c3 string-utf8 __memcpy_chk
001019d0 string-utf8 strstr
001019d7 string-utf8 strnlen
001019df string-utf8 pthread_mutex_destroy
001019f5 string-utf8 pthread_mutex_trylock
00101a0b string-utf8 mkdir
00101a11 string-utf8 pthread_attr_getguardsize
00101a2b string-utf8 pthread_attr_init
00101a3d string-utf8 __vfprintf_chk
00101a4c string-utf8 pthread_mutexattr_init
00101a63 string-utf8 __isoc23_strtol
00101a73 string-utf8 pthread_cond_timedwait
00101a8a string-utf8 pthread_cond_signal
00101a9e string-utf8 pthread_create
00101aad string-utf8 getpid
00101ab4 string-utf8 chown
00101aba string-utf8 readlink
00101ac3 string-utf8 stdout
00101aca string-utf8 rand
00101acf string-utf8 pthread_mutex_lock
00101ae2 string-utf8 realloc
00101aea string-utf8 pthread_cond_broadcast
00101b01 string-utf8 gmtime_r
00101b0a string-utf8 pthread_attr_destroy
00101b1f string-utf8 __sprintf_chk
00101b2d string-utf8 getpwnam
00101b36 string-utf8 __memmove_chk
00101b44 string-utf8 strcasecmp
00101b4f string-utf8 __fprintf_chk
00101b5d string-utf8 mkostemp64
00101b68 string-utf8 lstat64
00101b70 string-utf8 malloc
00101b77 string-utf8 __libc_start_main
00101b89 string-utf8 sched_yield
00101b95 string-utf8 pthread_rwlock_unlock
00101bab string-utf8 pthread_rwlock_wrlock
00101bc1 string-utf8 stderr
00101bc8 string-utf8 fdopen
00101bcf string-utf8 __memset_chk
00101bdc string-utf8 pthread_cond_destroy
00101bf1 string-utf8 strncasecmp
00101bfd string-utf8 mprotect
00101c06 string-utf8 fcntl64
00101c0e string-utf8 pthread_rwlock_init
00101c22 string-utf8 __ctype_tolower_loc
00101c36 string-utf8 fstat64
00101c3e string-utf8 __cxa_finalize
00101c4d string-utf8 setlocale
00101c57 string-utf8 strchr
00101c5e string-utf8 getenv
00101c65 string-utf8 pthread_mutex_init
00101c78 string-utf8 calloc
00101c7f string-utf8 stpcpy
00101c86 string-utf8 memcmp
00101c8d string-utf8 fclose
00101c94 string-utf8 ftruncate64
00101ca0 string-utf8 memset
00101ca7 string-utf8 __isoc23_strtoul
00101cb8 string-utf8 ioctl
00101cbe string-utf8 pthread_attr_setdetachstate
00101cda string-utf8 fputc
00101ce0 string-utf8 rename
00101ce7 string-utf8 fputs
00101ced string-utf8 pwrite64
00101cf6 string-utf8 pthread_mutex_unlock
00101d0b string-utf8 opendir
00101d13 string-utf8 __snprintf_chk
00101d22 string-utf8 pthread_setname_np
00101d35 string-utf8 access
00101d3c string-utf8 ldiv
00101d41 string-utf8 memcpy
00101d48 string-utf8 fileno
00101d4f string-utf8 getcwd
00101d56 string-utf8 fwrite
00101d5d string-utf8 select
00101d64 string-utf8 fseeko64
00101d6d string-utf8 pthread_rwlock_tryrdlock
00101d86 string-utf8 strcmp
00101d8d string-utf8 qsort
00101d93 string-utf8 unlinkat
00101d9c string-utf8 __errno_location
00101dad string-utf8 madvise
00101db5 string-utf8 abort
00101dbb string-utf8 endpwent
00101dc4 string-utf8 strerror_r
00101dcf string-utf8 pthread_cond_wait
00101de1 string-utf8 strncmp
00101de9 string-utf8 __tls_get_addr
00101df8 string-utf8 libz.so.1
00101e02 string-utf8 libcrypto.so.3
00101e11 string-utf8 libstdc++.so.6
00101e20 string-utf8 libm.so.6
00101e2a string-utf8 libc.so.6
00101e34 string-utf8 ld-linux-x86-64.so.2
00101e49 string-utf8 GLIBC_2.3
00101e53 string-utf8 GLIBC_2.29
00101e5e string-utf8 CXXABI_1.3
00101e69 string-utf8 CXXABI_1.3.9
00101e76 string-utf8 OPENSSL_3.0.0
00101e84 string-utf8 GLIBC_2.7
00101e8e string-utf8 GLIBC_2.33
00101e99 string-utf8 GLIBC_2.17
00101ea4 string-utf8 GLIBC_2.3.2
00101eb0 string-utf8 GLIBC_2.4
00101eba string-utf8 GLIBC_2.3.4
00101ec6 string-utf8 GLIBC_2.28
00101ed1 string-utf8 GLIBC_2.14
00101edc string-utf8 GLIBC_2.38
00101ee7 string-utf8 GLIBC_2.2.5
00101ef3 string-utf8 GLIBC_2.34
0026a018 string x86_64
0026a01f string debian-linux-gnu
0026a030 string %s Ver 1.6 for %s on %s 
0026a04c string  %lu,0x%lx
0026a05c string lsn-undo-end
0026a069 string Too many arguments given 
0026a083 string Can't init Aria engine (%d) 
0026a0a0 string Can't open control file (%d) 
0026a0be string Can't find any log 
0026a0d2 string Can't init loghandler (%d) 
0026a0ee string The transaction log is empty 
0026a10c string %s: SUCCESS 
0026a119 string %s: FAILED 
0026a125 string %s: Aria file %s 
0026a137 string %s: warning: 
0026a145 string %s: error: 
0026a151 string apply
0026a157 string character-sets-dir
0026a16a string check
0026a175 string Display this help and exit.
0026a191 string display-only
0026a1a6 string Alias for lsn-redo-end
0026a1bd string aria-log-dir-path
0026a1cf string page-buffer-size
0026a1e0 string print-log-control-file
0026a1f7 string start-from-lsn
0026a206 string start-from-checkpoint
0026a21c string silent
0026a223 string tables-to-redo
0026a239 string translog-buffer-size
0026a253 string verbose
0026a25b string Print version and exit.
0026a273 string aria_read_log
0026a281 string maria_log_control
0026a293 string maria_log.
0026a29e string ./storage/maria/ma_init.c
0026a2b8 string ./storage/maria/ma_state.c
0026a2d3 string ./storage/maria/ma_blockrec.c
0026a2f1 string ./storage/maria/ma_bitmap.c
0026a30d string %8lu: 
0026a314 string 00-30% full
0026a320 string 30-60% full
0026a32c string 60-90% full
0026a338 string tail 00-40 % full
0026a34a string tail 40-80 % full
0026a35c string tail/blob full
0026a36b string ./storage/maria/ma_close.c
0026a386 string Waiting for a resource
0026a39d string ./storage/maria/trnman.c
0026a3b6 string Aria engine: %s
0026a3c6 string Can't find file
0026a3d6 string Can't create file
0026a3e8 string Can't read file
0026a3f8 string Can't open file
0026a408 string Can't read size
0026a418 string Fixed part checksum mismatch
0026a439 string Aria file version:   %u 
0026a452 string Block size:          %u 
0026a46b string maria_uuid:          %s 
0026a484 string last_log_number:     %lu 
0026a49e string trid:                %llu 
0026a4b9 string recovery_failures:   %u 
0026a4d2 string aria_log.0000000
0026a4e3 string log initialization failed
0026a502 string     WARNING: page == 0!!!
0026a51c string     WARNING: file == 0!!!
0026a536 string   Flags (0x%x): 
0026a547 string     Page CRC
0026a554 string     Sector protection
0026a56a string     No flags
0026a577 string   Page header length: %u 
0026a591 string   Page CRC 0x%04lx 
0026a5a5 string   Chunk %d %lld: 
0026a5b7 string   Filler till the page end
0026a5d2 string       Record length: %lu 
0026a5ec string       Chunk length %u 
0026a603 string     Chunk with length type 3
0026a620 string       Length %u 
0026a631 string LOGRECTYPE_NOT_ALLOWED
0026a648 string LOGRECTYPE_VARIABLE_LENGTH
0026a663 string LOGRECTYPE_PSEUDOFIXEDLENGTH
0026a680 string LOGRECTYPE_FIXEDLENGTH
0026a69c string imported_table
0026a6ab string redo_create_bitmap
0026a6be string undo_bulk_insert
0026a6cf string incomplete_group
0026a6e0 string incomplete_log
0026a6ef string long_transaction_id
0026a703 string file_id
0026a70b string redo_repair_table
0026a71d string redo_delete_all
0026a72d string redo_drop_table
0026a73d string redo_rename_table
0026a74f string redo_create_table
0026a761 string commit_with_undo_purge
0026a778 string prepare_with_undo_purge
0026a790 string prepare
0026a798 string undo_key_delete_with_root
0026a7b2 string undo_key_delete
0026a7c2 string undo_key_insert_with_root
0026a7dc string undo_key_insert
0026a7ec string undo_row_update
0026a7fc string undo_row_delete
0026a80c string undo_row_insert
0026a81c string purge_end
0026a826 string clr_end
0026a82e string redo_undelete_row
0026a840 string redo_index_free_page
0026a855 string redo_index_new_page
0026a869 string redo_index
0026a874 string redo_update_row_head
0026a889 string redo_delete_row
0026a899 string redo_free_head_or_tail
0026a8b0 string redo_free_blocks
0026a8c1 string redo_purge_row_tail
0026a8d5 string redo_purge_row_head
0026a8e9 string redo_insert_row_blobs
0026a8ff string redo_new_row_tail
0026a911 string redo_new_row_head
0026a923 string redo_insert_row_tail
0026a938 string redo_insert_row_head
0026a94d string reserved
0026a956 string trnman_collect_transaction
0026a971 string collect_tables
0026a980 string collect_pages
0026a98e string translog_write_record
0026a9a4 string ma_control_file_write
0026a9ba string log purging failed
0026a9cd string checkpoint_bg
0026a9db string CHECKPOINT found 
0026a9ed string starting recovery
0026a9ff string recovered pages: 0%%
0026aa14 string  %u%%
0026aa1a string    For table of short id %u
0026aa36 string , '%s'
0026aa3d string , skipped by user 
0026aa50 string , applying record 
0026aa63 string    deleting all %lu rows 
0026aa7d string we skip DDLs 
0026aa8b string    repairing... 
0026aa9c string transactions to roll back:
0026aab7 string , remembering undo 
0026aacb string Failed to read record
0026aae1 string    state older than record 
0026aafd string    row count: %lu 
0026ab10 string Query: %.*s 
0026ab20 string    ends a group: 
0026ab32 string Scanner init failed 
0026ab47 string Scanner2 init failed 
0026ab5d string *** End of log *** 
0026ab71 string Error reading log 
0026ab84 string  100%%
0026ab8b string    auto-inc %s 
0026ab9b string ./storage/maria/ma_recovery.c
0026abb9 string , record is corrupted
0026abcf string Table '%s', id %u
0026abe1 string , length unknown 
0026abf3 string , has too short last page
0026ac0d string , opened
0026ac16 string %u active transactions 
0026ac2e string %lu committed transactions 
0026ac4a string %u open tables 
0026ac5a string %lu dirty pages 
0026ac6b string %8u  %8u  %12lu    (%u,0x%x) 
0026ac89 string checkpoint record corrupted 
0026aca6 string    Closing table '%s' 
0026acbd string Failed to close table
0026acd3 string Table '%s'
0026acde string , is crashed, can't drop it
0026acfa string , dropping '%s'
0026ad0a string Failed to drop table
0026ad1f string is already open (reopen=%u)
0026ad3b string is crashed, can't rename it
0026ad57 string Failed to rename table
0026ad6e string Failed to open renamed table
0026ad8b string , only dropping '%s'
0026ada0 string , renaming '%s'
0026adb5 string Table '%s' creating as '%s' 
0026add2 string Failed to create index file
0026adee string Failed to write to index file
0026ae11 string Failed to create data file
0026ae2c string Closing all tables 
0026ae40 string tables to flush:
0026ae51 string Redo phase failed
0026ae63 string End of redo phase failed
0026ae7c string  (%.1f seconds); 
0026ae8e string Undo phase failed
0026aea0 string closing of tables failed
0026aeb9 string checkpoint done at (%u,0x%x) 
0026aed7 string recovery done
0026aee5 string ./storage/maria/ma_crypt.c
0026af00 string ./storage/maria/ma_open.c
0026af1a string ./storage/maria/ma_extra.c
0026af35 string ./storage/maria/ma_info.c
0026af4f string Got error '%iE' for '%s'
0026af68 string ./storage/maria/ma_page.c
0026af82 string ./storage/maria/ma_locking.c
0026af9f string ./storage/maria/ma_packrec.c
0026afbc string ./storage/maria/ma_dynrec.c
0026afd8 string ./storage/maria/ma_write.c
0026aff3 string <unknown>
0026affd string ./storage/maria/ma_create.c
0026b01e string ./storage/maria/ma_rename.c
0026b03a string Wrong directory on page %s
0026b055 string Wrong CRC on datapage at %s
0026b071 string Wrong head page at page %s
0026b08c string Wrong aligned block at %s
0026b0a6 string Found wrong record at %s
0026b0c3 string ./storage/maria/ma_check.c
0026b0de string %15s (%3.4f%%) 
0026b0ee string Table is marked as crashed
0026b109 string - check record delete-chain
0026b125 string No recordlinks
0026b134 string Recordlinks:    
0026b14a string - check file-size
0026b15c string - check key delete-chain
0026b17a string %16s 
0026b180 string - check index reference
0026b198 string Key tree %u is empty
0026b1ad string Found %s keys of %s
0026b1c1 string - check record links
0026b1d6 string Not enough memory for record
0026b1f3 string Bitmap page %lu %s
0026b206 string Page %9s:  Row %3d is crashed
0026b224 string            
0026b230 string Total %s   Should be: %s
0026b249 string Records:%18s 
0026b257 string Lost space:   %12s 
0026b26b string Max trans. id: %11s 
0026b285 string headerblock
0026b291 string %d when writing to datafile
0026b2ad string Data records: %s 
0026b2bf string datafile-header
0026b2cf string Not enough memory for key!
0026b2ea string - Fixing index %d 
0026b2fd string Not enough memory!
0026b310 string Cannot start a repair thread
0026b32d string Run recovery again without -q
0026b34b string %s records have been removed
0026b368 string Create index by sort failed
0026b384 string Got error %d on close
0026b39a string Couldn't delete duplicate row
0026b3b8 string %d when updating keyfile
0026b3d1 string Recreating table '%s' 
0026b3e8 string Updating Aria file: %s 
0026b400 string %d when reading last record
0026b41f string   - Adding exceptions
0026b435 string ./storage/maria/ma_sort.c
0026b44f string Key %d  - Dumping %llu keys 
0026b46c string Key %d  - Merging %llu keys 
0026b489 string ./storage/maria/ma_rkey.c
0026b4a3 string ./storage/maria/ma_cache.c
0026b4be string Key: "
0026b4d7 string ./storage/maria/ma_rprev.c
0026b4f6 string about
0026b4fc string above
0026b502 string according
0026b50c string accordingly
0026b518 string across
0026b51f string actually
0026b528 string afterwards
0026b533 string again
0026b539 string against
0026b541 string ain't
0026b547 string allow
0026b54d string allows
0026b554 string almost
0026b55b string alone
0026b561 string along
0026b567 string already
0026b574 string although
0026b57d string always
0026b584 string among
0026b58a string amongst
0026b592 string another
0026b59a string anybody
0026b5a2 string anyhow
0026b5a9 string anyone
0026b5b0 string anything
0026b5b9 string anyway
0026b5c0 string anyways
0026b5c8 string anywhere
0026b5d1 string apart
0026b5d7 string appear
0026b5de string appreciate
0026b5e9 string appropriate
0026b5f5 string aren't
0026b5fc string around
0026b603 string aside
0026b60d string asking
0026b614 string associated
0026b61f string available
0026b62e string awfully
0026b636 string became
0026b63d string because
0026b645 string become
0026b64c string becomes
0026b654 string becoming
0026b662 string before
0026b669 string beforehand
0026b674 string behind
0026b67b string being
0026b681 string believe
0026b689 string below
0026b68f string beside
0026b696 string besides
0026b6a3 string better
0026b6aa string between
0026b6b2 string beyond
0026b6be string brief
0026b6c8 string c'mon
0026b6d6 string can't
0026b6dc string cannot
0026b6e8 string causes
0026b6ef string certain
0026b6f7 string certainly
0026b701 string changes
0026b709 string clearly
0026b718 string concerning
0026b723 string consequently
0026b730 string consider
0026b739 string considering
0026b745 string contain
0026b74d string containing
0026b758 string contains
0026b761 string corresponding
0026b76f string could
0026b775 string couldn't
0026b77e string course
0026b785 string currently
0026b78f string definitely
0026b79a string described
0026b7a4 string despite
0026b7b0 string didn't
0026b7b7 string different
0026b7c6 string doesn't
0026b7ce string doing
0026b7d4 string don't
0026b7df string downwards
0026b7e9 string during
0026b7fc string eight
0026b807 string elsewhere
0026b811 string enough
0026b818 string entirely
0026b821 string especially
0026b830 string every
0026b836 string everybody
0026b840 string everyone
0026b849 string everything
0026b854 string everywhere
0026b85f string exactly
0026b867 string example
0026b86f string except
0026b87a string fifth
0026b880 string first
0026b88b string followed
0026b894 string following
0026b89e string follows
0026b8aa string former
0026b8b1 string formerly
0026b8ba string forth
0026b8ca string further
0026b8d2 string furthermore
0026b8e7 string getting
0026b8ef string given
0026b8f5 string gives
0026b903 string going
0026b912 string gotten
0026b919 string greetings
0026b927 string hadn't
0026b92e string happens
0026b936 string hardly
0026b941 string hasn't
0026b94d string haven't
0026b955 string having
0026b961 string hello
0026b967 string herself
0026b976 string himself
0026b97e string hopefully
0026b988 string howbeit
0026b990 string however
0026b9b0 string ignored
0026b9b8 string immediate
0026b9c2 string inasmuch
0026b9cf string indeed
0026b9d6 string indicate
0026b9df string indicated
0026b9e9 string indicates
0026b9f3 string inner
0026b9f9 string insofar
0026ba01 string instead
0026ba0e string inward
0026ba15 string isn't
0026ba20 string it'll
0026ba2f string itself
0026ba40 string keeps
0026ba50 string knows
0026ba5b string lately
0026ba62 string later
0026ba68 string latter
0026ba6f string latterly
0026ba78 string least
0026ba87 string let's
0026ba92 string liked
0026ba98 string little
0026baa4 string looking
0026baac string looks
0026bab6 string mainly
0026bad1 string meanwhile
0026badb string merely
0026bae2 string might
0026bae8 string moreover
0026baf1 string mostly
0026bafd string myself
0026bb04 string namely
0026bb10 string nearly
0026bb17 string necessary
0026bb26 string needs
0026bb2c string neither
0026bb34 string nevertheless
0026bb52 string nobody
0026bb62 string noone
0026bb6c string normally
0026bb75 string nothing
0026bb7d string novel
0026bb83 string nowhere
0026bb8b string obviously
0026bb9c string often
0026bbbd string others
0026bbc4 string otherwise
0026bbce string ought
0026bbd4 string outside
0026bbdc string overall
0026bbe4 string particular
0026bbef string particularly
0026bbfc string perhaps
0026bc04 string placed
0026bc0b string please
0026bc17 string possible
0026bc20 string presumably
0026bc2b string probably
0026bc34 string provides
0026bc41 string quite
0026bc4a string rather
0026bc51 string really
0026bc58 string reasonably
0026bc63 string regarding
0026bc6d string regardless
0026bc78 string regards
0026bc80 string relatively
0026bc8b string respectively
0026bcaa string saying
0026bcb6 string second
0026bcbd string secondly
0026bcca string seeing
0026bcd6 string seemed
0026bcdd string seeming
0026bce5 string seems
0026bcf0 string sensible
0026bcfe string serious
0026bd06 string seriously
0026bd10 string seven
0026bd16 string several
0026bd1e string shall
0026bd28 string should
0026bd2f string shouldn't
0026bd39 string since
0026bd48 string somebody
0026bd51 string somehow
0026bd59 string someone
0026bd61 string something
0026bd6b string sometime
0026bd74 string sometimes
0026bd7e string somewhat
0026bd87 string somewhere
0026bd96 string sorry
0026bd9c string specified
0026bda6 string specify
0026bdae string specifying
0026bdb9 string still
0026bdd6 string taken
0026bde1 string tends
0026bdec string thank
0026bdf2 string thanks
0026bdf9 string thanx
0026be0b string thats
0026be15 string their
0026be1b string theirs
0026be27 string themselves
0026be37 string thence
0026be3e string there
0026be44 string there's
0026be4c string thereafter
0026be57 string thereby
0026be5f string therefore
0026be69 string therein
0026be71 string theres
0026be78 string thereupon
0026be82 string these
0026be8d string they'd
0026be94 string they'll
0026be9c string they're
0026bea4 string they've
0026beac string think
0026beb2 string third
0026bebd string thorough
0026bec6 string thoroughly
0026bed1 string those
0026bed7 string three
0026bedd string through
0026bee5 string throughout
0026befa string together
0026bf0c string toward
0026bf13 string towards
0026bf1b string tried
0026bf21 string tries
0026bf27 string truly
0026bf31 string trying
0026bf38 string twice
0026bf45 string under
0026bf4b string unfortunately
0026bf59 string unless
0026bf60 string unlikely
0026bf69 string until
0026bf79 string useful
0026bf80 string using
0026bf86 string usually
0026bf8e string value
0026bf94 string various
0026bfac string wants
0026bfb6 string wasn't
0026bfc5 string we'll
0026bfd1 string we've
0026bfd7 string welcome
0026bfee string weren't
0026bff6 string what's
0026bffd string whatever
0026c00b string whence
0026c012 string whenever
0026c01b string where's
0026c023 string whereafter
0026c02e string whereas
0026c036 string whereby
0026c03e string wherein
0026c046 string whereupon
0026c050 string wherever
0026c059 string whether
0026c061 string which
0026c067 string whither
0026c073 string who's
0026c079 string whoever
0026c081 string whole
0026c08c string whose
0026c09b string willing
0026c0ad string within
0026c0b4 string without
0026c0bc string won't
0026c0c2 string wonder
0026c0c9 string would
0026c0cf string wouldn't
0026c0e4 string you'd
0026c0ea string you'll
0026c0f1 string you're
0026c0f8 string you've
0026c104 string yours
0026c10a string yourself
0026c113 string yourselves
0026c132 string (built-in)
0026c13d string MYISAM_SHARE
0026c14a string MI_INFO
0026c152 string MI_INFO::ft1_to_ft2
0026c166 string MI_INFO::bulk_insert
0026c17b string record_buffer
0026c18d string FT_INFO
0026c195 string FTPARSER_PARAM
0026c1a4 string ft_memroot
0026c1af string ft_stopwords
0026c1bc string MI_SORT_PARAM
0026c1ca string MI_SORT_PARAM::wordroot
0026c1e2 string SORT_FT_BUF
0026c1ee string SORT_KEY_BLOCKS
0026c1fe string filecopy
0026c207 string SORT_INFO::buffer
0026c219 string MI_DECODE_TREE
0026c228 string MYISAM_SHARE::decode_tables
0026c244 string preload_buffer
0026c253 string stPageList::pages
0026c265 string keycache_thread_var
0026c279 string find_all_keys
0026c287 string data_tmp
0026c290 string dfile
0026c296 string kfile
0026c29c string MI_SORT_INFO::cond
0026c2af string MYISAM_SHARE::key_root_lock
0026c2cb string MYISAM_SHARE::mmap_lock
0026c2e3 string MI_SORT_INFO::mutex
0026c2f7 string MYISAM_SHARE::intern_lock
0026c311 string MI_CHECK::print_msg
0026c325 string myisam.log
0026c330 string ./storage/myisam/mi_delete.c
0026c34d string ./storage/myisam/mi_dynrec.c
0026c36a string ./storage/myisam/mi_extra.c
0026c386 string ./storage/myisam/mi_info.c
0026c3a1 string ./storage/myisam/mi_locking.c
0026c3bf string ./storage/myisam/mi_log.c
0026c3d9 string ./storage/myisam/mi_open.c
0026c3fe string ./storage/myisam/mi_packrec.c
0026c41c string ./storage/myisam/mi_write.c
0026c438 string ./storage/myisam/mi_cache.c
0026c454 string ./mysys/charset.c
0026c466 string Error while parsing '%s': %s
0026c483 string /usr/share/mariadb
0026c496 string charsets/
0026c4af string utf8mb3
0026c4b7 string utf8mb4
0026c4bf string utf16
0026c4c5 string utf32
0026c4cb string utf8_
0026c4d1 string utf8mb%c_%s
0026c4e2 string [import 
0026c4f1 string latin1
0026c4f8 string ANSI_X3.4-1968
0026c507 string ansi1251
0026c510 string cp1251
0026c517 string armscii8
0026c520 string armscii-8
0026c534 string cp1255
0026c53b string hebrew
0026c542 string CP866
0026c548 string cp866
0026c54e string eucCN
0026c554 string gb2312
0026c55b string euc-CN
0026c562 string eucJP
0026c56d string euc-JP
0026c574 string eucKR
0026c57a string euckr
0026c580 string euc-KR
0026c58b string georgianps
0026c596 string geostd8
0026c59e string georgian-ps
0026c5aa string IBM-1252
0026c5b3 string cp1252
0026c5ba string iso88591
0026c5c3 string ISO_8859-1
0026c5ce string ISO8859-1
0026c5e3 string iso885913
0026c5ed string latin7
0026c5f4 string ISO_8859-13
0026c600 string ISO8859-13
0026c60b string ISO-8859-13
0026c617 string iso88592
0026c620 string latin2
0026c627 string ISO_8859-2
0026c632 string ISO8859-2
0026c63c string ISO-8859-2
0026c647 string iso88597
0026c650 string greek
0026c656 string ISO_8859-7
0026c661 string ISO8859-7
0026c66b string ISO-8859-7
0026c676 string iso88598
0026c67f string ISO_8859-8
0026c68a string ISO8859-8
0026c694 string ISO-8859-8
0026c69f string iso88599
0026c6a8 string latin5
0026c6af string ISO_8859-9
0026c6ba string ISO8859-9
0026c6c4 string ISO-8859-9
0026c6cf string koi8r
0026c6d5 string KOI8-R
0026c6dc string koi8u
0026c6e2 string KOI8-U
0026c6e9 string roman8
0026c6f4 string Shift_JIS
0026c708 string shiftjisx0213
0026c716 string tis620
0026c71d string tis-620
0026c725 string US-ASCII
0026c72e string utf-8
0026c734 string /etc/
0026c73a string /etc/mysql/
0026c746 string MARIADB_HOME
0026c753 string MYSQL_HOME
0026c761 string ./mysys/my_default.c
0026c776 string --no-defaults
0026c784 string --defaults-file=
0026c795 string --defaults-extra-file=
0026c7ac string --defaults-group-suffix=
0026c7c5 string --print-defaults
0026c7d6 string MARIADB_GROUP_SUFFIX
0026c7eb string MYSQL_GROUP_SUFFIX
0026c803 string ----file-marker----
0026c817 string ./mysys/mf_iocache.c
0026c82c string ./mysys/mf_iocache2.c
0026c845 string ./mysys/mf_keycache.c
0026c860 string TMPDIR
0026c867 string ./mysys/mf_tempdir.c
0026c881 string %s/#sql/fd=%d
0026c88f string Unknown error %d
0026c8a0 string Warning: 
0026c8aa string Info: 
0026c8b6 string false
0026c8c1 string WARNING
0026c8c9 string ERROR
0026c8cf string %s: unknown variable '%s'
0026c8e9 string %s: unknown option '--%s'
0026c903 string %s: unknown option '-%c'
0026c91f string . Any combination of: 
0026c936 string  Please use 
0026c943 string  instead.
0026c94d string . One of: 
0026c958 string   -%c%s
0026c960 string %s=name%s 
0026c973 string  to disable.)
0026c981 string (No default value)
0026c999 string FALSE
0026c99f string %-*s%s
0026c9aa string %s%s=
0026c9b5 string %.10g 
0026c9bc string (Disabled)
0026c9cc string disable
0026c9d4 string enable
0026c9db string maximum
0026c9e3 string loose
0026c9e9 string autoset
0026c9f1 string UMASK
0026c9f7 string UMASK_DIR
0026ca01 string unknown
0026ca09 string /proc/self/exe
0026ca18 string mysys
0026ca1e string statement_timer
0026ca2e string SAFE_HASH::mutex
0026ca3f string COND_timer
0026ca4a string IO_CACHE_SHARE::cond
0026ca5f string IO_CACHE_SHARE::cond_writer
0026ca7b string my_thread_var::suspend
0026ca92 string THR_COND_threads
0026caa3 string WT_RESOURCE::cond
0026cab5 string BITMAP::mutex
0026cac3 string IO_CACHE::append_buffer_lock
0026cae0 string IO_CACHE::SHARE_mutex
0026caf6 string KEY_CACHE::cache_lock
0026cb0c string LOCK_timer
0026cb17 string my_thread_var::mutex
0026cb2c string THR_LOCK_charset
0026cb3d string THR_LOCK_heap
0026cb4b string THR_LOCK_lock
0026cb59 string THR_LOCK_malloc
0026cb69 string THR_LOCK::mutex
0026cb79 string THR_LOCK_myisam
0026cb89 string THR_LOCK_net
0026cb96 string THR_LOCK_open
0026cba4 string THR_LOCK_threads
