004003ac TerminatedCString /lib64/ld-linux-x86-64.so.2
004014bc string-utf8 isatty
004014c3 string-utf8 __cxa_atexit
004014d0 string-utf8 __sprintf_chk
004014de string-utf8 strcat
004014e5 string-utf8 bindtextdomain
004014f4 string-utf8 dl_iterate_phdr
00401504 string-utf8 strcasecmp
0040150f string-utf8 __fprintf_chk
0040151d string-utf8 strcspn
00401525 string-utf8 malloc
0040152c string-utf8 __libc_start_main
0040153e string-utf8 stderr
00401545 string-utf8 fdopen
0040154c string-utf8 memchr
00401553 string-utf8 fread_unlocked
00401562 string-utf8 fileno_unlocked
00401572 string-utf8 fwrite_unlocked
00401582 string-utf8 ngettext
0040158b string-utf8 __ctype_tolower_loc
0040159f string-utf8 sprintf
004015a7 string-utf8 localtime
004015b1 string-utf8 setlocale
004015bb string-utf8 strchr
004015c2 string-utf8 ftell
004015c8 string-utf8 strerror
004015d1 string-utf8 readdir
004015d9 string-utf8 calloc
004015e0 string-utf8 stpcpy
004015e7 string-utf8 asctime
004015ef string-utf8 memcmp
004015f6 string-utf8 fclose
004015fd string-utf8 memset
00401604 string-utf8 __isoc23_strtoul
00401615 string-utf8 ioctl
0040161b string-utf8 fputc
00401621 string-utf8 fputs_unlocked
00401630 string-utf8 fputs
00401636 string-utf8 __uflow
0040163e string-utf8 pthread_mutex_unlock
00401653 string-utf8 opendir
0040165b string-utf8 __snprintf_chk
0040166a string-utf8 memcpy
00401671 string-utf8 getcwd
00401678 string-utf8 fwrite
0040167f string-utf8 strcmp
00401686 string-utf8 qsort
0040168c string-utf8 fseek
00401692 string-utf8 __errno_location
004016a3 string-utf8 syscall
004016ab string-utf8 _obstack_begin
004016ba string-utf8 abort
004016c0 string-utf8 getopt_long
004016cc string-utf8 mmap
004016d1 string-utf8 strerror_r
004016dc string-utf8 pthread_cond_wait
004016ee string-utf8 arc4random
004016f9 string-utf8 __overflow
00401704 string-utf8 lseek
0040170a string-utf8 fstat
00401710 string-utf8 strncmp
00401718 string-utf8 _obstack_begin_1
00401729 string-utf8 __environ
00401733 string-utf8 __tls_get_addr
00401742 string-utf8 libz.so.1
0040174c string-utf8 libc.so.6
00401756 string-utf8 ld-linux-x86-64.so.2
0040176b string-utf8 GLIBC_2.3
00401775 string-utf8 GLIBC_2.35
00401780 string-utf8 GLIBC_2.14
0040178b string-utf8 GLIBC_2.32
00401796 string-utf8 GLIBC_2.33
004017a1 string-utf8 GLIBC_2.36
004017ac string-utf8 GLIBC_2.4
004017b6 string-utf8 GLIBC_2.25
004017c1 string-utf8 GLIBC_2.3.2
004017cd string-utf8 GLIBC_2.17
004017d8 string-utf8 GLIBC_2.34
004017e3 string-utf8 GLIBC_2.3.4
004017ef string-utf8 GLIBC_2.38
004017fa string-utf8 GLIBC_2.2.5
00401806 string-utf8 _ZGTtnam
0040180f string-utf8 _ITM_RU1
00401818 string-utf8 _ITM_addUserCommitAction
00401831 string-utf8 _ITM_memcpyRtWn
00401841 string-utf8 _ITM_RU8
0040184a string-utf8 _ITM_memcpyRnWt
0040185a string-utf8 _ZGTtdlPv
004d6010 string Usage: gcov [OPTION...] SOURCE|OBJ...  
004d6038 string Print code coverage information.  
004d6060 string   -a, --all-blocks                Show information for every basic block 
004d60b0 string   -b, --branch-probabilities      Include branch probabilities in output 
004d6100 string   -c, --branch-counts             Output counts of branches taken                                     rather than percentages 
004d6180 string   -g, --conditions                Include modified condition/decision                                     coverage (masking MC/DC) in output 
004d6210 string   -e, --prime-paths               Show prime path coverage summary 
004d6258 string       --prime-paths-lines[=TYPE]  Include paths in output                                     line trace mode - does not affect json                                     TYPE is 'covered', 'uncovered', or 'both'                                     and defaults to 'uncovered' 
004d6370 string       --prime-paths-source[=TYPE] Include paths in output                                     source trace mode - does not affect json                                     TYPE is 'covered', 'uncovered', or 'both'                                     and defaults to 'uncovered' 
004d6488 string   -d, --display-progress          Display progress information 
004d64c8 string   -D, --debug			    Display debugging dumps 
004d64f8 string   -f, --function-summaries        Output summaries for each function 
004d6540 string       --include                   Include functions matching this regex 
004d6590 string       --exclude                   Exclude functions matching this regex 
004d65e0 string   -h, --help                      Print this help, then exit 
004d6620 string   -j, --json-format               Output JSON intermediate format                                     into .gcov.json.gz file 
004d66a0 string   -H, --human-readable            Output human readable numbers 
004d66e8 string   -k, --use-colors                Emit colored output 
004d6720 string   -l, --long-file-names           Use long output file names for included                                     source files 
004d67a0 string   -m, --demangled-names           Output demangled function names 
004d67e8 string   -M, --filter-on-demangled       Make --include/--exclude match on demangled                                     names. This does not imply -m 
004d6880 string   -n, --no-output                 Do not create an output file 
004d68c0 string   -o, --object-directory DIR|FILE Search for object files in DIR or called FILE 
004d6918 string   -p, --preserve-paths            Preserve all pathname components 
004d6960 string   -q, --use-hotness-colors        Emit perf-like colored output for hot lines 
004d69b0 string   -r, --relative-only             Only show data for relative sources 
004d69f8 string   -s, --source-prefix DIR         Source prefix to elide 
004d6a38 string   -t, --stdout                    Output to stdout instead of a file 
004d6a80 string   -u, --unconditional-branches    Show unconditional branch counts too 
004d6ac8 string   -v, --version                   Print version number, then exit 
004d6b10 string   -w, --verbose                   Print verbose information 
004d6b50 string   -x, --hash-filenames            Hash long pathnames 
004d6b88 string   -i, --json-format               Replaced with -j, --json-format 
004d6bd0 string   -j, --human-readable            Replaced with -H, --human-readable 
004d6c18 string  For bug reporting instructions, please see: %s. 
004d6c50 string unconditional %2d never executed 
004d6c78 string condition outcomes covered %d/%d 
004d6ca0 string condition %2u not covered (%s%s) 
004d6cc8 string     block_info id=%d, count=%ld  
004d6e10 string basic_string: construction from null is not valid
004d6e48 string %s:'%s' lacks entry and/or exit blocks 
004d6e70 string %s:'%s' has arcs to entry block 
004d6e98 string %s:'%s' has arcs from exit block 
004d6ec0 string cannot create std::vector larger than max_size()
004d6ef8 string %s:source file is newer than notes file '%s' 
004d6f28 string (the message is displayed only once per source file) 
004d6f60 string Condition outcomes covered:%s of %d 
004d6f88 string Error writing output file '%s' 
004d6fa8 string Could not open output file '%s' 
004d6fd0 string Cannot open JSON output file %s 
004d6ff8 string Error writing JSON output file %s 
004d7020 string invalid argument '%s' for '--prime-paths-lines'. Valid arguments are: 'covered', 'uncovered', 'both' 
004d7088 string invalid argument '%s' for '--prime-paths-source'. Valid arguments are: 'covered', 'uncovered', 'both' 
004d70f0 string Copyright %s 2025 Free Software Foundation, Inc. 
004d7128 string This is free software; see the source for copying conditions.  There is NO warranty; not even for MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  
004d71c8 string '%s' file is already processed 
004d71e8 string %s:version '%.4s', prefer '%.4s' 
004d7210 string %s:already seen blocks for '%s' 
004d7238 string %s:already seen conditions for '%s' 
004d7260 string %s:cannot open data file, assuming not executed 
004d7298 string %s:version '%.4s', prefer version '%.4s' 
004d72c8 string %s:stamp mismatch with notes file 
004d72f0 string 	%p next = %p prev = %p indx = %u 		bits = {
004d7320 string  first = %p current = %p indx = %u 
004d7348 string hash table checking failed: equal operator returns true for a pair of values with a different hash value 
004d73b8 string https://cwe.mitre.org/data/definitions/%i.html
004d73e8 string diagnostic_set_info_translated
004d7408 string compilation terminated due to -fmax-errors=%u. 
004d7438 string compilation terminated due to -Wfatal-errors. 
004d7468 string Please submit a full bug report, with preprocessed source. 
004d74a8 string Please submit a full bug report, with preprocessed source (by using -freport-bug). 
004d7500 string Please include the complete backtrace with any bug report. 
004d7540 string internal compiler error: error reporting routines re-entered. 
004d7580 string %s:%d: confused by earlier errors, bailing out 
004d75b0 string %*sdiagnostic_json_format_buffer: 
004d75d8 string ./src/gcc/diagnostic-format-json.cc
004d7600 string error: unable to open '%s' for writing: %s 
004d7630 string %*ssarif_file_output_format: %s 
004d7658 string %04i-%02i-%02iT%02i:%02i:%02iZ
004d7678 string %*sdiagnostic_sarif_format_buffer: 
004d76a0 string ./src/gcc/diagnostic-format-sarif.cc
004d76c8 string lazily_add_relationships_array
004d76e8 string lazily_add_relationship_object
004d7708 string get_string_for_location_relationship_kind
004d7738 string make_artifact_location_object_for_pwd
004d7760 string sarif:/runs/%i/results/%i/codeFlows/%i/threadFlows/%i/locations/%i
004d77a8 string ./src/gcc/diagnostic-event-id.h
004d77c8 string unable to determine filename for SARIF output
004d77f8 string unable to open %qs for SARIF output: %m
004d7820 string diagnostic_output_format_init_sarif_stderr
004d7850 string diagnostic_output_format_init_sarif_file
004d7880 string ./src/gcc/diagnostic-output-file.h
004d78a8 string diagnostic_output_format_init_sarif_stream
004d78d8 string The MITRE Common Weakness Enumeration
004d7900 string https://docs.oasis-open.org/sarif/sarif/v2.1.0/errata01/os/schemas/sarif-schema-2.1.0.json
004d7960 string https://raw.githubusercontent.com/oasis-tcs/sarif-spec/refs/tags/2.2-prerelease-2024-08-08/sarif-2.2/schema/sarif-2-2.schema.json
004d79e8 string make_reporting_descriptor_reference_object_for_cwe_id
004d7a20 string make_rule_id_for_diagnostic_kind
004d7a48 string %*sdiagnostic_text_format_buffer: 
004d7a70 string %*sdiagnostic_text_output_format 
004d7a98 string %*sm_follows_reference_printer: %s 
004d7ac0 string %s: all warnings being treated as errors
004d7af0 string %s: some warnings being treated as errors
004d7b20 string ./src/gcc/diagnostic-format-text.cc
004d7b48 string ./src/gcc/diagnostic-global-context.cc
004d7b70 string print_swimlane_for_event_range
004d7b90 string get_line_bytes_without_trailing_whitespace
004d7bc0 string ./src/gcc/diagnostic-show-locus.cc
004d7be8 string print_any_right_to_left_edge_lines
004d7c10 string pp_write_text_as_dot_label_to_stream
004d7c38 string ./src/gcc/pretty-print-format-impl.h
004d7c60 string %*sm_formatted_obstack current object: length %li: 
004d7c98 string %*sm_chunk_obstack current object: length %li: 
004d7cc8 string %*spp_formatted_chunks: depth %i 
004d7cf0 string %-48s %10lu%10lu%c:%4.1f%%%9lu%c%10lu:%4.1f%%%10lu%c%10lu%c 
004d7d30 string %-48s %10s%11s%16s%10s%17s%11s 
004d7d50 string %*smissing_trailing_newline: %i 
004d7d78 string %*s[%i]: line %zi: byte offsets: %zi-%zi 
004d7da8 string Number of expanded macros:                     %5ld 
004d7de0 string Average number of tokens per macro expansion:  %5ld 
004d7e18 string  Line Table allocations during the compilation process 
004d7e50 string Number of ordinary maps used:        %5lu%c 
004d7e80 string Ordinary map used size:              %5lu%c 
004d7eb0 string Number of ordinary maps allocated:   %5lu%c 
004d7ee0 string Ordinary maps allocated size:        %5lu%c 
004d7f10 string Number of macro maps used:           %5lu%c 
004d7f40 string Macro maps used size:                %5lu%c 
004d7f70 string Macro maps locations size:           %5lu%c 
004d7fa0 string Macro maps size:                     %5lu%c 
004d7fd0 string Duplicated maps locations size:      %5lu%c 
004d8000 string Total allocated maps size:           %5lu%c 
004d8030 string Total used maps size:                %5lu%c 
004d8060 string Ad-hoc table size:                   %5lu%c 
004d8090 string Ad-hoc table entries used:           %5lu%c 
004d80c0 string optimized_ranges:                    %5lu%c 
004d80f0 string unoptimized_ranges:                  %5lu%c 
004d8120 string   location_t interval: %llu <= loc < %llu 
004d8150 string   included from location: %llu
004d8170 string expansion point is location %llu
004d8198 string token %u has %<x-location == y-location == %llu%>
004d81d0 string x-location == y-location == %llu encodes token # %u 
004d8208 string token %u has %<x-location == %llu%>
004d8230 string token %u has %<y-location == %llu%>
004d8258 string range starts after LINE_MAP_MAX_LOCATION_WITH_COLS
004d8290 string range ends after LINE_MAP_MAX_LOCATION_WITH_COLS
004d82c8 string range endpoints are in different files
004d82f0 string range endpoints are on different lines
004d8318 string mismatching file after resolving linemap
004d8348 string start and finish are spelled in different ordinary maps
004d8380 string ./src/gcc/text-art/styled-string.cc
004d83a8 string conversion from %s to %s not supported by iconv
004d83d8 string Character %x might not be NFKC
004d83f8 string character 0x%lx is not in the basic source character set
004d8438 string converting to execution character set
004d8460 string character 0x%lx is not unibyte in execution character set
004d84a0 string universal character names are only valid in C++ and C99
004d84d8 string C99%'s universal character names are incompatible with C90
004d8518 string the meaning of %<\%c%> is different in traditional C
004d8550 string empty named universal character escape sequence; treating it as separate tokens
004d85a0 string empty named universal character escape sequence
004d85d0 string %<\N{%.*s}%> is not a valid universal character; treating it as separate tokens
004d8620 string named universal character escapes are only valid in C++23
004d8660 string %<\N{%.*s}%> is not a valid universal character
004d8690 string %<\N{%> not terminated with %<}%> after %.*s; treating it as separate tokens
004d86e0 string %<\N{%> not terminated with %<}%> after %.*s
004d8710 string in %<_cpp_valid_ucn%> but not a UCN
004d8738 string empty delimited escape sequence; treating it as separate tokens
004d8778 string empty delimited escape sequence
004d8798 string delimited escape sequences are only valid in C++23
004d87d0 string delimited escape sequences are only valid in C2Y
004d8808 string %<\u{%> not terminated with %<}%> after %.*s; treating it as separate tokens
004d8858 string incomplete universal character name %.*s
004d8888 string %<\u{%> not terminated with %<}%> after %.*s
004d88b8 string %.*s is not a valid universal character
004d88e0 string %.*s is not a valid universal character name before C23
004d8918 string universal character %.*s is not valid in an identifier
004d8950 string universal character %.*s is not valid at the start of an identifier
004d8998 string %.*s is outside the UCS codespace
004d89c0 string converting UCN to source character set
004d89e8 string converting UCN to execution character set
004d8a18 string numeric escape sequence in unevaluated string: %<\%c%>
004d8a50 string the meaning of %<\x%> is different in traditional C
004d8a88 string %<\x%> used with no following hex digits
004d8ab8 string %<\x{%> not terminated with %<}%> after %.*s
004d8ae8 string hex escape sequence out of range
004d8b10 string %<\o{%> not terminated with %<}%> after %.*s
004d8b40 string octal escape sequence out of range
004d8b68 string the meaning of %<\a%> is different in traditional C
004d8ba0 string non-ISO-standard escape sequence, %<\%c%>
004d8bd0 string unknown escape sequence: %<\%c%>
004d8bf8 string unknown escape sequence: %<\%s%>
004d8c20 string converting escape sequence to execution character set
004d8c58 string extended character %.*s is not valid in an identifier
004d8c90 string extended character %.*s is not valid at the start of an identifier
004d8cd8 string execution character set != source character set
004d8d08 string multi-character literal cannot have an encoding prefix
004d8d40 string character not encodable in a single code unit
004d8d70 string character not encodable in a single execution character code unit
004d8db8 string at least one character in a multi-character literal not encodable in a single execution character code unit
004d8e28 string multi-character literal with %ld characters exceeds %<int%> size of %ld bytes
004d8e78 string multi-character character constant
004d8ea0 string invalid flag %qs in line directive
004d8ec8 string %qs cannot be used as a macro name
004d8ef0 string %qs cannot be used as a macro name as it is an operator in C++
004d8f30 string no macro name given in %<#%s%> directive
004d8f60 string macro names must be identifiers
004d8f80 string invalid %<#pragma GCC %s%> directive
004d8fa8 string missing terminating %<>%> character
004d8fd0 string extra tokens at end of %<#%s%> directive
004d9000 string %<#%s%> expects %<"FILENAME"%> or %<<FILENAME>%>
004d9038 string extra tokens at end of #%s directive
004d9060 string %<#%s%> before C++23 is a GCC extension
004d9088 string %<#%s%> before C23 is a GCC extension
004d90b0 string invalid %<#pragma GCC poison%> directive
004d90e0 string predicate must be an identifier
004d9100 string missing %<)%> to complete answer
004d9128 string registering pragmas in namespace %qs with mismatched name expansion
004d9170 string registering pragma %qs with name expansion and no namespace
004d91b0 string registering %qs as both a pragma and a pragma namespace
004d91e8 string %<#pragma %s %s%> is already registered
004d9210 string %<#pragma %s%> is already registered
004d9238 string %<#pragma system_header%> ignored outside include file
004d9270 string %<#include%> nested depth %u exceeds maximum of %u (use %<-fmax-include-depth=DEPTH%> to increase the maximum)
004d92e0 string %<#include_next%> in primary source file
004d9310 string embedding a directive within macro arguments is not portable
004d9350 string style of line directive is a GCC extension
004d9380 string %<#%s%> is a deprecated GCC extension
004d93a8 string suggest not using %<#elif%> in traditional C
004d93d8 string traditional C ignores %<#%s%> with the %<#%> indented
004d9410 string suggest hiding %<#%s%> from traditional C with an indented %<#%>
004d9458 string invalid preprocessing directive #%s; did you mean #%s?
004d9490 string invalid preprocessing directive #%s
004d94b8 string %<gnu::base64%> parameter conflicts with %<limit%> or %<gnu::offset%> parameters
004d9510 string %<gnu::base64%> parameter required in preprocessed source
004d9550 string duplicate embed parameter '%.*s%s%.*s'
004d9578 string unknown embed parameter '%.*s%s%.*s'
004d95a0 string too large %<gnu::offset%> argument
004d95c8 string expected character string literal
004d95f0 string %<#embed%> not supported in traditional C
004d9620 string %<#%s%> before C++26 is a GCC extension
004d9648 string %qs after %<#%> is not a positive integer
004d9678 string file %qs linemarker ignored due to incorrect nesting
004d96b0 string unexpected end of file after %<#line%>
004d96d8 string %qs after %<#line%> is not a positive integer
004d9708 string registering pragma with NULL handler
004d9730 string %<_Pragma%> takes a parenthesized string literal
004d9768 string invalid %<#pragma %s_macro%> directive
004d9790 string comma operator in operand of #%s
004d97b8 string use of C++11 long long integer constant
004d97e0 string use of C99 long long integer constant
004d9808 string use of C++23 %<size_t%> integer constant
004d9838 string use of C++23 %<make_signed_t<size_t>%> integer constant
004d9870 string digit separator after base indicator
004d9898 string digit separator adjacent to decimal point
004d98c8 string too many decimal points in number
004d98f0 string digit separator adjacent to exponent
004d9918 string digit separator outside digit sequence
004d9940 string fixed-point constants are a GCC extension
004d9970 string invalid digit %<%c%> in binary constant
004d9998 string invalid digit %<%c%> in octal constant
004d99c0 string invalid prefix %<0b%> for floating constant
004d99f0 string invalid prefix %<0o%> for floating constant
004d9a20 string no digits in hexadecimal floating constant
004d9a50 string use of C++17 hexadecimal floating constant
004d9a80 string use of C99 hexadecimal floating constant
004d9ab0 string hexadecimal floating constants require an exponent
004d9ae8 string invalid suffix %<%.*s%> on floating constant
004d9b18 string traditional C rejects the %<%.*s%> suffix
004d9b48 string suffix for double constant is a GCC extension
004d9b78 string invalid suffix %<%.*s%> with hexadecimal floating constant
004d9bb8 string decimal floating constants are a C23 feature
004d9be8 string imaginary constants are a GCC extension
004d9c10 string invalid suffix %<%.*s%> on integer constant
004d9c40 string ISO C does not support literal %<wb%> suffixes before C23
004d9c80 string imaginary constants are a C2Y feature or GCC extension
004d9cb8 string imaginary constants are a C2Y feature
004d9ce0 string binary constants are a C++14 feature or GCC extension
004d9d18 string binary constants are a C23 feature or GCC extension
004d9d50 string binary constants are a C23 feature
004d9d78 string %<0o%> prefixed constants are a C2Y feature
004d9da8 string %<0o%> prefixed constants are a C2Y feature or GCC extension
004d9de8 string integer constant is too large for its type
004d9e18 string integer constant is so large that it is unsigned
004d9e50 string missing binary operator before token %qs
004d9e80 string user-defined literal in preprocessor expression
004d9eb0 string floating constant in preprocessor expression
004d9ee0 string imaginary number in preprocessor expression
004d9f10 string %<defined%> in %<#embed%> parameter
004d9f38 string missing %<)%> after %<defined%>
004d9f58 string operator %<defined%> requires an identifier
004d9f88 string (%qs is an alternative token for %qs in C++)
004d9fb8 string this use of %<defined%> may not be portable
004d9fe8 string %qs is not defined, evaluates to %<0%>
004da010 string assertions are a GCC extension
004da030 string assertions are a deprecated extension
004da058 string token %qs is not valid in preprocessor expressions
004da090 string missing expression between %<(%> and %<)%>
004da0c0 string operator %qs has no right operand
004da0e8 string operator %qs has no left operand
004da110 string the left operand of %qs changes sign when promoted
004da148 string the right operand of %qs changes sign when promoted
004da180 string traditional C rejects the unary plus operator
004da1b0 string integer overflow in preprocessor expression
004da1e0 string  %<:%> without preceding %<?%>
004da200 string negative embed parameter operand
004da228 string too large embed parameter operand
004da250 string NULL directory in %<find_file%>
004da270 string one or more PCH files were found, but they were invalid
004da2a8 string use %<-Winvalid-pch%> for more information
004da2d8 string no include path in which to search for %s
004da308 string %<gnu::base64%> parameter can be only used with %<"."%>
004da340 string %<gnu::base64%> argument not valid base64 encoded string
004da380 string Multiple include guards may be useful for: 
004da3b0 string header guard %qs followed by %<#define%> of a different macro
004da3f0 string %qs is defined here; did you mean %qs?
004da418 string invalid UTF-8 character %<<%x>%>
004da440 string invalid UTF-8 character %<<%x><%x>%>
004da468 string invalid UTF-8 character %<<%x><%x><%x>%>
004da498 string invalid UTF-8 character %<<%x><%x><%x><%x>%>
004da4c8 string %<__VA_ARGS__%> can only appear in the expansion of a C++11 variadic macro
004da518 string %<__VA_ARGS__%> can only appear in the expansion of a C99 variadic macro
004da568 string %<__VA_OPT__%> is not available until C++20
004da598 string %<__VA_OPT__%> is not available until C23
004da5c8 string %<__VA_OPT__%> can only appear in the expansion of a C++20 variadic macro
004da618 string identifier %qs is a special operator name in C++
004da650 string unpaired UTF-8 bidirectional control character detected
004da688 string unpaired UTF-8 bidirectional control characters detected
004da6c8 string find_leading_whitespace_issues
004da6e8 string backslash and newline separated by space
004da718 string backslash-newline at end of file
004da740 string trigraph %<??%c%> converted to %<%c%>
004da768 string trigraph %<??%c%> ignored, use %<-trigraphs%> to enable
004da7a0 string too many consecutive spaces in leading whitespace
004da7d8 string tab after space in leading whitespace
004da800 string whitespace other than spaces in leading whitespace
004da838 string whitespace other than tabs in leading whitespace
004da870 string whitespace other than spaces and tabs in leading whitespace
004da8b0 string _cpp_remaining_tokens_num_in_context
004da8d8 string raw string delimiter longer than %d characters
004da908 string invalid character '%c' in raw string delimiter
004da938 string UTF-8 vs UCN mismatch when closing a context by %qs
004da970 string %qs is closing an unopened context
004da998 string found problematic Unicode character %qs
004da9c0 string raw string delimiter longer than 16 characters
004da9f0 string invalid new-line in raw string delimiter
004daa20 string invalid suffix on literal; C++11 requires a space between literal and string macro
004daa78 string null character(s) preserved in literal
004daaa0 string missing terminating %c character
004daac8 string C++11 requires a space between string literal and macro
004dab00 string C++ style comments are not allowed in ISO C90
004dab30 string (this will be reported only once per input file)
004dab68 string C++ style comments are incompatible with C90
004dab98 string module control-line cannot be in included file
004dabc8 string module control-line %qs cannot be an object-like macro
004dac00 string module name %qs cannot be an object-like macro
004dac30 string module partition %qs cannot be an object-like macro
004dac68 string module partition followed by %<(%>
004dac90 string U+202A (LEFT-TO-RIGHT EMBEDDING)
004dacb8 string U+202B (RIGHT-TO-LEFT EMBEDDING)
004dace0 string U+202D (LEFT-TO-RIGHT OVERRIDE)
004dad00 string U+202E (RIGHT-TO-LEFT OVERRIDE)
004dad20 string U+2066 (LEFT-TO-RIGHT ISOLATE)
004dad40 string U+2067 (RIGHT-TO-LEFT ISOLATE)
004dad60 string U+202C (POP DIRECTIONAL FORMATTING)
004dad88 string U+2069 (POP DIRECTIONAL ISOLATE)
004dadb0 string line-map.cc: file "%s" entered but not left 
004dade0 string Map #%llu [%p] - LOC: %llu - REASON: %s - SYSP: %s 
004dae18 string {P:%s;F:%s;L:%d;C:%d;S:%d;M:%p;E:%d,LOC:%llu,R:%llu}
004dae50 string pasting "%.*s" and "%.*s" does not give a valid preprocessing token
004dae98 string invalid string literal, ignoring final %<\%>
004daec8 string ISO C++11 requires at least one argument for the %<...%> in a variadic macro
004daf18 string ISO C99 requires at least one argument for the %<...%> in a variadic macro
004daf68 string macro %qs requires %u arguments, but only %u given
004dafa0 string macro %qs passed %u arguments, but takes just %u
004dafd8 string unterminated argument list invoking macro %qs
004db008 string function-like macro %qs must be used with arguments in traditional C
004db050 string invoking macro %s argument %d: empty macro arguments are undefined in ISO C++98
004db0a0 string invoking macro %s argument %d: empty macro arguments are undefined in ISO C90
004db0f0 string %qc in module name or partition comes from or after macro expansion
004db138 string anonymous variadic macros were introduced in C++11
004db170 string anonymous variadic macros were introduced in C99
004db1a8 string ISO C++ does not permit named variadic macros
004db1d8 string ISO C does not permit named variadic macros
004db208 string ISO C++11 requires whitespace after the macro name
004db240 string ISO C99 requires whitespace after the macro name
004db278 string expected parameter name, found %qs
004db2a0 string expected %<,%> or %<)%>, found %qs
004db2c8 string expected parameter name before end of line
004db2f8 string expected %<)%> before end of line
004db320 string missing whitespace after the macro name
004db348 string macro argument %qs would be stringified in traditional C
004db388 string %<#%> is not followed by a macro parameter
004db3b8 string %<##%> cannot appear at either end of a macro expansion
004db3f0 string this is the location of the previous definition
004db420 string %qs used outside of preprocessing directive
004db450 string missing %<(%> before %qs operand
004db478 string operator %qs requires a header-name
004db4a0 string macro %qs might prevent reproducible builds
004db4d0 string could not determine file timestamp
004db4f8 string could not determine date and time
004db520 string %<__COUNTER__%> expanded inside directive with %<-fdirectives-only%>
004db568 string missing %<)%> after %qs operand
004db588 string %<__has_embed%> not supported in traditional C
004db5b8 string %<__VA_OPT__%> may not appear in a %<__VA_OPT__%>
004db5f0 string %<__VA_OPT__%> must be followed by an open parenthesis
004db628 string '##' cannot appear at either end of __VA_OPT__
004db658 string detected recursion whilst expanding macro %qs
004db688 string syntax error in macro parameter list
004db6b0 string failed to read executable information
004db6d8 string libbacktrace could not find executable to open
004db708 string no symbol table in ELF executable
004db730 string out of range for in-memory file
004db750 string no debug info in ELF executable (make sure to compile with -g)
004db790 string executable file is unrecognized ELF version
004db7c0 string executable file is unexpected ELF class
004db7e8 string executable file has unknown endianness
004db810 string ELF symbol table strtab link out of range
004db840 string symbol string index out of range
004db868 string signed LEB128 overflows uint64_t
004db890 string DW_FORM_addrx value out of range
004db8b8 string rnglists index offset out of range
004db8e0 string DW_FORM_strx value out of range
004db900 string DW_FORM_strx offset out of range
004db928 string DW_FORM_line_strp out of range
004db948 string DW_FORM_indirect to DW_FORM_implicit_const
004db978 string abstract origin or specification out of range
004db9a8 string invalid abstract origin or specification
004db9d8 string invalid file number in DW_AT_call_file attribute
004dba10 string missing file name in line number program header
004dba40 string invalid directory index in line number program header
004dba78 string unsupported line number version
004dba98 string non-zero segment_selector_size not supported
004dbac8 string invalid directory index in line number program
004dbaf8 string invalid file number in line number program
004dbb28 string No previous regular expression
004dbb48 string Invalid preceding regular expression
004dbb70 string Premature end of regular expression
004dbb98 string Automatic selection based on executable
004dbbc0 string GNU (g++) V3 (Itanium C++ ABI) style demangling
004dbbf0 string template parameter object for 
004dbc10 string std::basic_string<char, std::char_traits<char>, std::allocator<char> >
004dbc58 string std::basic_istream<char, std::char_traits<char> >
004dbc90 string std::basic_ostream<char, std::char_traits<char> >
