00100394 TerminatedCString /lib64/ld-linux-x86-64.so.2
00101abd string-utf8 __sprintf_chk
00101acb string-utf8 strcat
00101ad2 string-utf8 _exit
00101ad8 string-utf8 argp_usage
00101ae3 string-utf8 bindtextdomain
00101af2 string-utf8 flockfile
00101afc string-utf8 strcasecmp
00101b07 string-utf8 __fprintf_chk
00101b15 string-utf8 lstat64
00101b1d string-utf8 atoi
00101b22 string-utf8 malloc
00101b29 string-utf8 __libc_start_main
00101b3b string-utf8 funlockfile
00101b47 string-utf8 stderr
00101b4e string-utf8 fdopen
00101b55 string-utf8 memchr
00101b5c string-utf8 iswcntrl
00101b65 string-utf8 fcntl64
00101b6d string-utf8 fwrite_unlocked
00101b7d string-utf8 vsnprintf
00101b87 string-utf8 fstat64
00101b8f string-utf8 tolower
00101b97 string-utf8 __cxa_finalize
00101ba6 string-utf8 setlocale
00101bb0 string-utf8 strchr
00101bb7 string-utf8 putc_unlocked
00101bc5 string-utf8 __open64_2
00101bd0 string-utf8 ftell
00101bd6 string-utf8 strerror
00101bdf string-utf8 getenv
00101be6 string-utf8 calloc
00101bed string-utf8 stpcpy
00101bf4 string-utf8 fsync
00101bfa string-utf8 memcmp
00101c01 string-utf8 fclose
00101c08 string-utf8 memset
00101c0f string-utf8 ioctl
00101c15 string-utf8 fputc
00101c1b string-utf8 rename
00101c22 string-utf8 vfprintf
00101c2b string-utf8 fputs_unlocked
00101c3a string-utf8 waitpid
00101c42 string-utf8 tcgetattr
00101c4c string-utf8 fputs
00101c52 string-utf8 program_invocation_name
00101c6a string-utf8 opendir
00101c72 string-utf8 __snprintf_chk
00101c81 string-utf8 tcsetattr
00101c8b string-utf8 wcwidth
00101c93 string-utf8 memcpy
00101c9a string-utf8 fileno
00101ca1 string-utf8 getcwd
00101ca8 string-utf8 fwrite
00101caf string-utf8 fseeko64
00101cb8 string-utf8 strcmp
00101cbf string-utf8 qsort
00101cc5 string-utf8 argp_program_bug_address
00101cde string-utf8 uname
00101ce4 string-utf8 fseek
00101cea string-utf8 __errno_location
00101cfb string-utf8 argp_program_version
00101d10 string-utf8 abort
00101d16 string-utf8 strerror_r
00101d21 string-utf8 pipe
00101d26 string-utf8 strncmp
00101d2e string-utf8 memrchr
00101d36 string-utf8 __progname_full
00101d46 string-utf8 __progname
00101d51 string-utf8 __cxa_atexit
00101d5e string-utf8 _IO_stdin_used
00101d6d string-utf8 liblzma.so.5
00101d7a string-utf8 libdevmapper.so.1.02.1
00101d91 string-utf8 libefivar.so.1
00101da0 string-utf8 libefiboot.so.1
00101db0 string-utf8 libc.so.6
00101dba string-utf8 XZ_5.0
00101dc1 string-utf8 libefiboot.so.0
00101dd1 string-utf8 LIBEFIVAR_1.30
00101de0 string-utf8 libefivar.so.0
00101def string-utf8 LIBEFIVAR_0.24
00101dfe string-utf8 DM_1_02_197
00101e0a string-utf8 Base
00101e0f string-utf8 GLIBC_2.14
00101e1a string-utf8 GLIBC_2.34
00101e25 string-utf8 GLIBC_2.7
00101e2f string-utf8 GLIBC_2.28
00101e3a string-utf8 GLIBC_2.3
00101e44 string-utf8 GLIBC_2.33
00101e4f string-utf8 GLIBC_2.4
00101e59 string-utf8 GLIBC_2.38
00101e64 string-utf8 GLIBC_2.26
00101e6f string-utf8 GLIBC_2.3.4
00101e7b string-utf8 GLIBC_2.2.5
001b8011 string not a host disk
001b8021 string 2.12-9+kali1
001b8033 string %s (%s) %s 
001b803f string <bug-grub@gnu.org>
001b8052 string cannot seek `%s': %s
001b8067 string cannot read `%s': %s
001b807c string can't open `%s': %s
001b8090 string not a hostfs
001b809d string opening the core image `%s'
001b80b9 string cannot open `%s': %s
001b80ce string can't retrieve blocklists: %s
001b80ec string invalid zero blocksize
001b8103 string can't retrieve blocklists
001b8122 string --best
001b8129 string --stdout
001b813f string ct=128KiB
001b8149 string --check=none
001b815e string default
001b816b string /usr/share/grub
001b817b string pkgdatadir
001b8186 string /usr/lib/grub
001b8194 string /usr/share/locale
001b81a6 string GRUB_ENABLE_CRYPTODISK
001b81bd string GRUB_DISTRIBUTOR
001b81ce string overflow is detected
001b81e8 string i == num_cfgpaths
001b81ff string Cannot set EFI variable %s
001b821a string /sys/firmware/efi/efivars
001b8234 string modprobe
001b823d string /dev/null
001b824c string Boot%04X-%*s
001b8259 string BootOrder
001b8263 string Cannot delete EFI variable %s
001b8286 string Boot%04X
001b828f string setting EFI variable %s
001b82a7 string %s: %s: %s
001b82b2 string %s/obppath
001b82bd string %s/devspec
001b82cd string /disk@%d
001b82d6 string /disk@%d:%c
001b82e2 string %d:%d:%d:%d
001b82ee string end_device
001b82f9 string %s/sas_device/%s/sas_address
001b8316 string %s/vendor
001b8329 string /vdevice/
001b8333 string /%s@%04lx000000000000
001b8349 string /%s@%04lx000000000000:%c
001b8362 string /sas/%s@%x
001b836d string /sas/%s@%x:%c
001b837b string %02x%02x%02x%02x00000000
001b8394 string /sas/%s@%lx,%lu
001b83a4 string /sas/%s@%lx,%lu:%c
001b83b7 string vdc-port-%d-%d
001b83c6 string floppy
001b83cd string unknown device type %s
001b83e4 string /sys/firmware/efi
001b83f6 string ...found
001b83ff string ... not found
001b840d string x86_64
001b8414 string arm-efi
001b841c string arm-uboot
001b8426 string x86_64-efi
001b8431 string i386-efi
001b843a string i386-ieee1275
001b8450 string /proc/device-tree
001b8462 string pmac_newworld
001b8470 string pmac_oldworld
001b847e string generic
001b8486 string chrp_ibm_qemu
001b8494 string chrp_ibm
001b849d string maple
001b84a8 string /proc/cpuinfo
001b84b6 string pmac-generation
001b84c6 string NewWorld
001b84cf string OldWorld
001b84d8 string motherboard
001b84e9 string machine
001b84f1 string CHRP IBM
001b84fa string platform
001b8503 string Maple
001b850e string ofpathname
001b8519 string --version
001b8523 string %s: not found
001b8531 string boot-device=%s
001b8540 string nvram
001b8546 string --update-config
001b8556 string setenv boot-device %s
001b856c string nvsetenv
001b8575 string boot-device
001b8581 string dvhtool
001b858c string --unix-to-vh
001b859c string /dev/urandom
001b85a9 string GRUB_ENABLE_CRYPTODISK=
001b85c1 string GRUB_DISTRIBUTOR=
001b85d3 string %s.new
001b85dd string cannot write to `%s': %s
001b85f6 string cannot sync `%s': %s
001b860d string modinfo.sh
001b8618 string menu.lst
001b8625 string efiemu32.o
001b8635 string u64.o
001b863b string cannot backup `%s': %s
001b8652 string cannot restore `%s': %s
001b866a string cannot delete `%s': %s
001b8681 string starfield
001b868b string unicode
001b8693 string themes
001b869a string copying `%s' -> `%s'
001b86af string cannot copy `%s' to `%s': %s
001b86cc string compressing `%s' -> `%s'
001b86e5 string can't compress `%s' to `%s'
001b8701 string %s-langpack
001b8712 string LC_MESSAGES
001b871e string Unknown compression format %s
001b873c string Unrecognized compression `%s'
001b875a string --memdisk '
001b8766 string --config '
001b8772 string -dtb '
001b8779 string --sbat '
001b8782 string --pubkey '
001b878d string  --disable-shim-lock
001b87a2 string  --note
001b87b9 string gcry_crc
001b87c2 string lzopio
001b87c9 string adler32
001b87d1 string unknown target format %s
001b87ea string %s-%s
001b87f0 string moddep.lst
001b87fb string command.lst
001b8807 string fs.lst
001b880e string partmap.lst
001b881a string parttool.lst
001b8827 string video.lst
001b8831 string crypto.lst
001b883c string terminal.lst
001b8849 string fonts
001b8852 string cannot find locale `%s'
001b886a string theme.txt
001b8874 string grub_modinfo_target_cpu=
001b888d string invalid modinfo file `%s'
001b88a7 string grub_modinfo_platform=
001b88be string Unknown platform `%s-%s'
001b88d7 string part_msdos
001b88e2 string biosdisk
001b88f4 string archelp
001b8901 string cpio_be
001b8922 string fshelp
001b892d string iso9660
001b8939 string minix
001b893f string minix2
001b8946 string minix3
001b894d string minix_be
001b8956 string minix2_be
001b8960 string nilfs2
001b896c string ntfscomp
001b8975 string reiserfs
001b898b string ufs1_be
001b89a1 string mipsel
001b89a8 string sparc64
001b89b0 string powerpc
001b89c1 string arm64
001b89c7 string loongarch64
001b89d3 string riscv32
001b89db string riscv64
001b89e3 string adding a padding fixup entry
001b8a00 string too many fixup entries
001b8a17 string ../../util/grub-mkimagexx.c
001b8a33 string image_target->id == IMAGE_EFI
001b8a51 string .rela.
001b8a58 string .rel.
001b8a5e string adding XEN NOTE segment
001b8a76 string adding CHRP NOTE segment
001b8a8f string invalid ELF header
001b8aa2 string premature end of file %s
001b8abb string no symbol table
001b8acb string __bss_start
001b8adc string undefined symbol %s
001b8af0 string section %d does not exist
001b8b0a string start symbol is not defined
001b8b26 string   ABS32:	offset=%d	(0x%08x)
001b8b42 string     sym_addr = 0x%08x
001b8b5b string util/grub-mkimage32.c
001b8b71 string     relative destination = %p
001b8b8f string unknown architecture type %d
001b8bac string unknown machine type 0x%x
001b8bc6 string HI21 out of range
001b8bdc string mkisofs
001b8be4 string insmod %s 
001b8bef string %s=%s
001b8bf5 string xorriso -as mkisofs -help
001b8c1a string enabling %s support ...
001b8c32 string ()/boot/grub
001b8c3f string search
001b8c46 string --modification-date=
001b8c5b string black
001b8c61 string mcopy
001b8c6a string mformat
001b8c83 string xorriso
001b8c8b string unicode.pf2
001b8c97 string --output
001b8ca0 string --help
001b8ca7 string --usage
001b8caf string output file must be specified
001b8ccd string xorriso not found
001b8cdf string -graft-points
001b8ced string temporary iso9660 dir is `%s'
001b8d10 string eltorito.img
001b8d22 string i386-pc-eltorito
001b8d36 string -no-emul-boot
001b8d44 string -boot-load-size
001b8d54 string -boot-info-table
001b8d65 string boot_hybrid.img
001b8d75 string --grub2-boot-info
001b8d87 string --grub2-mbr
001b8da0 string at_keyboard
001b8dac string i386-multiboot/core.elf
001b8dc4 string i386-multiboot
001b8dd3 string ofwx86.elf
001b8dde string Library
001b8de6 string System
001b8ded string mach_kernel
001b8df9 string SystemVersion.plist
001b8e0d string .disk_label
001b8e19 string %s %s
001b8e1f string .disk_label.contentDetails
001b8e3a string -hfsplus
001b8e43 string -apm-block-size
001b8e58 string -hfsplus-file-creator-type
001b8e78 string -hfs-bless-by
001b8e86 string part_gpt
001b8e8f string .disk
001b8e9d string bootia64.efi
001b8eaa string ia64-efi
001b8eb3 string part_apple
001b8ebe string bootx64.efi
001b8eca string bootia32.efi
001b8ed7 string bootarm.efi
001b8ee3 string bootaa64.efi
001b8ef0 string arm64-efi
001b8efa string bootloongarch64.efi
001b8f0e string loongarch64-efi
001b8f1e string bootriscv32.efi
001b8f2e string riscv32-efi
001b8f3a string bootriscv64.efi
001b8f4a string riscv64-efi
001b8f56 string boot.efi
001b8f5f string efi.img
001b8f6d string `%s` invocation failed 
001b8f89 string --efi-boot
001b8f94 string -efi-boot-part
001b8fa3 string --efi-boot-image
001b8fb4 string powerpc-ieee1275/core.elf
001b8fce string powerpc-ieee1275
001b8fdf string grub.chrp
001b8fe9 string bootinfo.txt
001b8ff6 string BootX
001b9000 string /boot/grub/powerpc.elf
001b901c string /System/Library/CoreServices
001b9039 string -sysid
001b9044 string sparc64-ieee1275/core.img
001b905e string sparc64-ieee1275-cdcore
001b9076 string cdboot.img
001b9084 string --grub2-sparc-core
001b9097 string mips-arc
001b90a0 string /boot/grub/mips-arc/core.img
001b90bd string /boot/grub/mips-arc/grub
001b90d6 string /boot/grub/mips-arc/sashARCS
001b90f3 string /boot/grub/mips-arc/sash
001b910c string -mips-boot
001b9117 string arc.exe
001b911f string mipsel-arc
001b912a string roms/mipsel-qemu_mips.elf
001b9144 string mipsel-qemu_mips-elf
001b9159 string mipsel-loongson-elf
001b916d string mipsel-yeeloong-flash
001b9183 string mipsel-fuloong2f.bin
001b9198 string mipsel-fuloong2f-flash
001b91af string roms/mips-qemu_mips.elf
001b91c7 string mips-qemu_mips-elf
001b91df string qemu.img
001b91f2 string roms/coreboot.elf
001b9204 string i386-coreboot
001b9212 string mipsel-loongson.elf
001b9226 string roms/mipsel-yeeloong.bin
001b923f string roms/mipsel-fulong.bin
001b9256 string --protective-msdos-label
001b9275 string --sort-weight
001b9283 string /boot
001b9289 string [OPTION] SOURCE...
001b929c string MODULES
001b92ad string embed a specific DTB
001b92c2 string install-modules
001b92d2 string THEMES
001b92d9 string install THEMES [default=%s]
001b92f5 string FONTS
001b92fb string install FONTS [default=%s]
001b9316 string locales
001b931e string LOCALES
001b9333 string core-compress
001b9341 string xz|none|auto
001b934e string override-directory
001b9361 string locale-directory
001b9372 string themes-directory
001b9383 string grub-mkimage
001b9397 string SBAT metadata
001b93a5 string disable shim_lock verifier
001b93c0 string verbose
001b93c8 string print verbose messages.
001b93e0 string rom-directory
001b93ee string grub-glue-efi
001b93fc string grub-render-label
001b940e string label-font
001b9419 string use FILE as font for label
001b9434 string label-color
001b9440 string COLOR
001b9446 string use COLOR for label
001b945a string label-bgcolor
001b9468 string product-name
001b9475 string STRING
001b947c string use STRING as product name
001b9497 string product-version
001b94a7 string use STRING as product version
001b94c5 string sparc-boot
001b94d0 string arcs-boot
001b94da string xz_decompress.img
001b94ec string lzma_decompress.img
001b9500 string none_decompress.img
001b9514 string kernel.img
001b951f string the core size is 0x%llx
001b9537 string unknown compression %d
001b954e string Decompressor is too big
001b9566 string pxeboot.img
001b9572 string diskboot.img
001b957f string ../../util/mkimage.c
001b959a string .data
001b95a5 string .sbat
001b95ab string .reloc
001b95b2 string fwstart_fuloong2f.img
001b95c8 string fwstart.img
001b95d4 string firmware image is too big
001b95f3 string xen_pvh
001b95fb string i386-pc-pxe
001b9607 string i386-xen
001b961b string mipsel-loongson
001b962b string mipsel-yeeloong-elf
001b963f string mipsel-fuloong2f-elf
001b9654 string mipsel-fuloong2e-elf
001b9669 string mipsel-fuloong-elf
001b967c string sparc64-ieee1275
001b968d string sparc64-ieee1275-raw
001b96a2 string sparc64-ieee1275-aout
001b96b8 string mipsel-qemu_mips
001b96c9 string mips-qemu_mips
001b96d8 string mips-qemu_mips-flash
001b96ed string mipsel-qemu_mips-flash
001b9704 string arm-coreboot-vexpress
001b971a string arm-coreboot-veyron
001b972e string (host)/%s
001b9738 string %s.mod
001b973f string invalid line format: %s
001b9757 string netbsd
001b9766 string saving <%llu,%u,%u>
001b977a string the size of `%s' is not %u
001b9795 string the size of `%s' is too small
001b97b3 string the size of `%s' is too large
001b97d1 string Opening dest `%s'
001b97e3 string sunpc
001b97e9 string ../../util/setup.c
001b97fc string nsec <= maxsec
001b980b string core.img version mismatch
001b9825 string cannot close `%s': %s
001b983b string blocklists are invalid
001b9852 string blocklists are incomplete
001b986c string bl.first_block->len > 2
001b9884 string dest_ofpath is `%s'
001b9898 string non cross-disk install
001b98af string boot device path %s
001b98c3 string /fonts/
001b98cb string <No Font>
001b98d5 string (memdisk)
001b98df string prefix
001b98e6 string variable `%s' isn't set
001b9912 string normal
001b993c string Font has no name. 
001b994f string grub-core/font/font.c
001b9965 string Unknown
001b9973 string bl/b.w targettting ARM
001b998a string     *insword = 0x%08x
001b99a0 string   reloc_xxxx64 %p %c= 0x%lx 
001b99bd string   reloc_b26 %p %c= 0x%lx 
001b99d7 string Render capture
001b99e6 string aliceblue
001b99f0 string antiquewhite
001b9a08 string beige
001b9a0e string bisque
001b9a15 string blanchedalmond
001b9a24 string blueviolet
001b9a2f string burlywood
001b9a39 string cadetblue
001b9a43 string chartreuse
001b9a4e string chocolate
001b9a58 string cornflowerblue
001b9a67 string cornsilk
001b9a70 string crimson
001b9a78 string darkblue
001b9a81 string darkcyan
001b9a8a string darkgoldenrod
001b9a98 string darkgray
001b9aa1 string darkgreen
001b9aab string darkgrey
001b9ab4 string darkkhaki
001b9abe string darkmagenta
001b9aca string darkolivegreen
001b9ad9 string darkorange
001b9ae4 string darkorchid
001b9aef string darkred
001b9af7 string darksalmon
001b9b02 string darkseagreen
001b9b0f string darkslateblue
001b9b1d string darkslategray
001b9b2b string darkslategrey
001b9b39 string darkturquoise
001b9b47 string darkviolet
001b9b52 string deeppink
001b9b5b string deepskyblue
001b9b67 string dimgray
001b9b77 string dodgerblue
001b9b82 string firebrick
001b9b8c string floralwhite
001b9b98 string forestgreen
001b9ba4 string fuchsia
001b9bac string gainsboro
001b9bb6 string ghostwhite
001b9bc6 string greenyellow
001b9bd2 string honeydew
001b9bdb string hotpink
001b9be3 string indianred
001b9bed string indigo
001b9bf4 string ivory
001b9bfa string lavender
001b9c03 string lavenderblush
001b9c11 string lawngreen
001b9c1b string lemonchiffon
001b9c28 string lightblue
001b9c32 string lightcoral
001b9c3d string lightcyan
001b9c47 string lightgoldenrodyellow
001b9c5c string lightgray
001b9c66 string lightgreen
001b9c71 string lightgrey
001b9c7b string lightpink
001b9c85 string lightsalmon
001b9c91 string lightseagreen
001b9c9f string lightskyblue
001b9cac string lightslategray
001b9cbb string lightslategrey
001b9cca string lightsteelblue
001b9cd9 string lightyellow
001b9cea string limegreen
001b9cf4 string linen
001b9cfa string maroon
001b9d01 string mediumaquamarine
001b9d12 string mediumblue
001b9d1d string mediumorchid
001b9d2a string mediumpurple
001b9d37 string mediumseagreen
001b9d46 string mediumslateblue
001b9d56 string mediumspringgreen
001b9d68 string mediumturquoise
001b9d78 string mediumvioletred
001b9d88 string midnightblue
001b9d95 string mintcream
001b9d9f string mistyrose
001b9da9 string moccasin
001b9db2 string navajowhite
001b9dc3 string oldlace
001b9dcb string olive
001b9dd1 string olivedrab
001b9ddb string orangered
001b9de5 string palegoldenrod
001b9df3 string palegreen
001b9dfd string paleturquoise
001b9e0b string palevioletred
001b9e19 string papayawhip
001b9e24 string peachpuff
001b9e38 string powderblue
001b9e43 string rosybrown
001b9e4d string royalblue
001b9e57 string saddlebrown
001b9e63 string sandybrown
001b9e6e string seashell
001b9e77 string sienna
001b9e7e string silver
001b9e93 string thistle
001b9e9b string tomato
001b9ea2 string wheat
001b9ea8 string whitesmoke
001b9eb3 string yellowgreen
001b9ebf string invalid argument given
001b9ed6 string unaligned pointer
001b9ee8 string unaligned pitch
001b9ef8 string invalid render target given
001b9f14 string no video mode activated
001b9f2c string invalid EDID checksum %d
001b9f45 string no preferred mode available
001b9f6c string keep;
001b9f72 string no suitable video mode found
001b9f8f string filename expected
001b9fa5 string [%u-%u]
001b9fad string Print a block list.
001b9fc1 string blocklist
001b9fcb string (%s) 
001b9fd1 string %s%s 
001b9fd7 string %-12llu
001b9fdf string %-12s
001b9fe5 string ????????????
001b9ff2 string  %04d%02d%02d%02d%02d%02d 
001ba00d string %s%s 
001ba013 string invalid argument
001ba024 string List devices and files.
001ba03c string [-l|-h|-a] [FILE ...]
001ba052 string human-readable
001ba061 string List all files.
001ba071 string not a HFS+ filesystem
001ba087 string no suitable FS found
001ba09c string file `%s' not found
001ba0b0 string one argument expected
001ba0c6 string mactelbless
001ba0d2 string macppcbless
001ba0de string Reading %s sequentially
001ba0f6 string  Done. 
001ba0fe string Reading %s sequentially again
001ba11c string  Differs in %lld 
001ba12e string Reading %s backwards
001ba143 string %02x 
001ba149 string bad read
001ba152 string testload
001ba15b string UUID required
001ba16c string [-l] GRUBUUID [VARNAME]
001ba184 string xnu_uuid
001ba18d string NVIDIA
001ba194 string unknown version: %d.%d
001ba1ab string unsupported RAID level: %d
001ba1d0 string can't open device
001ba1e2 string Reference count overflow
001ba1fb string device name required
001ba210 string device not found
001ba221 string device still referenced
001ba239 string device name already exists
001ba254 string Reference count underflow
001ba26e string [-d] [-D] DEVICENAME FILE.
001ba289 string loopback
001ba292 string delete
001ba299 string decompress
001ba2a4 string status
001ba2ab string LABELONE
001ba2b4 string LVM2 001
001ba2bd string  LVM2 x[5A%r0N*>
001ba2ce string unknown LVM metadata header
001ba2ea string error parsing metadata
001ba308 string couldn't find ID
001ba319 string extent_size = 
001ba328 string unknown extent size
001ba33c string physical_volumes {
001ba34f string pe_start = 
001ba35b string unknown pe_start
001ba36c string error parsing pe_start
001ba383 string logical_volumes {
001ba39b string vmid/
001ba3a1 string VISIBLE
001ba3a9 string PVMOVE
001ba3b0 string segment_count = 
001ba3c1 string unknown segment_count
001ba3d7 string unknown segment
001ba3e7 string start_extent = 
001ba3f7 string unknown start_extent
001ba40c string extent_count = 
001ba41c string unknown extent_count
001ba431 string type = "
001ba43a string striped"
001ba443 string stripe_count = 
001ba453 string unknown stripe_count
001ba468 string stripe_size = 
001ba477 string unknown stripe_size
001ba48b string stripes = [
001ba497 string unknown stripes
001ba4a7 string mirror"
001ba4af string mirror_count = 
001ba4bf string unknown mirror_count
001ba4d4 string mirrors = [
001ba4e0 string unknown mirrors
001ba4f5 string device_count = 
001ba505 string unknown device_count
001ba51a string raids = [
001ba524 string unknown raids
001ba532 string cache"
001ba539 string cache_pool = "
001ba548 string origin = "
001ba553 string unknown LVM type %s
001ba567 string no LVM signature found
001ba582 string Unsupported RAID level: %d
001ba59d string mdraid1x
001ba5ab string mdraid09
001ba5b4 string mdraid09_be
001ba5c4 string not an AFFS filesystem
001ba5db string Symlink: `%s' 
001ba5ea string grub-core/fs/affs.c
001ba5fe string not an AFS filesystem
001ba614 string incorrect direct blocks
001ba62c string incorrect indirect blocks
001ba646 string not a BFS filesystem
001ba65b string be:volume_id
001ba668 string %016lx
001ba66f string _BHRfS_M
001ba678 string not a Btrfs filesystem
001ba68f string not BtrFS
001ba699 string failed allocate a zstd buffer
001ba6b7 string zstd data corrupted
001ba6cb string btrfs
001ba6d1 string grub-core/fs/btrfs.c
001ba6e6 string retrieving %lx %x %lx 
001ba6fd string leaf (depth %d) %lx %x %lx 
001ba719 string searching for laddr %lx 
001ba732 string %lx %lx  
001ba73c string zero-size chunk 
001ba74d string chunk-size too small 
001ba763 string got an invalid chunk size
001ba77d string no chunk 
001ba787 string single 
001ba78f string RAID1 (copies: %d) 
001ba7a3 string RAID0 
001ba7aa string RAID5 
001ba7b1 string RAID6 
001ba7b8 string unsupported RAID 
001ba7ca string unsupported RAID flags %lx
001ba7e5 string reading laddr 0x%lx 
001ba7fa string stripe %lu OK (dev ID %lx) 
001ba816 string no root
001ba81e string inode not found
001ba82e string regular extent 0x%lx+0x%lx 
001ba84a string encryption not supported
001ba863 string encoding not supported
001ba87a string premature end of compressed
001ba896 string unsupported extent type 0x%x
001ba8b3 string not a directory
001ba8c3 string directory item size overflow
001ba8e0 string too deep nesting of symlinks
001ba8fd string unrecognised object type 0x%x
001ba91b string not a regular file
001ba92e string LARCHIVE
001ba937 string not a cbfs filesystem
001ba952 string target data size overflow
001ba96f string invalid cpio archive
001ba984 string mtime overflow
001ba993 string TRAILER!!!
001ba99e string not a cpiofs filesystem
001ba9c0 string not a cpiofs_be filesystem
001ba9db string cpiofs_be
001ba9e5 string EXFAT   
001ba9ee string not a FAT filesystem
001baa03 string %04x-%04x
001baa0d string fat_size=%d, next_cluster=%u 
001baa2b string grub-core/fs/exfat.c
001baa40 string invalid cluster %u
001baa53 string unknown primary type 0x%02x 
001baa70 string invalid extent
001baa7f string something wrong with extent
001baa9b string not an ext2 filesystem
001baab2 string file is encrypted
001baac4 string symlink is encrypted
001baad9 string directory is encrypted
001baaf0 string symlink size overflow
001bab06 string no checkpoints
001bab15 string not a F2FS filesystem
001bab2b string grub-core/fs/fat.c
001bab3e string invalid file name `%s'
001bab55 string blocksize too large
001bab69 string not an HFS filesystem
001bab7f string embedded HFS+ filesystem
001bab98 string not a HFS filesystem
001babad string %016llx
001babb5 string invalid catalog node size
001babcf string invalid HFS+ btree node size
001babec string HFS+ btree loop
001babfc string couldn't read i-node
001bac11 string HFS+ key beyond end of node
001bac2d string read out of range
001bac42 string invalid susp entry size
001bac5d string suspecting endless CE loop
001bac78 string not a ISO9660 filesystem
001bac91 string CD001
001bac97 string invalid rock ridge entry size
001bacb8 string corrupted rock ridge entry
001bace0 string empty date
001baceb string incorrect date
001bacff string not a JFS filesystem
001bad14 string invalid JFS inode
001bad26 string invalid directory slot index
001bad43 string jfs: block %lu not found
001bad5c string not a minix filesystem
001bad73 string file bigger than maximum size
001bad91 string not a minix2 filesystem
001bada9 string not a minix3 filesystem
001badc1 string minix3_be
001badcb string 070701
001badd2 string 070702
001badd9 string not a newc filesystem
001badef string mode overflow
001badfd string key is too large
001bae0e string btree lookup failure
001bae23 string too many children
001bae35 string btree level mismatch 
001bae4b string btree corruption 
001bae5d string not a nilfs2 filesystem
001bae75 string %s label not found
001bae88 string size not match
001bae97 string fixup signature not match
001baeb1 string $DATA should be non-resident
