001003ac TerminatedCString /lib64/ld-linux-x86-64.so.2
001013a6 string-utf8 GLIBC_2.38
001013b1 string-utf8 GLIBC_2.2.5
001013bd string-utf8 _ITM_deregisterTMCloneTable
001013d9 string-utf8 __gmon_start__
001013e8 string-utf8 _ITM_registerTMCloneTable
0019100d string gcc2_compiled.
0019101c string debian-linux-gnu
00191031 string 11.8.6-MariaDB
00191040 string x86_64
0019104c string %p %s + %d
00191057 string Could not open %s
0019106e string Display this help and exit.
0019108a string symbols-file
00191097 string Use specified symbols file
001910b2 string numeric-dump-file
001910c4 string Warning: 
001910ce string Info: 
001910da string false
001910ed string WARNING
001910f5 string ERROR
001910fb string %s: unknown variable '%s'
00191115 string %s: unknown option '--%s'
0019112f string %s: unknown option '-%c'
0019114e string . Any combination of: 
00191165 string  Please use 
00191172 string  instead.
0019117c string . One of: 
00191187 string   -%c%s
0019118f string %s=name%s 
001911a2 string  to disable.)
001911b0 string (No default value)
001911c8 string FALSE
001911ce string %-*s%s
001911d9 string %s%s=
001911f1 string %.10g 
001911f8 string (Disabled)
00191208 string disable
00191210 string enable
00191217 string maximum
0019121f string loose
00191225 string autoset
0019122d string UMASK
00191233 string UMASK_DIR
0019123d string unknown
00191245 string /proc/self/exe
00191254 string mysys
0019125a string statement_timer
0019126a string SAFE_HASH::mutex
0019127b string COND_timer
00191286 string IO_CACHE_SHARE::cond
0019129b string IO_CACHE_SHARE::cond_writer
001912b7 string my_thread_var::suspend
001912ce string THR_COND_threads
001912df string WT_RESOURCE::cond
001912f1 string BITMAP::mutex
001912ff string IO_CACHE::append_buffer_lock
0019131c string IO_CACHE::SHARE_mutex
00191332 string KEY_CACHE::cache_lock
00191348 string LOCK_timer
00191353 string my_thread_var::mutex
00191368 string THR_LOCK_charset
00191379 string THR_LOCK_heap
00191387 string THR_LOCK_lock
00191395 string THR_LOCK_malloc
001913a5 string THR_LOCK::mutex
001913b5 string THR_LOCK_myisam
001913c5 string THR_LOCK_net
001913d2 string THR_LOCK_open
001913e0 string THR_LOCK_threads
001913f1 string TMPDIR_mutex
001913fe string THR_LOCK_myisam_mmap
00191413 string LOCK_uuid_generator
00191427 string Waiting for table level lock
00191448 string SOCKET
00191454 string 01230120022455012623010202
00191472 string no_name
0019147a string ./mysys/my_thr_init.c
00191490 string No option given to %s 
001914a7 string Unknown option to %s: %s 
001914c1 string Alternatives are: '%s'
001914d8 string ,'%s'
001914e0 string default
001914e8 string ./mysys/charset.c
001914fa string Error while parsing '%s': %s
00191517 string /usr/share/mariadb
0019152a string charsets/
00191543 string utf8mb3
0019154b string utf8mb4
00191553 string utf16
00191559 string utf32
0019155f string utf8_
00191565 string utf8mb%c_%s
00191576 string [import 
00191583 string latin1
0019158a string ANSI_X3.4-1968
00191599 string ansi1251
001915a2 string cp1251
001915a9 string armscii8
001915b2 string armscii-8
001915c6 string cp1255
001915cd string hebrew
001915d4 string CP866
001915da string cp866
001915e0 string eucCN
001915e6 string gb2312
001915ed string euc-CN
001915f4 string eucJP
001915ff string euc-JP
00191606 string eucKR
0019160c string euckr
00191612 string euc-KR
0019161d string georgianps
00191628 string geostd8
00191630 string georgian-ps
0019163c string IBM-1252
00191645 string cp1252
0019164c string iso88591
00191655 string ISO_8859-1
00191660 string ISO8859-1
00191675 string iso885913
0019167f string latin7
00191686 string ISO_8859-13
00191692 string ISO8859-13
0019169d string ISO-8859-13
001916a9 string iso88592
001916b2 string latin2
001916b9 string ISO_8859-2
001916c4 string ISO8859-2
001916ce string ISO-8859-2
001916d9 string iso88597
001916e2 string greek
001916e8 string ISO_8859-7
001916f3 string ISO8859-7
001916fd string ISO-8859-7
00191708 string iso88598
00191711 string ISO_8859-8
0019171c string ISO8859-8
00191726 string ISO-8859-8
00191731 string iso88599
0019173a string latin5
00191741 string ISO_8859-9
0019174c string ISO8859-9
00191756 string ISO-8859-9
00191761 string koi8r
00191767 string KOI8-R
0019176e string koi8u
00191774 string KOI8-U
0019177b string roman8
00191786 string Shift_JIS
0019179a string shiftjisx0213
001917a8 string tis620
001917af string tis-620
001917b7 string US-ASCII
001917c0 string utf-8
001917c6 string /etc/
001917cc string /etc/mysql/
001917d8 string MARIADB_HOME
001917e5 string MYSQL_HOME
001917f3 string ./mysys/my_default.c
00191808 string --no-defaults
00191816 string --defaults-file=
00191827 string --defaults-extra-file=
0019183e string --defaults-group-suffix=
00191857 string --print-defaults
00191868 string MARIADB_GROUP_SUFFIX
0019187d string MYSQL_GROUP_SUFFIX
00191895 string ----file-marker----
001918a9 string Warning: '%s' had %d links
001918c4 string Memcntl %s cmd %s error
001918dc string UNKNOWN
001918e4 string UNOPENED
001918ed string Unknown error %d
001918fe string big5_nopad_bin
0019190d string big5_chinese_nopad_ci
0019192c string big5_chinese_ci
0019193c string binary
00191943 string cp932_nopad_bin
00191953 string cp932_japanese_nopad_ci
0019196b string cp932_bin
00191975 string cp932_japanese_ci
00191987 string latin2_czech_cs
001919b8 string euckr_nopad_bin
001919c8 string euckr_korean_nopad_ci
001919de string euckr_bin
001919e8 string euckr_korean_ci
001919f8 string eucjpms_nopad_bin
00191a0a string eucjpms_japanese_nopad_ci
00191a24 string eucjpms_bin
00191a30 string eucjpms_japanese_ci
00191a49 string dec8_swedish_ci
00191a5f string cp850_general_ci
00191a70 string latin1_german1_ci
00191a82 string hp8_english_ci
00191a91 string koi8r_general_ci
00191aa2 string latin2_general_ci
00191ab9 string swe7_swedish_ci
00191acf string ascii_general_ci
00191ae0 string cp1251_bulgarian_ci
00191af4 string latin1_danish_ci
00191b05 string hebrew_general_ci
00191b17 string latin7_estonian_cs
00191b2a string latin2_hungarian_ci
00191b3e string koi8u_general_ci
00191b4f string cp1251_ukrainian_ci
00191b63 string greek_general_ci
00191b7b string cp1250_general_ci
00191b8d string latin2_croatian_ci
00191ba7 string cp1257_lithuanian_ci
00191bbc string latin5_turkish_ci
00191bce string armscii8_general_ci
00191be2 string cp866_general_ci
00191bfb string keybcs2_general_ci
00191c0e string macce
00191c14 string macce_general_ci
00191c25 string macroman
00191c2e string macroman_general_ci
00191c48 string cp852_general_ci
00191c59 string latin7_general_ci
00191c6b string latin7_general_cs
00191c7d string macce_bin
00191c87 string cp1250_croatian_ci
00191c9a string latin1_general_ci
00191cac string latin1_general_cs
00191cbe string cp1251_bin
00191cc9 string cp1251_general_ci
00191cdb string cp1251_general_cs
00191ced string macroman_bin
00191d01 string cp1256_general_ci
00191d1e string cp1257_general_ci
00191d30 string armscii8_bin
00191d3d string ascii_bin
00191d47 string cp1250_bin
00191d52 string cp1256_bin
00191d70 string greek_bin
00191d7a string hebrew_bin
00191d8d string keybcs2_bin
00191dad string latin2_bin
00191db8 string latin5_bin
00191dc3 string latin7_bin
00191dce string cp850_bin
00191deb string geostd8_general_ci
00191dfe string geostd8_bin
00191e0a string latin1_spanish_ci
00191e1c string cp1250_polish_ci
00191e2d string dec8_swedish_nopad_ci
00191e43 string [import dec8_swedish_ci]
00191e5c string cp850_general_nopad_ci
00191e73 string [import cp850_general_ci]
00191e8d string hp8_english_nopad_ci
00191ea2 string [import hp8_english_ci]
00191eba string koi8r_general_nopad_ci
00191ed1 string [import koi8r_general_ci]
00191eeb string latin2_general_nopad_ci
00191f03 string [import latin2_general_ci]
00191f1e string swe7_swedish_nopad_ci
00191f34 string [import swe7_swedish_ci]
00191f4d string ascii_general_nopad_ci
00191f64 string [import ascii_general_ci]
00191f7e string hebrew_general_nopad_ci
00191f96 string [import hebrew_general_ci]
00191fb1 string koi8u_general_nopad_ci
00191fc8 string [import koi8u_general_ci]
00191fe2 string greek_general_nopad_ci
00191ff9 string [import greek_general_ci]
00192013 string cp1250_general_nopad_ci
0019202b string [import cp1250_general_ci]
00192046 string latin5_turkish_nopad_ci
0019205e string [import latin5_turkish_ci]
00192079 string armscii8_general_nopad_ci
00192093 string [import armscii8_general_ci]
001920b0 string cp866_general_nopad_ci
001920c7 string [import cp866_general_ci]
001920e1 string keybcs2_general_nopad_ci
001920fa string [import keybcs2_general_ci]
00192116 string macce_general_nopad_ci
0019212d string [import macce_general_ci]
00192147 string macroman_general_nopad_ci
00192161 string [import macroman_general_ci]
0019217e string cp852_general_nopad_ci
00192195 string [import cp852_general_ci]
001921af string latin7_general_nopad_ci
001921c7 string [import latin7_general_ci]
001921e2 string macce_nopad_bin
001921f2 string cp1251_nopad_bin
00192203 string cp1251_general_nopad_ci
0019221b string [import cp1251_general_ci]
00192236 string macroman_nopad_bin
00192249 string cp1256_general_nopad_ci
00192261 string [import cp1256_general_ci]
0019227c string cp1257_nopad_bin
0019228d string cp1257_general_nopad_ci
001922a5 string [import cp1257_general_ci]
001922c0 string armscii8_nopad_bin
001922d3 string ascii_nopad_bin
001922e3 string cp1250_nopad_bin
001922f4 string cp1256_nopad_bin
00192305 string cp866_nopad_bin
00192315 string dec8_nopad_bin
00192324 string greek_nopad_bin
00192334 string hebrew_nopad_bin
00192345 string hp8_nopad_bin
00192353 string keybcs2_nopad_bin
00192365 string koi8r_nopad_bin
00192375 string koi8u_nopad_bin
00192385 string latin2_nopad_bin
00192396 string latin5_nopad_bin
001923a7 string latin7_nopad_bin
001923b8 string cp850_nopad_bin
001923c8 string cp852_nopad_bin
001923d8 string swe7_nopad_bin
001923e7 string geostd8_general_nopad_ci
00192400 string [import geostd8_general_ci]
0019241c string geostd8_nopad_bin
0019242e string gb2312_nopad_bin
0019243f string gb2312_chinese_nopad_ci
00192457 string gb2312_bin
00192462 string gb2312_chinese_ci
00192474 string gbk_nopad_bin
00192482 string gbk_chinese_nopad_ci
0019249f string gbk_chinese_ci
001924ae string latin1_nopad_bin
001924bf string latin1_bin
001924ca string latin1_german2_ci
001924dc string latin1_swedish_nopad_ci
001924f4 string latin1_swedish_ci
00192506 string sjis_nopad_bin
00192515 string sjis_japanese_nopad_ci
0019252c string sjis_bin
00192535 string sjis_japanese_ci
00192546 string tis620_nopad_bin
00192557 string tis620_thai_nopad_ci
00192577 string tis620_thai_ci
00192586 string Expansion
00192590 string %s too long: '%s'
001925a2 string \u%04X
001925ac string Character
001925b6 string %s expected
001925c2 string %s is too long
001925d1 string Contraction
001925dd string context
001925e5 string Syntax error
001925f2 string [version 4.0.0]
00192602 string [version 5.2.0]
00192612 string [version 14.0.0]
00192623 string [shift-after-method expand]
0019263f string [shift-after-method simple]
0019265b string [strength 1]
00192668 string [strength 2]
00192675 string [before primary]
00192686 string [before 1]
00192691 string [before secondary]
001926a4 string [before 2]
001926af string [before 3]
001926ba string [before tertiary]
001926cc string [before quaternary]
001926e0 string [before 4]
001926eb string [first non-ignorable]
00192701 string [last non-ignorable]
00192716 string [first primary ignorable]
00192730 string [last primary ignorable]
00192749 string [first secondary ignorable]
00192765 string [last secondary ignorable]
00192780 string [first tertiary ignorable]
0019279b string [last tertiary ignorable]
001927b5 string [first trailing]
001927c6 string [last trailing]
001927d6 string [first variable]
001927e7 string [last variable]
001927f7 string Logical position
00192808 string Shift
00192812 string %s at '%s'
0019281d string utf16_unicode_520_nopad_ci
00192838 string utf16_unicode_nopad_ci
0019284f string utf16_vietnamese_ci
00192863 string utf16_unicode_520_ci
00192878 string utf16_thai_520_w2
0019288a string utf16_myanmar_ci
0019289b string utf16_croatian_ci
001928ad string utf16_croatian_mysql561_ci
001928c8 string utf16_german2_ci
001928d9 string utf16_sinhala_ci
001928ea string utf16_hungarian_ci
001928fd string utf16_esperanto_ci
00192910 string utf16_persian_ci
00192921 string utf16_roman_ci
00192930 string utf16_spanish2_ci
00192942 string utf16_slovak_ci
00192952 string utf16_lithuanian_ci
00192966 string utf16_danish_ci
00192976 string utf16_czech_ci
00192985 string utf16_turkish_ci
00192996 string utf16_swedish_ci
001929a7 string utf16_spanish_ci
001929b8 string utf16_estonian_ci
001929ca string utf16_polish_ci
001929da string utf16_slovenian_ci
001929ed string utf16_romanian_ci
001929ff string utf16_latvian_ci
00192a10 string utf16_icelandic_ci
00192a23 string utf16_unicode_ci
00192a34 string utf32_unicode_520_nopad_ci
00192a4f string utf32_unicode_nopad_ci
00192a66 string utf32_vietnamese_ci
00192a7a string utf32_unicode_520_ci
00192a8f string utf32_thai_520_w2
00192aa1 string utf32_myanmar_ci
00192ab2 string utf32_croatian_ci
00192ac4 string utf32_croatian_mysql561_ci
00192adf string utf32_german2_ci
00192af0 string utf32_sinhala_ci
00192b01 string utf32_hungarian_ci
00192b14 string utf32_esperanto_ci
00192b27 string utf32_persian_ci
00192b38 string utf32_roman_ci
00192b47 string utf32_spanish2_ci
00192b59 string utf32_slovak_ci
00192b69 string utf32_lithuanian_ci
00192b7d string utf32_danish_ci
00192b8d string utf32_czech_ci
00192b9c string utf32_turkish_ci
00192bad string utf32_swedish_ci
00192bbe string utf32_spanish_ci
00192bcf string utf32_estonian_ci
00192be1 string utf32_polish_ci
00192bf1 string utf32_slovenian_ci
00192c04 string utf32_romanian_ci
00192c16 string utf32_latvian_ci
00192c27 string utf32_icelandic_ci
00192c3a string utf32_unicode_ci
00192c4b string utf8mb4_unicode_520_nopad_ci
00192c68 string utf8mb4_unicode_nopad_ci
00192c81 string utf8mb4_vietnamese_ci
00192c97 string utf8mb4_unicode_520_ci
00192cae string utf8mb4_thai_520_w2
00192cc2 string utf8mb4_myanmar_ci
00192cd5 string utf8mb4_croatian_ci
00192ce9 string utf8mb4_croatian_mysql561_ci
00192d06 string utf8mb4_german2_ci
00192d19 string utf8mb4_sinhala_ci
00192d2c string utf8mb4_hungarian_ci
00192d41 string utf8mb4_esperanto_ci
00192d56 string utf8mb4_persian_ci
00192d69 string utf8mb4_roman_ci
00192d7a string utf8mb4_spanish2_ci
00192d8e string utf8mb4_slovak_ci
00192da0 string utf8mb4_lithuanian_ci
00192db6 string utf8mb4_danish_ci
00192dc8 string utf8mb4_czech_ci
00192dd9 string utf8mb4_turkish_ci
00192dec string utf8mb4_swedish_ci
00192dff string utf8mb4_spanish_ci
00192e12 string utf8mb4_estonian_ci
00192e26 string utf8mb4_polish_ci
00192e38 string utf8mb4_slovenian_ci
00192e4d string utf8mb4_romanian_ci
00192e61 string utf8mb4_latvian_ci
00192e74 string utf8mb4_icelandic_ci
00192e89 string utf8mb4_unicode_ci
00192e9c string utf8mb3_unicode_520_nopad_ci
00192eb9 string utf8mb3_unicode_nopad_ci
00192ed2 string utf8mb3_vietnamese_ci
00192ee8 string utf8mb3_thai_520_w2
00192efc string utf8mb3_unicode_520_ci
00192f13 string utf8mb3_myanmar_ci
00192f26 string utf8mb3_croatian_ci
00192f3a string utf8mb3_croatian_mysql561_ci
00192f57 string utf8mb3_german2_ci
00192f6a string utf8mb3_sinhala_ci
00192f7d string utf8mb3_hungarian_ci
00192f92 string utf8mb3_esperanto_ci
00192fa7 string utf8mb3_persian_ci
00192fba string utf8mb3_roman_ci
00192fcb string utf8mb3_spanish2_ci
00192fdf string utf8mb3_slovak_ci
00192ff1 string utf8mb3_lithuanian_ci
00193007 string utf8mb3_danish_ci
00193019 string utf8mb3_czech_ci
0019302a string utf8mb3_turkish_ci
0019303d string utf8mb3_swedish_ci
00193050 string utf8mb3_spanish_ci
00193063 string utf8mb3_estonian_ci
00193077 string utf8mb3_polish_ci
00193089 string utf8mb3_slovenian_ci
0019309e string utf8mb3_romanian_ci
001930b2 string utf8mb3_latvian_ci
001930c5 string utf8mb3_icelandic_ci
001930da string utf8mb3_unicode_ci
001930ed string ucs2_unicode_520_nopad_ci
00193107 string ucs2_unicode_nopad_ci
0019311d string ucs2_vietnamese_ci
00193130 string ucs2_unicode_520_ci
00193144 string ucs2_thai_520_w2
00193155 string ucs2_myanmar_ci
00193165 string ucs2_croatian_ci
00193176 string ucs2_croatian_mysql561_ci
00193190 string ucs2_german2_ci
001931a0 string ucs2_sinhala_ci
001931b0 string ucs2_hungarian_ci
001931c2 string ucs2_esperanto_ci
001931d4 string ucs2_persian_ci
001931e4 string ucs2_roman_ci
001931f2 string ucs2_spanish2_ci
00193203 string ucs2_slovak_ci
00193212 string ucs2_lithuanian_ci
00193225 string ucs2_danish_ci
00193234 string ucs2_czech_ci
00193242 string ucs2_turkish_ci
00193252 string ucs2_swedish_ci
00193262 string ucs2_spanish_ci
00193272 string ucs2_estonian_ci
00193283 string ucs2_polish_ci
00193292 string ucs2_slovenian_ci
001932a4 string ucs2_romanian_ci
001932b5 string ucs2_latvian_ci
001932c5 string ucs2_icelandic_ci
001932d7 string ucs2_unicode_ci
001932e7 string icelandic
001932f1 string latvian
001932f9 string romanian
00193302 string slovenian
0019330c string polish
00193313 string estonian
0019331c string spanish
00193324 string swedish
0019332c string turkish
0019333a string danish
00193341 string lithuanian
0019334c string slovak
00193353 string spanish2
0019335c string persian
00193364 string esperanto
0019336e string hungarian
00193378 string sinhala
00193380 string german2
00193388 string vietnamese
00193393 string croatian
001933a2 string Alias for 
001933ad string utf8mb4_0900_bin
001933be string de_pb
001933df string es_trad
00193402 string as_cs
00193408 string _ja_0900_as_cs_ks
00193429 string nopad
0019342f string %.*s_uca1400%s%s%s%s%s
0019344d string ucs2_nopad_bin
0019345c string ucs2_general_nopad_ci
00193472 string ucs2_bin
0019347b string ucs2_general_mysql500_ci
00193494 string ucs2_general_ci
001934a4 string utf32_nopad_bin
001934b4 string UTF-32 Unicode
001934c3 string utf32_general_nopad_ci
001934da string utf32_bin
001934e4 string utf32_general_ci
001934f5 string utf16le_nopad_bin
00193507 string UTF-16LE Unicode
00193518 string utf16le_general_nopad_ci
00193531 string utf16le_bin
0019353d string utf16le_general_ci
00193550 string utf16_nopad_bin
00193560 string UTF-16 Unicode
0019356f string utf16_general_nopad_ci
00193586 string utf16_bin
00193590 string utf16_general_ci
001935a1 string ujis_nopad_bin
001935b0 string ujis_japanese_nopad_ci
001935c7 string ujis_bin
001935d0 string ujis_japanese_ci
001935e1 string utf8mb4_general1400_as_ci
001935fb string UTF-8 Unicode
00193609 string utf8mb4_nopad_bin
0019361b string utf8mb4_general_nopad_ci
00193634 string utf8mb4_bin
00193640 string utf8mb4_general_ci
00193653 string filename
0019365c string utf8mb3_nopad_bin
0019366e string utf8mb3_general_nopad_ci
00193687 string utf8mb3_bin
00193693 string utf8mb3_general1400_as_ci
001936ad string utf8mb3_general_mysql500_ci
001936c9 string utf8mb3_general_ci
001936dc string cp1250_czech_cs
001936f1 string primary
001936f9 string compiled
00193702 string [version %.*s]
00193711 string [import %.*s]
0019371f string [suppress contractions %.*s]
0019373c string [optimize %.*s]
0019374c string [shift-after-method %.*s]
00193766 string [strength %.*s]
00193776 string [alternate %.*s]
00193787 string [backwards %.*s]
00193798 string [normalization %.*s]
001937ad string [caseLevel %.*s]
001937be string [caseFirst %.*s]
001937cf string [hiraganaQ %.*s]
001937e0 string [numeric %.*s]
001937ef string [variableTop %.*s]
00193802 string [match-boundaries %.*s]
0019381a string [match-style %.*s]
00193835 string [before %.*s]
00193843 string Unknown LDML tag: '%.*s'
0019385f string at line %d pos %d: %s
00193878 string <%.*s|%.*s
00193883 string =%.*s|%.*s
00193891 string <%.*s
00193897 string =%.*s
0019389d string xml/version
001938a9 string xml/encoding
001938b6 string charsets
001938bf string charsets/max-id
001938cf string charsets/copyright
001938e2 string charsets/description
001938f7 string charsets/charset
00193908 string charsets/charset/primary-id
00193924 string charsets/charset/binary-id
0019393f string charsets/charset/name
00193955 string charsets/charset/family
0019396d string charsets/charset/description
0019398a string charsets/charset/alias
001939a1 string charsets/charset/ctype
001939b8 string charsets/charset/ctype/map
001939d3 string charsets/charset/upper
001939ea string charsets/charset/upper/map
00193a05 string charsets/charset/lower
00193a1c string charsets/charset/lower/map
00193a37 string charsets/charset/unicode
00193a50 string charsets/charset/unicode/map
00193a6d string charsets/charset/collation
00193a88 string charsets/charset/collation/id
00193aa6 string unknown error
00193ab4 string Undefined handler error 125
00193ad0 string Index is corrupted
00193ae3 string Table file is corrupted
00193afb string Out of memory in engine
00193b13 string Undefined handler error 129
00193b2f string Incorrect file format
00193b45 string Old database file
00193b57 string No record read before update
00193b74 string No more room in record file
00193b90 string No more room in index file
00193bab string Too big row
00193bb7 string Wrong create options
00193bcc string Cannot add a child row
00193be3 string Cannot delete a parent row
00193bfe string No savepoint with that name
00193c1a string Non unique key block size
00193c34 string Table is read only
00193c47 string Read page with wrong checksum
00193c65 string Index corrupted
00193c75 string Undo record too big
00193c89 string Invalid InnoDB FTS Doc ID
00193ca3 string Tablespace already exists
00193cbd string Too many columns
00193cce string Row in wrong partition
00193ce5 string Disk full
00193cef string Sequence has been run out
00193d09 string Error during commit
00193d1d string Cannot select partitions
00193d36 string Transaction was aborted
00193d5c string ?=/<>!
00193d63 string END-OF-INPUT
00193d70 string STRING
00193d77 string IDENT
00193d7d string CDATA
00193d93 string COMMENT
00193da8 string unknown token
00193db6 string %s unexpected (ident wanted)
00193dd3 string %s unexpected ('?' wanted)
00193dee string %s unexpected ('>' wanted)
00193e10 string Failed in my_init_dynamic_array() -- looks like out of memory problem
00193e60 string insert_dynamic() failed - looks like we are out of memory
00193ea0 string sym table does not appear to be sorted, did you forget --numeric-sort arg to nm? trouble addr = %p, last = %p
00193f10 string %s from %s, client %s for %s (%s) 
00193f38 string MariaDB Corporation, originally created by Sasha Pachev
00193f70 string This software comes with ABSOLUTELY NO WARRANTY 
00193fa8 string Resolve numeric stack strace dump into symbols. 
00193fe0 string Usage: %s [OPTIONS] symbols-file [numeric-dump-file] 
00194018 string  The symbols-file should include the output from:  'nm --numeric-sort mysqld'. The numeric-dump-file should contain a numeric stack trace from mysqld. If the numeric-dump-file is not given, the stack trace is read from stdin.
00194100 string Please run nm --numeric-sort on mariadbd binary that produced stack trace dump and specify the path to it with -s or --symbols-file
00194188 string Output version information and exit.
001941b0 string Read the dump from specified file.
001941d8 string option '%s': boolean value '%s' wasn't recognized. Set to OFF.
00194218 string Using unique option prefix '%.*s' is error-prone and can break in the future. Please use the full name '%s' instead.
00194290 string %s is deprecated and will be removed in a future release
001942d0 string %s is deprecated and will be removed in a future release. Please use %s instead.
00194328 string option '%s': signed value %s adjusted to %s
00194358 string Integer value out of range for int64: '%s' for %s
00194390 string Unknown suffix '%c' used for variable '%s' (value '%s'). Legal suffix characters are: K, M, G, T, P, E
001943f8 string option '%s': unsigned value %s adjusted to %s
00194428 string Incorrect unsigned value: '%s' for %s
00194450 string Integer value out of range for uint64: '%s' for %s
00194488 string option '%s': value %g adjusted to %g
001944b0 string %s: Maximum value of '%s' cannot be set
001944d8 string Invalid decimal value for option '%s' 
00194500 string %s: Error while setting value '%s' to '%s'
00194530 string %s: ambiguous option '--%s-%s' (--%s-%s)
00194560 string %s: variable prefix '%s' is not unique
00194588 string %s: ambiguous option '--%s' (%s, %s)
001945b0 string %s: %s: Option '%s' used, but is disabled 
001945e0 string %s: option '--%s' cannot take an argument
00194610 string %s: ignoring option '--%s' due to invalid value '%s'
00194648 string %s: automatically set option '--%s' cannot take an argument
00194688 string %s: automatic setup request is unsupported by option '--%s'
001946c8 string %s: option '--%s' requires an argument
001946f0 string %s: ERROR: Option '-%c' used, but is disabled 
00194720 string %s: option '-%c' requires an argument
00194748 string  (Automatically configured unless set explicitly)
00194780 string , or ALL to set all combinations
001947a8 string . Deprecated, will be removed in a future release.
001947e0 string . Takes a comma-separated list of option=value pairs, where value is on, off, or default, and options are: 
00194850 string . No currently supported values.
00194878 string %*s(Defaults to on; use --skip-
00194898 string  Variables (--variable-name=value)
001948c0 string Value (after reading options) 
001948e0 string and boolean options {FALSE|TRUE}
00194908 string  User time %.2f, System time %.2f Maximum resident set size %ld, Integral resident set size %ld Non-physical pagefaults %ld, Physical pagefaults %ld, Swaps %ld Blocks in %ld out %ld, Messages in %ld out %ld, Signals %ld Voluntary context switches %ld, Involuntary context switches %ld 
00194a28 string Error in my_thread_global_end(): %d threads didn't exit 
