001003ac TerminatedCString /lib64/ld-linux-x86-64.so.2
00101923 string-utf8 __isoc23_strtoul
00101934 string-utf8 ioctl
0010193a string-utf8 fputc
00101940 string-utf8 fputs
00101946 string-utf8 pthread_mutex_unlock
0010195b string-utf8 wmemchr
00101963 string-utf8 fileno
0010196a string-utf8 fwrite
00101971 string-utf8 fseeko64
0010197a string-utf8 strcmp
00101981 string-utf8 ungetwc
00101989 string-utf8 __errno_location
0010199a string-utf8 syscall
001019a2 string-utf8 __wcsxfrm_l
001019ae string-utf8 __uselocale
001019ba string-utf8 abort
001019c0 string-utf8 __freelocale
001019cd string-utf8 wcscmp
001019d4 string-utf8 strerror_r
001019df string-utf8 pthread_cond_wait
001019f1 string-utf8 arc4random
001019fc string-utf8 lseek
00101a02 string-utf8 __newlocale
00101a0e string-utf8 strtold_l
00101a18 string-utf8 fstat
00101a1e string-utf8 strncmp
00101a26 string-utf8 __wcscoll_l
00101a32 string-utf8 __iswctype_l
00101a3f string-utf8 __tls_get_addr
00101a4e string-utf8 __asprintf_chk
00101a5d string-utf8 __vfprintf_chk
00101a6c string-utf8 __stack_chk_fail
00101a7d string-utf8 __fprintf_chk
00101a8b string-utf8 strerror
00101a94 string-utf8 calloc
00101a9b string-utf8 __isoc23_strtol
00101aab string-utf8 __ctype_b_loc
00101ab9 string-utf8 putchar
00101ac1 string-utf8 __printf_chk
00101ace string-utf8 strndup
00101ad6 string-utf8 __vsnprintf_chk
00101ae6 string-utf8 tsearch
00101aee string-utf8 strcasecmp
00101af9 string-utf8 __assert_fail
00101b07 string-utf8 strstr
00101b0e string-utf8 __vasprintf_chk
00101b1e string-utf8 setmntent
00101b28 string-utf8 getmntent
00101b32 string-utf8 endmntent
00101b3c string-utf8 __snprintf_chk
00101b4b string-utf8 openlog
00101b53 string-utf8 __vsyslog_chk
00101b61 string-utf8 closelog
00101b6a string-utf8 isalpha
00101b72 string-utf8 tolower
00101b7a string-utf8 strncpy
00101b82 string-utf8 __sprintf_chk
00101b90 string-utf8 access
00101b97 string-utf8 perror
00101b9e string-utf8 strchrnul
00101ba8 string-utf8 reallocarray
00101bb5 string-utf8 stpcpy
00101bbc string-utf8 openat
00101bc3 string-utf8 fdopendir
00101bcd string-utf8 readdir
00101bd5 string-utf8 rewinddir
00101bdf string-utf8 alphasort
00101be9 string-utf8 qsort
00101bef string-utf8 closedir
00101bf8 string-utf8 fstatat
00101c00 string-utf8 unlinkat
00101c09 string-utf8 tfind
00101c0f string-utf8 __ctype_tolower_loc
00101c23 string-utf8 readlinkat
00101c2e string-utf8 __isoc23_sscanf
00101c3e string-utf8 inet_pton
00101c48 string-utf8 strsep
00101c4f string-utf8 isatty
00101c56 string-utf8 tdelete
00101c5e string-utf8 isprint
00101c66 string-utf8 tdestroy
00101c6f string-utf8 fork
00101c74 string-utf8 sysconf
00101c7c string-utf8 fnmatch
00101c84 string-utf8 mkdirat
00101c8c string-utf8 isspace
00101c94 string-utf8 ferror
00101c9b string-utf8 clearerr
00101ca4 string-utf8 __isoc23_strtoll
00101cb5 string-utf8 twalk
00101cbb string-utf8 strrchr
00101cc3 string-utf8 mkstemp
00101ccb string-utf8 utimensat
00101cd5 string-utf8 rename
00101cdc string-utf8 unlink
00101ce3 string-utf8 getopt_long
00101cef string-utf8 optarg
00101cf6 string-utf8 optind
00101cfd string-utf8 fgets
00101d03 string-utf8 strtok_r
00101d0c string-utf8 opterr
00101d13 string-utf8 getuid
00101d1a string-utf8 geteuid
00101d22 string-utf8 strnlen
00101d2a string-utf8 libc.so.6
00101d34 string-utf8 ld-linux-x86-64.so.2
00101d49 string-utf8 GLIBC_2.3
00101d53 string-utf8 GLIBC_2.14
00101d5e string-utf8 GLIBC_2.3.2
00101d6a string-utf8 GLIBC_2.6
00101d74 string-utf8 GLIBC_2.38
00101d7f string-utf8 GLIBC_2.25
00101d8a string-utf8 GLIBC_2.8
00101d94 string-utf8 GLIBC_2.17
00101d9f string-utf8 GLIBC_2.35
00101daa string-utf8 GLIBC_2.34
00101db5 string-utf8 GLIBC_2.32
00101dc0 string-utf8 GLIBC_2.26
00101dcb string-utf8 GLIBC_2.4
00101dd5 string-utf8 GLIBC_2.33
00101de0 string-utf8 GLIBC_2.3.4
00101dec string-utf8 GLIBC_2.36
00101df7 string-utf8 GLIBC_2.2.5
00101e03 string-utf8 _ITM_addUserCommitAction
00101e1c string-utf8 _ITM_memcpyRtWn
00101e2c string-utf8 __gmon_start__
00101e3b string-utf8 _ITM_RU1
00101e44 string-utf8 _ITM_deregisterTMCloneTable
00101e60 string-utf8 _ZGTtdlPv
00101e6a string-utf8 _ITM_registerTMCloneTable
00101e84 string-utf8 _ITM_RU8
00101e8d string-utf8 _ITM_memcpyRnWt
00101e9d string-utf8 _ZGTtnam
00234dd8 string 7NodeMap
00234df0 string 13perms_t_Cache
00234e00 string 12NodeVecCache
00234e10 string 10CacheStats
00234e20 string 7AltNode
00234e30 string 7CatNode
00234e40 string 7EpsNode
00234e50 string 12TwoChildNode
00234e60 string 8PlusNode
00234e70 string 8StarNode
00234e80 string 11AnyCharNode
00234e90 string 12OneChildNode
002351e0 string 15PromptMatchFlag
00235200 string 13DenyMatchFlag
00235210 string 14ExactMatchFlag
00235228 string 9MatchFlag
00235238 string 10AcceptNode
00235248 string 10SharedNode
00235260 string 14NotCharSetNode
00235278 string 11CharSetNode
00235288 string 8CharNode
00235292 string 5CNode
002352a0 string 13ImportantNode
002352b0 string 8LeafNode
002352c0 string 9InnerNode
002352cb string 4Node
002352d8 string 9cond_expr
002352e8 string 8all_rule
00235300 string 13io_uring_rule
00235310 string 11mqueue_rule
00235320 string 11userns_rule
00235333 string version
00235340 string 9unix_rule
00235350 string 7af_rule
00235360 string 11ptrace_rule
00235370 string 11signal_rule
00235380 string 6rule_t
00235388 string 7Profile
00235398 string 11ProfileList
002353a8 string 9dbus_rule
002353b8 string 8mnt_rule
002353c8 string 12perms_rule_t
002353d8 string 12network_rule
002353f0 string 18dedup_perms_rule_t
00235408 string 12class_rule_t
00235420 string 13prefix_rule_t
00235430 string 8prefixes
00235ddf string  !"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`abc
00236410 string 14IncludeCache_t
0023c700 string N10__cxxabiv117__class_type_infoE
0023c728 string __gnu_cxx::__concurrence_lock_error
0023c750 string __gnu_cxx::__concurrence_unlock_error
0023c778 string terminate called after throwing an instance of '
0023c7b0 string terminate called without an active exception 
0023c7e0 string locale::_S_normalize_category category not found
0023c818 string locale::_Impl::_M_replace_facet
0023c838 string basic_string::_S_construct null not valid
0023c868 string cannot create shim for unknown locale::facet
0023c898 string %s: __pos (which is %zu) > this->size() (which is %zu)
0023c8d0 string basic_string::at: __n (which is %zu) >= this->size() (which is %zu)
0023c918 string basic_string: construction from null is not valid
0023c950 string basic_filebuf::underflow codecvt::max_length() is not valid
0023c990 string basic_filebuf::underflow incomplete character in file
0023c9c8 string basic_filebuf::underflow invalid byte sequence in file
0023ca00 string basic_filebuf::underflow error reading the file
0023ca30 string basic_filebuf::xsgetn error reading the file
0023ca60 string basic_filebuf::_M_convert_to_external conversion error
0023ca98 string ios_base::_M_grow_words is not valid
0023cac0 string ios_base::_M_grow_words allocation failed
0023caf0 string random_device: getentropy failed
0023cb18 string random_device::random_device(const std::string&): unsupported token
0023cb60 string random_device::random_device(const std::string&): device not available
0023cba8 string random_device could not be read
0023cbc8 string not enough space for format expansion (Please submit full bug report at https://gcc.gnu.org/bugs/):     
0023cc38 string template parameter object for 
0023cc58 string std::basic_string<char, std::char_traits<char>, std::allocator<char> >
0023cca0 string std::basic_istream<char, std::char_traits<char> >
0023ccd8 string std::basic_ostream<char, std::char_traits<char> >
0023cd10 string std::basic_iostream<char, std::char_traits<char> >
0023cd48 string locale::facet::_S_create_c_locale name not valid
0023cd80 string locale::facet::_S_lc_ctype_c_locale duplocale error
0023cdb8 string locale::facet::_S_lc_ctype_c_locale newlocale error
0023cdf0 string -+xX0123456789abcdef0123456789ABCDEF
0023ce18 string Couldn't copy profile: Bad memory address 
0023ce48 string Profile doesn't conform to protocol 
0023ce70 string Profile does not match signature 
0023ce98 string Profile version not supported by Apparmor module 
0023ced0 string %s: Permission denied. You need policy admin privileges to manage profiles.  
0023cf20 string %s: Access denied. You need policy admin privileges to manage profiles.  
0023cf70 string out of dynamic memory in yyensure_buffer_stack()
0023cfa8 string out of memory expanding start-condition stack
0023cfd8 string ASSERT: Found var '%s' without variable prefix 
0023d008 string ASSERT: No matching '}' in variable '%s' 
0023d038 string Invalid perms, in deny rules 'x' must not be preceded by exec qualifier 'i', 'p', or 'u'
0023d098 string Invalid perms, 'x' must be preceded by exec qualifier 'i', 'p', or 'u'
0023d0e0 string Failed to allocate memory: %s 
0023d100 string priority prefix not allowed on network rules
0023d130 string owner prefix not allowed on network rules
0023d160 string owner prefix not allowed on signal rules
0023d190 string owner prefix not allowed on mount rules
0023d1b8 string owner prefix not allowed on dbus rules
0023d1e0 string owner prefix not allowed on unix rules
0023d208 string owner prefix not allowed on ptrace rules
0023d238 string owner prefix not allowed on userns rules
0023d268 string owner prefix not allowed on mqueue rules
0023d298 string owner prefix not allowed on io_uring rules
0023d2c8 string priority prefix not allowed on all rules
0023d2f8 string owner prefix not allowed on all rules
0023d320 string AppArmor parser error for %s%s%s at line %d: %s 
0023d358 string AppArmor parser error at line %d: %s 
0023d380 string Profile flag '%s' conflicts with '%s'
0023d3a8 string Profile flag chroot_relative conflicts with namespace_relative
0023d3e8 string Profile flag mediate_deleted conflicts with delegate_deleted
0023d428 string Profile flag attach_disconnected conflicts with no_attach_disconnected
0023d470 string Profile flag chroot_attach conflicts with chroot_no_attach
0023d4b0 string Profile flag attach_disconnected set to conflicting values: '%s' and '%s'
0023d500 string Profile flag kill.signal set to conflicting values: '%d' and '%d'
0023d548 string Profile flag error set to conflicting values: '%s' and '%s'
0023d588 string unknown signal specified for kill.signal='%s' 
0023d5b8 string unknown error code specified for error='%s' 
0023d5e8 string %s: file '%s' is newer than cache file 
0023d610 string /sys/module/apparmor/parameters/enabled
0023d638 string /sys/module/apparmor/parameters/available
0023d668 string Empty named transition profile name: %s 
0023d698 string char* processid(const char*, int)
0023d6c0 string %s rule: '%s' conditional is not currently supported 
0023d6f8 string %s rule: '%s' conditional is only valid in the peer expression 
0023d738 string %s rule: '%s' conditional is not allowed in the peer expression 
0023d780 string %s rule: keyword 'in' is not allowed in '%s' socket conditional 
0023d7c8 string %s rule: conditional '%s' only supports a single value 
0023d800 string Multiple definitions for hat %s in profile %s exist,bailing out. 
0023d848 string Error: Could not add directory %s to search path. 
0023d880 string Error: Could not allocate memory. 
0023d8a8 string /proc/%d/attr/apparmor/unavailable/%s
0023d8d0 string expr tree: c %d, [] %d, [^] %d, | %d, + %d, * %d, . %d, cat %d 
0023d910 string simplified expr tree: c %d, [] %d, [^] %d, | %d, + %d, * %d, . %d, cat %d 
0023d960 string cannot create std::deque larger than max_size()
0023d990 string Invalid features buffer offset (%td) 
0023d9b8 string Failed to write to features buffer 
0023d9e0 string malloc of included file stack tracker
0023da08 string feature capability '%s:%d' does not equal expected %d. Ignoring ... 
0023da50 string syntax error, unexpected %s, expecting %s or %s or %s or %s
0023da90 string syntax error, unexpected %s, expecting %s or %s or %s
0023dac8 string syntax error, unexpected %s, expecting %s or %s
0023daf8 string syntax error, unexpected %s, expecting %s
0023db28 string Profile %s has too many specified profile transitions. 
0023db60 string Copyright (C) 1999-2008 Novell Inc. Copyright 2009-2018 Canonical Ltd.
0023dba8 string  %s: %s[Option]  %sOptions: -------- 
0023dbd0 string show flags that have been set and exit
0023dbf8 string perms contains invalid permissions for userns 
0023dc28 string keyword "in" is not allowed in userns rules 
0023dc58 string invalid userns rule conditional "%s" 
0023dc80 string Variable %s is not a boolean variable 
0023dca8 string Uppercase qualifiers "RWLIMX" are deprecated, please convert to lowercase See the apparmor.d(5) manpage for details. 
0023dd20 string Internal: unexpected %s perms character '%c' in input
0023dd58 string Failed to find declaration for: %s 
0023dd80 string Variable %s is not a set variable 
0023dda8 string ASSERT: tfind found  %s when looking up variable %s 
0023dde0 string keyword "in" is not allowed in io_uring rules 
0023de10 string io_uring conditional "%s" only supports a single value 
0023de48 string %s conditional "%s" can only be specified once 
0023de78 string invalid io_uring conditional "%s" 
0023dea0 string perms contains invalid permissions for ptrace 
0023ded0 string keyword "in" is not allowed in ptrace rules 
0023df00 string invalid ptrace rule conditional "%s" 
0023df28 string perms contains invalid permission for signals 
0023df58 string keyword "in" is not allowed in signal rules 
0023df88 string invalid signal rule conditional "%s" 
0023dfb0 string keyword "in" is not allowed in mqueue rules 
0023dfe0 string invalid mqueue rule conditional "%s" 
0023e008 string mqueue type=sysv invalid name '%s', sysv message queues must be identified by a positive integer. 
0023e070 string mqueue invalid name '%s', message queue names must begin with a / or be a positive integer. 
0023e0d0 string mqueue type=posix invalid name '%s', posix message queues names must begin with a / 
0023e128 string perms contains invalid permissions for mqueue type=posix 
0023e168 string perms contains invalid permissions for mqueue type=sysv 
0023e1a8 string perms contains invalid permissions for mqueue 
0023e1d8 string keyword "in" is not allowed in network rules 
0023e208 string invalid network rule conditional "%s" 
0023e230 string   unsupported multiple 'mount options %s(...)' 
0023e260 string ASSERT: policy merges shouldn't have names %s %s 
0023e298 string ASSERT: policy merge with different modes 0x%x != 0x%x 
0023e2d0 string     JOBS SYNC ONE: result %d, jobs left %ld 
0023e300 string Error: Could not load profile %s: %s 
0023e328 string Error: Could not replace profile %s: %s 
0023e358 string Error: Invalid load option specified: %d 
0023e388 string Cached load succeeded for "%s". 
0023e3b0 string Cached reload succeeded for "%s". 
0023e3d8 string keyword "in" is not allowed in dbus rules 
0023e408 string dbus conditional "%s" only supports a single value 
0023e440 string invalid dbus conditional "%s" 
0023e460 string dbus "label" conditional can only be used inside of the "peer=()" grouping 
0023e4b0 string dbus rule contains message conditionals and service conditionals 
0023e4f8 string perms contains unknown dbus access 
0023e520 string dbus "bind" access cannot be used with message rule conditionals 
0023e568 string dbus "send" and/or "receive" accesses cannot be used with service rule conditionals 
0023e5c0 string dbus "eavesdrop" access can only contain a bus conditional 
0023e600 string out of dynamic memory in yy_create_buffer()
0023e630 string void DFA::compute_perms_table(std::vector<aa_perms>&, bool)
0023e670 string permission not in permission table map
0023e698 string permission not in idx table map
0023e6b8 string flag interruptible not supported. Ignoring
0023e6e8 string kill.signal not supported. Ignoring
0023e710 string error flag not supported. Ignoring
0023e738 string /proc/*/attr/{apparmor/,}{current,exec}
0023e760 string extended network unix socket rules not enforced
0023e790 string mqueue type=posix rules not enforced
0023e7b8 string mqueue type=sysv rules not enforced
0023e7e0 string Referenced variable %s is a boolean used in set context 
0023e820 string ASSERT: '%s' is already in the seenlist 
0023e850 string Variable @{%s} is referenced recursively (by @{%s}) 
0023e888 string Variable @{%s} references undefined variable @{%s} 
0023e8c0 string ASSERT: Variable @{%s} should have been expanded but isn't 
0023e900 string ASSERT: popped var '%s' not found on the seenlist 
0023e938 string ASSERT: unknown symbol table type for %s 
0023e968 string failure expanding variable %s 
0023e988 string Found reference to variable %s, but is never declared 
0023e9c0 string Found reference to set variable %s, but declared boolean 
0023ea00 string ASSERT: set variable (%s) should always have at least one value assigned to it 
0023ea50 string Unset boolean variable %s used in if-expression
0023ea80 string Equiv class reduces to %d classes 
0023eaa8 string domain/attach_conditions/xattr
0023eac8 string socket rule: invalid socket type '%s'
0023eaf0 string socket rule: 'protocol' conditional is not currently supported 
0023eb30 string conflicting flags in the rule 
0023eb50 string unsupported %s condition '%s%s(...)' 
0023eb78 string  not allowed as source conditional
0023eba0 string invalid mount conditional %s%s
0023ebc0 string mount point conditions not currently supported
0023ebf0 string Conflict 'a' and 'w' perms are mutually exclusive.
0023ec28 string Exec qualifier 'i' invalid, conflicting qualifier already specified
0023ec70 string Unconfined exec qualifier (%c%c) allows some dangerous environment variables to be passed to the unconfined process; 'man 5 apparmor.d' for details. 
0023ed08 string Exec qualifier '%c' invalid, conflicting qualifier already specified
0023ed50 string Exec qualifier '%c%c' invalid, conflicting qualifier already specified
0023ed98 string Internal: unexpected perms character '%c' in input
0023edd0 string (allow/deny/prompt/audit/quiet)
0023edf1 string [2KDfa minimization no states removed: partitions 
0023ee28 string Partitions after minimization 
0023ee48 string Minimization different permissions in same partion
0023ee81 string [2KMinimized dfa: final partitions 
0023eea8 string     JOBS SPAWN: waiting (jobs %ld == max %ld) ... 
0023eee0 string     JOBS SPAWN: created %ld ... 
0023ef08 string     JOBS SPAWN: failed error: %d) ... 
0023ef30 string %s: Regex grouping error: Invalid close ], no matching open [ detected 
0023ef78 string %s: Regex grouping error: Exceeded maximum nesting of {} 
0023efb8 string %s: Regex grouping error: Invalid number of items between {} 
0023eff8 string %s: Regex grouping error: Invalid close }, no matching open { detected 
0023f040 string Character %c was quotedunnecessarily, dropped preceding quote ('\') character 
0023f090 string %s: Regex grouping error: Unclosed grouping or character class, expecting close } 
0023f0e8 string %s: Regex error: trailing '\' escape character 
0023f118 string %s: Unable to parse input line '%s' 
0023f140 string \x00[0-9a-f][0-9a-f][0-9a-f][0-9a-f][0-9a-f]
0023f170 string source and mount point cannot be used at the same time for propagation type flags
0023f1c8 string The use of source as mount point for propagation type flags is deprecated. 
0023f218 string Encoding of mount rule failed 
0023f238 string  skipping adding implied m to 
0023f258 string profile has merged rule with conflicting x modifiers 
0023f290 string Mapping of States to expr nodes   State  <=   Nodes ------------------- 
0023f2e0 string  DFA: Simplified Expression Tree 
0023f308 string  DFA did not generate an equivalence class 
0023f338 string Diff encode error: actual savings 
0023f360 string Diff encode error: actual count 
0023f388 string  non-differentially encoded states 
0023f3b0 string (allow/deny/prompt//audit/quiet//xindex) 
0023f3e1 string [2KCompressing trans table: insert state: %d/%zd 
0023f419 string [2KCompressed trans table: states %zd, next/check %zd, optimal next/check %zd avg/state %.2f, compression %zd/%zd = %.2f %% 
0023f498 string  (accept, accept2, default, base):  {state} -> {default state}
0023f4d8 string  (next, check): {check state} -> {next state} : offset from base 
0023f520 string Can't create cache location '%s': %m 
0023f548 string Can't create cache directory '%s': %m 
0023f570 string Can't update cache directory '%s': %m 
0023f598 string out of dynamic memory in yylex()
0023f5c0 string Could not process include directory '%s' in '%s'
0023f5f8 string   ##skipped duplicate include <%s> 
0023f620 string start-condition stack underflow
0023f640 string Variable declarations do not accept trailing commas
0023f678 string Lexer found unexpected character: '%s' (0x%x) in state: %s
0023f6b8 string fatal flex scanner internal error--end of buffer missed
0023f6f0 string input buffer overflow, can't enlarge buffer because scanner uses REJECT
0023f738 string out of dynamic memory in yy_get_next_buffer()
0023f768 string fatal flex scanner internal error--no action found
0023f7a0 string /sys/kernel/security/apparmor/features
0023f7c8 string failed to find features abi '%s': %m
0023f7f0 string %s: %s features abi '%s' differs from policy declared feature abi, using the features abi declared in policy 
0023f860 string failed features abi not set but include cache skipped 
0023f898 string Assert, in getopt_long handling 
0023f8c0 string %s: Invalid --debug option '%s' 
0023f8e8 string  Usage: %s [options] [profile]  Options: -------- -a, --add		Add apparmor definitions [default] -r, --replace		Replace apparmor definitions -R, --remove		Remove apparmor definitions -C, --Complain		Force the profile into complain mode -B, --binary		Input is precompiled profile -N, --names		Dump names of profiles in input. -S, --stdout		Dump compiled profile to stdout -o n, --ofile n		Write output to file n -b n, --base n		Set base dir and cwd -I n, --Include n	Add n to the search path -f n, --subdomainfs n	Set location of apparmor filesystem -m n, --match-string n  Use only features n -M n, --features-file n Set compile & kernel features to file n --policy-features n     Policy features set in file n --override-policy-abi n     As policy-features but override ABI rules --kernel-features n     Kernel features set in file n -n n, --namespace n	Set Namespace for the profile -X, --readimpliesX	Map profile read permissions to mr -k, --show-cache	Report cache hit/miss details -K, --skip-cache	Do not attempt to load or save cached profiles -T, --skip-read-cache	Do not attempt to load cached profiles -W, --write-cache	Save cached profile (force with -T)     --skip-bad-cache	Don't clear cache if out of sync     --purge-cache	Clear cache regardless of its state     --debug-cache       Debug cache file checks     --print-cache-dir	Print the cache directory path -L, --cache-loc n	Set the location of the profile caches -q, --quiet		Don't emit warnings -v, --verbose		Show profile names as they load -Q, --skip-kernel-load	Do everything except loading into kernel -V, --version		Display version info and exit -d [n], --debug 	Debug apparmor definitions OR [n] -p, --preprocess	Dump preprocessed profile -D [n], --dump		Dump internal info for debugging -O [n], --Optimize	Control dfa optimizations -h [cmd], --help[=cmd]  Display this text or info about cmd -j n, --jobs n		Set the number of compile threads --max-jobs n		Hard cap on --jobs. Default 8*cpus --abort-on-error	Abort processing of profiles on first error --skip-bad-cache-rebuild Do not try rebuilding the cache if it is rejected by the kernel --config-file n		Specify the parser config file location, processed early before other options. --print-config		Print config file location --warn n		Enable warnings (see --help=warn) --Werror [n]		Convert warnings to errors. If n is specified turn warn n into an error 
00240240 string      variables      	Dump variables      expanded-variables	 Dump variables after expansion 
002402a0 string Error: basedir %s is not a directory, skipping. 
002402d8 string %s: Invalid --Optimize option %s 
00240300 string Failed to parse features string: %m 
00240328 string Failed to load features from '%s': %m 
00240350 string Failed to load kernel features from '%s': %m 
00240380 string Failed to load kernel features into the policy-features abi: %m 
002403c8 string Failed to load policy-features from '%s': %m 
002403f8 string %s: Invalid --cacheloc option '%s' %m 
00240420 string %s: Invalid --Werror option %s 
00240440 string %s: --estimated-compile-size invalid size '%s'
00240470 string %s: Invalid --prompt-compat option '%s' 
002404a0 string Unknown prompt compat mode '%d'
002404c0 string perms contains invalid permissions for network rules 
002404f8 string network 'create', 'shutdown', 'setattr', 'getattr', 'bind', 'listen', 'setopt', and/or 'getopt' accesses cannot be used with peer socket conditionals 
00240590 string owner prefix not allowed on capability rules
002405c0 string network family does not support local or peer conditionals 
00240600 string query {label {multi_transaction {yes}data {yes}perms {allow deny audit quiet}}}dbus {mask {acquire send receive}}signal {mask {hup int quit ill trap abrt bus fpe kill usr1 segv usr2 pipe alrm term stkflt chld cont stop stp ttin ttou urg xcpu xfsz vtalrm prof winch io pwr sys emt lost}}ptrace {mask {read trace}}caps {mask {chown dac_override dac_read_search fowner fsetid kill setgid setuid setpcap linux_immutable net_bind_service net_broadcast net_admin net_raw ipc_lock ipc_owner sys_module sys_rawio sys_chroot sys_ptrace sys_pacct sys_admin sys_boot sys_nice sys_resource sys_time sys_tty_config mknod lease audit_write audit_control setfcap mac_override mac_admin syslog wake_alarm block_suspend audit_read perfmon bpf}}rlimit {mask {cpu fsize data stack core rss nproc nofile memlock as locks sigpending msgqueue nice rtprio rttime}}capability {0xffffff}namespaces {pivot_root {no}profile {yes}}mount {mask {mount umount pivot_root}}network {af_unix {yes}af_mask {unspec unix inet ax25 ipx appletalk netrom bridge atmpvc x25 inet6 rose netbeui security key netlink packet ash econet atmsvc rds sna irda pppox wanpipe llc ib mpls can tipc bluetooth iucv rxrpc isdn phonet ieee802154 caif alg nfc vsock kcm qipcrtr smc xdp}}file {mask {create read write exec append mmap_exec link lock}}domain {version {1.2}}computed_longest_left {yes}post_nnp_subset {yes}fix_binfmt_elf_mmap {yes}stack {yes}change_profile {yes}change_onexec {yes}change_hatv {yes}change_hat {yes}}policy {set_load {yes}versions {v8 {yes}v7 {yes}v6 {yes}v5 {yes}}}
00240c08 string Failed to setup default policy feature abi
00240c38 string %s: File '%s' missing feature abi, falling back to default policy feature abi 
00240c88 string Failed to add policy capabilities to known capabilities set
00240cc8 string Multiple definitions for profile %s exist,bailing out. 
00240d00 string Profile names must begin with a '/' or a namespace
00240d38 string %s: -n %s overriding policy specified namespace :%s: 
00240d70 string Profile attachment must begin with a '/' or variable.
00240da8 string profile id: invalid conditional group %s=()
00240dd8 string The use of file paths as profile names is deprecated. See man apparmor.d for more information 
00240e38 string Profile names must begin with a '/', namespace or keyword 'profile' or 'hat'.
00240e88 string hat profiles can't use xattrs matches
00240eb0 string Assert: valuelist returned NULL
00240ed0 string variable %s was previously declared
00240ef8 string variable %s was not previously declared, but is being assigned additional values
00240f50 string Invalid boolean assignment for (%s): %s is not true or false
00240f90 string priority is not allowed on rule blocks
00240fb8 string socket rule: invalid socket type '%d'
00240fe0 string Assert: `change_profile' returned NULL.
00241008 string owner conditional not allowed on unix rules
00241038 string owner conditional not allowed on capability rules
00241070 string Assert: 'hat rule' returned NULL.
00241098 string Assert: 'local_profile rule' returned NULL.
002410c8 string RLIMIT '%s %s' < minimum value of 1s 
002410f0 string RLIMIT 'cpu' no units specified using default units of seconds 
00241130 string RLIMIT '%s' invalid value %s %s 
00241158 string RLIMIT 'rttime' no units specified using default units of microseconds 
002411a0 string RLIMIT '%s' out of range (-20 .. 19) %d 
002411d0 string subset can only be used with link rules.
00241200 string link and exec perms conflict on a file rule using ->
00241238 string link perms are not allowed on a named profile transition. 
00241278 string unsafe rule missing exec permissions
002412a0 string missing an end of line character? (entry: %s)
002412d0 string network rule: invalid conditional group %s=()
00241300 string invalid pivotroot conditional '%s'
00241328 string dbus rule: invalid conditional group %s=()
00241358 string unix rule: invalid conditional group %s=()
00241388 string unix rule: invalid conditional '%s' 
002413b0 string unix rule: invalid value for addr='%s' 
002413d8 string unix rule: invalid peer conditional '%s' 
00241408 string perms contains invalid permissions for unix socket rules 
00241448 string unix socket 'create', 'shutdown', 'setattr', 'getattr', 'bind', 'listen', 'setopt', and/or 'getopt' accesses cannot be used with peer socket conditionals 
002414e8 string perms contains invalid permissions for io_uring 
00241520 string downgrading change_profile safe rule to unsafe due to lack of necessary kernel support 
00241578 string Exec condition is required when unsafe or safe keywords are present
002415c0 string Exec condition must begin with '/'.
002415e8 string using 32 bit state tables, embedded flags 
