00100374 TerminatedCString /lib64/ld-linux-x86-64.so.2
0010142b string-utf8 getlogin_r
00101436 string-utf8 __progname_full
00101446 string-utf8 __progname
00101451 string-utf8 libc.so.6
0010145b string-utf8 GLIBC_2.3
00101465 string-utf8 GLIBC_2.7
0010146f string-utf8 GLIBC_2.10
0010147a string-utf8 GLIBC_2.38
00101485 string-utf8 GLIBC_2.14
00101490 string-utf8 GLIBC_2.8
0010149a string-utf8 GLIBC_2.33
001014a5 string-utf8 GLIBC_2.4
001014af string-utf8 GLIBC_2.17
001014ba string-utf8 GLIBC_2.26
001014c5 string-utf8 GLIBC_2.34
001014d0 string-utf8 GLIBC_2.6
001014da string-utf8 GLIBC_2.3.4
001014e6 string-utf8 GLIBC_2.2.5
001014f2 string-utf8 _ITM_deregisterTMCloneTable
0010150e string-utf8 __gmon_start__
0010151d string-utf8 _ITM_registerTMCloneTable
00118004 string      %c%s 
0011800f string standard input
00118023 string ident
00118029 string standard output
00118039 string %s aborted 
0011804a string warning: 
00118054 string %s: %s:
00118061 string Usage: %s %s  %s %s%s
0011807c string version
00118084 string identifier
0011808f string symbol
00118096 string invalid %s `%.*s'
001180a8 string plexus
001180af string single
001180ba string RCS_MEM_LIMIT
001180c8 string unknown option: %s
001180db string redefinition of -%c option
001180f6 string redefinition of %s
00118109 string retrieving revision %s
00118125 string missing `,' near `%c%s'
0011813d string *** empty log message ***
00118157 string /bin/sh
0011815f string %s: I/O redirection failed
0011817a string %s: %s: cannot create
00118190 string %s: not found
001181a3 string waitpid
001181ab string %s got a fatal signal
001181c1 string %s failed for unknown reason
001181de string too many command arguments
001181f9 string %s isn't a number
0011820b string %s out of range %d..%d
00118222 string RCSINIT
0011822a string input error
00118236 string output error
00118248 string TMPDIR
00118258 string %sXXXXXX
00118261 string keepdirtemp
0011826d string signal handling
00118282 string RCS: 
00118288 string : Permission denied.  
0011829f string Cleaning up. 
001182ad string sigaltstack
001182b9 string bad diff output line: %s
001182da string breaking hard link
001182ed string saved in %s
001182ff string unexpected EOF in diff output
00118322 string edit script ends prematurely
0011833f string RCS file %s is in use
00118359 string getcwd
0011840c string  %s %s	%s;	%s %s;	%s %s%s%s
00118430 string %s	%s
0011843e string description
0011844d string  	%s:%s
0011846a string   %s %s 
00118473 string %s %c
0011847d string setuid
00118484 string root setuid not supported
0011849e string LOGNAME
001184ab string munmap
001184b2 string `%s' is not a regular file
001184cd string %s: too large
001184db string unexpected end of file
001184f2 string missing `%s' keyword
00118507 string invalid %s: %s
00118516 string missing ':' in %s
00118528 string missing %s
00118533 string systolic
0011853c string tranquil
00118545 string branch or %s
00118552 string missing semicolon after `%s'
0011856f string symbolic name definition
00118588 string locker definition
0011859a string spurious '@' in `%s' value
001185b5 string invalid expand mode: %s
001185cd string unexpected new branch %s: %s
001185ef string branch refers to %s `%s'
00118608 string missing string after %s
00118620 string found edits for %s `%s'
00118638 string junk at end of file: '%c'
00118652 string RCS file head names a %s `%s'
00118683 string lparts
0011868a string  %s %s %s %s
00118697 string  Locker: %s
001186a3 string Revision %s  %.*s %s  %s
001186bc string Revision %s  %s  %s
001186d0 string Locked
001186d7 string  and state 
001186e3 string  and author 
001186f0 string  a date before 
00118700 string RCS file empty
0011870f string branch number %s too low
00118728 string revision
00118731 string %s %s absent
0011873e string %s %s too low
0011874c string branch
00118753 string branch number %s too high
0011876d string Revision %s has date %s.
00118786 string Revision %s has author %s.
001187a1 string Revision %s has state %s.
001187bb string working file lacks %s
001187d1 string improper %s: %s
001187e1 string %.2d.%.2d.%.2d.%.2d.%.2d.%.2d
001187ff string unknown date/time: %s
00118815 string %s: not a known time zone
0011882f string 19%.*s/%.2s/%.2s %.2s:%.2s:%s
0011884d string :%.2d
00118861 string t:m:s_A
00118869 string t:m_A
00118873 string y/N/D$
0011887a string y-N-D$
00118890 string -R=N$
0011889a string --N=D$
001188ab string ---D$
001188c2 string y-W-X
001188d0 string -r-W-X
001188ff string ---X$
00118908 string h:m:s$
00118920 string -m:s$
00118938 string non-NULL
00118941 string +0000
0011894a string %s%s %s%s
00118954 string %s is not a %s
00118963 string closing %c missing on keyword
00118984 string memory exhausted
0011899d string (NULL)
001189a8 string %s warning: no id keywords in %s 
001189d0 string -V is obsolete; instead, use --version
00118a00 string  (GNU RCS) 5.10.1 Copyright (C) 2010-2022 Thien-Thi Nguyen Copyright (C) 1990-1995 Paul Eggert Copyright (C) 1982,1988,1989 Walter F. Tichy, Purdue CS License GPLv3+: GNU GPL version 3 or later <http://gnu.org/licenses/gpl.html> This is free software: you are free to change and redistribute it. There is NO WARRANTY, to the extent permitted by law. 
00118b60 string  Report bugs to: <bug-rcs@gnu.org> RCS home page: <http://www.gnu.org/software/rcs/> General help using GNU software: <http://www.gnu.org/gethelp/> 
00118bf8 string `-' is obsolete in `-%c%s'; use `:' instead
00118c28 string could not make temporary file name (template "%s")
00118c60 string Was a file changed by some other process?  
00118c90 string diff line number too large: %s
00118cb0 string edit script refers to line past end of file
00118ce0 string %s:%zu: error expanding keywords while applying delta %s
00118d20 string multiple revisions locked by %s; please specify one
00118d58 string symbolic name %s already bound to %s
00118d80 string user %s not on the access list
00118da0 string symbolic link to non RCS file `%s'
00118dc8 string RCS filename `%s' incompatible with suffix `%s'
00118df8 string RCS filename `%s' ends with `%c'
00118e20 string diff output command line too long
00118e48 string backward insertion in diff output: %s
00118e70 string backward deletion in diff output: %s
00118e98 string %s option is ignored after filenames
00118ec0 string %s isn't a regular file -- ignored
00118ee8 string Working file ignored due to -p option
00118f10 string enter %s, terminated with single '.' or end of file: %s>> 
00118f50 string can't reread redirected stdin for %s; use -%s<%s>
00118f88 string NOTE: This is NOT the log message! 
00118fb0 string no password entry for userid %d
00118fd0 string Revision %s is already locked by %s.
00118ff8 string invalid branch `%s' at branchpoint `%s'
00119020 string user `%s' holds a lock for %s `%s'
00119048 string duplicate delta log for %s `%s'
00119068 string `%c* $Log' is obsolescent; use ` * $Log'.
00119098 string No revision on branch %s has%s%s%s%s%s%s.
001190c8 string no side branches present for %s
001190e8 string Symbolic name `%s' is undefined.
00119110 string %.2d-%.2d-%.2d %.2d:%.2d:%.2d%c%.2d
00119138 string badly terminated keyword value
00119158 string A NULL argv[0] was passed through an exec system call. 
001191a0 string [options] [file ...] Options:   -q            Suppress warnings if no patterns are found.   -V            Obsolete; do not use.  If no FILE is specified, scan standard input. 
00119260 string Identify RCS keyword strings in files.
001196a2 string Author
001196b0 string Header
001196bc string Locker
001196cf string RCSfile
001196d8 string Revision
001196e2 string Source
001196ea string State
0011970d string symbols
00119716 string strict
0011971e string state
00119730 string locks
00119736 string 	integrity
00119748 string expand
0011975c string commitid
00119766 string comment
0011976f string branches
00119779 string branch
00119781 string author
00119789 string access
00119791 string checked in with -k by 
001197c0 string ============================================================================= 
00119818 string /usr/bin/diff3
00119828 string /usr/bin/diff
00119840 string revision number
00119870 string pairnames
00119880 string non-existent revision
0011a909 string zR
0011a939 string zR
.gnu_debugaltlink::00000000 string /usr/lib/debug/.dwz/x86_64-linux-gnu/rcs.debug
.shstrtab::00000001 string-utf8 .shstrtab
.shstrtab::0000000b string-utf8 .note.gnu.build-id
.shstrtab::0000001e string-utf8 .interp
.shstrtab::00000026 string-utf8 .gnu.hash
.shstrtab::00000030 string-utf8 .dynsym
.shstrtab::00000038 string-utf8 .dynstr
.shstrtab::00000040 string-utf8 .gnu.version
.shstrtab::0000004d string-utf8 .gnu.version_r
.shstrtab::0000005c string-utf8 .rela.dyn
.shstrtab::00000066 string-utf8 .rela.plt
.shstrtab::00000070 string-utf8 .init
.shstrtab::00000076 string-utf8 .plt.got
.shstrtab::0000007f string-utf8 .text
.shstrtab::00000085 string-utf8 .fini
.shstrtab::0000008b string-utf8 .rodata
.shstrtab::00000093 string-utf8 .eh_frame_hdr
.shstrtab::000000a1 string-utf8 .eh_frame
.shstrtab::000000ab string-utf8 .note.gnu.property
.shstrtab::000000be string-utf8 .note.ABI-tag
.shstrtab::000000cc string-utf8 .init_array
.shstrtab::000000d8 string-utf8 .fini_array
.shstrtab::000000e4 string-utf8 .data.rel.ro
.shstrtab::000000f1 string-utf8 .dynamic
.shstrtab::000000fa string-utf8 .data
.shstrtab::00000100 string-utf8 .bss
.shstrtab::00000105 string-utf8 .gnu_debugaltlink
.shstrtab::00000117 string-utf8 .gnu_debuglink
