00100394 TerminatedCString /lib64/ld-linux-x86-64.so.2
00101830 string-utf8 GLIBC_2.3
0010183a string-utf8 GLIBC_2.2.5
00101846 string-utf8 GLIBC_2.3.4
00113008 string Version: 2.5a2 Usage: sshmitm [-d] [-I] [-p port] host [port] 
00113050 string bad version string from server
00113070 string bad version string from client
00113090 string child %d terminated with status %d
001130b8 string if you had a real operating system, you'd have a real kernel PRNG
00113100 string check bytes corrupted on input
00113120 string expected packet type %d, got %d
00113140 string cipher 3des no longer supported
00113160 string rsa_public_encrypt() exponent too small or not odd
00113198 string sign_extend: can't happen: m->type = %d
001131c0 string mcheck: can't happen: invalid relation %d
001131f0 string magic_parse: offset %s invalid
00113210 string magic_parse: indirect offset type '%c' invalid
00113240 string magic_parse: missing ')' in indirect offset
00113270 string /usr/share/dsniff/dsniff.magic
00113290 string 1	string		\ AUTHENTICATE\ PLAIN\ 	imap
001132b8 string 2	string		\ AUTHENTICATE\ PLAIN\ 	imap
001132e0 string 3	string		\ AUTHENTICATE\ PLAIN\ 	imap
00113308 string 4	string		\ AUTHENTICATE\ PLAIN\ 	imap
00113330 string 5	string		\ AUTHENTICATE\ PLAIN\ 	imap
00113358 string >>>20	belong		0x00000001	oracle
00113378 string >4	belong		0x20000		postgresql
00113398 string trigger_set_ip: unknown decode: %s
001133c0 string trigger_set_ip: proto %d already set
001133e8 string trigger_set_ip: ip_triggers full
00113410 string trigger_set_ip: proto %d -> %s
00113430 string trigger_set_udp: unknown decode: %s
00113458 string trigger_set_udp: port %d already set
00113480 string trigger_set_udp: udp_triggers full
001134a8 string trigger_set_udp: port %d -> %s
001134c8 string trigger_set_tcp: unknown decode: %s
001134f0 string trigger_set_tcp: port %d already set
00113518 string trigger_set_tcp: tcp_triggers full
00113540 string trigger_set_tcp: port %d -> %s
00113560 string trigger_tcp: decoding port %d as %s
00113588 string trigger_tcp_raw_timeout: decoding port %d as %s
001135b8 string trigger_set_rpc: RPC program %d already set
001135e8 string trigger_set_rpc: rpc_triggers full
00113610 string trigger_set_rpc: program %d -> %s
00113638 string trigger_set: unknown protocol %s
00113660 string /usr/share/dsniff/dsniff.services
00113688 string trigger_dump: couldn't open dsniff.services
001136b8 string # $Id: trigger.c,v 1.21 2001/03/15 08:33:05 dugsong Exp $ # # Network services, dsniff style # 
00113718 string trigger_ip: decoding proto %d as %s
00113740 string trigger_udp: decoding port %d as %s
00113768 string %d/%d ct=%p (C>S=%d) st=%p (ByServer=%d) 
00113798 string trigger_tcp_raw: decoding port %d as %s
001137c0 string trigger_init_list: parse error
00113807 string [0m %s%s%s (%.*s)
00113820 string >>>>> %s %s %s%s%s -> %s%s%s (%.*s)
00113848 string .*account.*|.*acct.*|.*domain.*|.*login.*|.*member.*|.*user.*|.*name|.*email|.*_id|id|uid|mn|mailaddress
001138b8 string .*pass.*|.*pw|pw.*|additional_info
001138e0 string application/x-www-form-urlencoded
00113930 string Thisisastupidwasteoftimeandspace
00113958 string :000000000000000000000000000000000000000000000000:
0011398b string sig_chld
00113994 string new connection from %s.%d
001139ae string fcntl
001139b4 string socket
001139bb string connect
001139c3 string write
001139c9 string server key exchange failed
001139e4 string client key exchange failed
001139ff string couldn't get username
00113a15 string couldn't relay username
00113a2d string connection closed
00113a3f string [connection hijacked] 
00113a56 string select
00113a5d string accept
00113a64 string dIp:h?V
00113a71 string setsockopt
00113a81 string listen
00113a88 string RSA key generation failed
00113aa2 string relaying to %s
00113ab1 string short buffer
00113abe string SSH_send
00113ac7 string SSH_recv
00113ad0 string cipher type %d not supported
00113aed string cookie doesn't match
00113b09 string session key bogus
00113b1b string ssh_session_id
00113b2a string password auth not supported!
00113b47 string no supported cipher
00113b5b string server rejected us
00113b6e string rsa_public_encrypt() failed
00113b8a string rsa_private_decrypt() failed
00113ba7 string   %04x: 
00113bb0 string %02x 
00113bbf string *bad*
00113bc7 string >>>>>>>> %d
00113bdc string  %s%s
00113be2 string  & %.8x
00113bfa string mprint: invalid m->type (%d)
00113c17 string mcheck: BOINK
00113c25 string mcheck: invalid type %d
00113c3d string mconvert: invalid type %d
00113c57 string magic_parse: magic table full
00113c75 string magic_parse: type %s invalid
00113c92 string getstr: string too long: %s
00113cae string magic: unknown decode: '%s'
00113cca string magic_init %s
00113cd8 string magic_match: malloc
00113cec string magic_check: malloc
00113d05 string string
00113d0c string beshort
00113d14 string belong
00113d1b string bedate
00113d22 string leshort
00113d2a string lelong
00113d31 string ledate
00113d3d string 0	string		BEGIN\ 		cvs
00113d54 string 0	string		SYST		ftp
00113d68 string 0	string		USER\ ftp	ftp
00113d80 string 0	string		USER\ anonymous	ftp
00113d9e string 0	string		HELO\ 		smtp
00113db5 string 0	string		EHLO\ 		smtp
00113dcc string 0	string		GET\ /		http
00113de3 string 0	string		POST\ /		http
00113dfb string 0	string		CONNECT\ 	http
00113e14 string 1	string		\ ID\ 	imap
00113e2a string 2	string		\ ID\ 	imap
00113e40 string 3	string		\ ID\ 	imap
00113e56 string 4	string		\ ID\ 	imap
00113e6c string 5	string		\ ID\ 	imap
00113e82 string 1	string		\ LOGIN\ 	imap
00113e9b string 2	string		\ LOGIN\ 	imap
00113eb4 string 3	string		\ LOGIN\ 	imap
00113ecd string 4	string		\ LOGIN\ 	imap
00113ee6 string 5	string		\ LOGIN\ 	imap
00113eff string 0	string		NICK\ 		irc
00113f15 string 0	string		USER\ 		pop3
00113f2c string 0	string		AUTH\ 		pop3
00113f43 string 12	string		MIT-MAGIC	x11
00113f5c string 0	string		LIST		nntp
00113f71 string 0	string		GROUP		nntp
00113f87 string 0	string		NEW		nntp
00113f9b string 0	string		ARTICLE		nntp
00113fb3 string 0	belong		0x7f7f4943
00113fc8 string >4	beshort		0x4100		citrix
00113fe3 string 0	beshort		0x1603
00113ff5 string >2	byte		0x01
00114003 string >>5	byte		0x01
00114012 string >>>9	byte		0x03		https
00114029 string 8	belong		0x0135012c
0011403e string >12	belong		0x0c010800
00114055 string >>16	belong		0x7fff7f08
0011406d string 0	belong		0x0
0011407b string >4	byte		0x8d		pcanywhere
00114095 string >5	byte		0x6		pcanywhere
001140ae string 132	belong		0x0301060a
001140c5 string >242	belong		0		tds
001140d9 string 32	belong		0xe0031000
001140ef string >36	belong		0x2c010000	tds
0011410a string 12	belong		100000
0011411c string >4	belong		0
00114129 string >>8	belong		2		portmap
00114140 string 12	belong		100005
00114152 string >>8	belong		2		mountd
00114168 string 12	belong		100009
0011417a string >>8	belong		2		yppasswd
00114192 string 16	belong		100000
001141a4 string >8	belong		0
001141b1 string >>12	belong		2		portmap
001141c9 string 16	belong		100005
001141db string >>12	belong		2		mountd
001141f2 string 16	belong		100009
00114204 string >>12	belong		2		yppasswd
0011421d string 0	belong		296
0011422b string 0	belong		0x81000048
00114240 string >33	string		CACA	 	smb
00114257 string 0	beshort		>0xfff9
0011426a string >2	byte		<40
00114277 string >>3	beshort		>0xfff9
0011428c string >>>5	byte		<40		telnet
001142a3 string 0	string		SSH-		ssh
001142b7 string 0	byte		0x38
001142c4 string >8	belong		0x00002455	mmxp
001142df string 0	byte		5
001142e9 string >6	leshort		260
001142f9 string >>32	byte		0		sniffer
0011430f string >6	leshort		261
0011431f string >>32	lelong		-1		sniffer
00114338 string >1	belong		0
00114345 string >>5	byte		0		icq
00114356 string >(1.b+1)	byte	1		socks
0011436d string 0	byte&0x1f	16
0011437c string >2	byte&0x1f	2
0011438b string >>5	byte		0x60		ldap
001143a0 string >4	byte&0x1f	2
001143af string >>5	beshort&0xfffc	0x0100
001143c9 string >>>7	byte&0x1f	4		snmp
001143e0 string unsupported datalink type
001143fa string pcap_compile
00114407 string copy_argv: malloc
00114419 string tcp_raw_reassemble: malloc
00114434 string tcp_raw_input: calloc
0011444a string tcp_raw_input: malloc
00114460 string tcp_raw_input: realloc
00114483 string couldn't open %s
001144a0 string dsniff.services
001144b0 string %s		%d/ip 
001144bb string %s		%d/udp 
001144c7 string %s		%d/tcp 
001144d3 string %s		%d/rpc 
001144df string BY SERVER: 
001144eb string by client: 
001144f7 string CLOSE
00114509 string poppass
0011451b string rlogin
00114526 string oracle
0011452d string postgresql
00114538 string ypserv
0011453f string unknown
0011457b string %x %X
00114597 string  [HOTHOT]
001145cd string %d %s
00114692 string napster
0011469e string FLAPON    
001146a9 string toc_signon 
001146b9 string Tic/Toc
001146c1 string [%s] 
001146c7 string BEGIN 
001146ce string  [%s]
001146d4 string USER 
001146da string ACCT 
001146e0 string PASS 
001146ef string CONNECT
001146f7 string regcomp failed
00114706 string Location: 
00114711 string https://
0011471f string POST 
00114725 string CONNECT 
0011472e string Authorization: Basic 
00114744 string Proxy-authorization: Basic 
00114760 string Host: 
00114767 string Cookie: 
00114770 string User-Agent: 
0011477d string Content-type: 
0011478c string application/json
0011479d string Content-length: 
00114816 string  Host: %s
00114820 string  Location: %s
00114849 string  Cookie: %s
00114858 string %.*s 
0011485e string AUTHENTICATE PLAIN
00114871 string AUTHENTICATE 
0011487f string LOGIN {
00114887 string LOGIN 
0011488e string %s %s 
00114897 string NICK 
0011489d string OPER 
001148a3 string MODE 
001148ae string JOIN 
001148c3 string %.2x 
001148c9 string AUTHINFO 
001148d3 string SIMPLE
001148da string GENERIC 
001148e7 string (TNS V
001148f2 string user 
001148f8 string newpass 
00114901 string AUTH PLAIN
0011490c string AUTH LOGIN
00114917 string username [
00114922 string ] password [
00114932 string %s %s 
00114949 string MAIL 
0011494f string RCPT 
0011495f string  [%s] 
0011496a string [version %d] %s 
00114980 string %s >>> %s
0011499d string SNI: %s
001149a5 string TLS 1.2/1.3 without SNI
001149bd string %s %s:%s:%d:%d:%s:%s:%s 
001149d6 string MIT-MAGIC-COOKIE-1
001149e9 string MIT-MAGIC-COOKIE-1 
00114a02 string ENV_ARGS
00114e40 string ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/
00115ab1 string zR
00115ae1 string zR
.gnu_debugaltlink::00000000 string /usr/lib/debug/.dwz/x86_64-linux-gnu/dsniff.debug
.shstrtab::00000001 string-utf8 .shstrtab
.shstrtab::0000000b string-utf8 .note.gnu.property
.shstrtab::0000001e string-utf8 .note.gnu.build-id
.shstrtab::00000031 string-utf8 .interp
.shstrtab::00000039 string-utf8 .gnu.hash
.shstrtab::00000043 string-utf8 .dynsym
.shstrtab::0000004b string-utf8 .dynstr
.shstrtab::00000053 string-utf8 .gnu.version
.shstrtab::00000060 string-utf8 .gnu.version_r
.shstrtab::0000006f string-utf8 .rela.dyn
.shstrtab::00000079 string-utf8 .rela.plt
.shstrtab::00000083 string-utf8 .init
.shstrtab::00000089 string-utf8 .plt.got
.shstrtab::00000092 string-utf8 .text
.shstrtab::00000098 string-utf8 .fini
.shstrtab::0000009e string-utf8 .rodata
.shstrtab::000000a6 string-utf8 .eh_frame_hdr
.shstrtab::000000b4 string-utf8 .eh_frame
.shstrtab::000000be string-utf8 .note.ABI-tag
.shstrtab::000000cc string-utf8 .init_array
.shstrtab::000000d8 string-utf8 .fini_array
.shstrtab::000000e4 string-utf8 .data.rel.ro
.shstrtab::000000f1 string-utf8 .dynamic
.shstrtab::000000fa string-utf8 .data
.shstrtab::00000100 string-utf8 .bss
.shstrtab::00000105 string-utf8 .gnu_debugaltlink
.shstrtab::00000117 string-utf8 .gnu_debuglink
