001003ac TerminatedCString /lib64/ld-linux-x86-64.so.2
0010129d string-utf8 fdopen
001012a4 string-utf8 pthread_cond_destroy
001012b9 string-utf8 strncasecmp
001012c5 string-utf8 mprotect
001012ce string-utf8 __ctype_tolower_loc
001012e2 string-utf8 fstat64
001012ea string-utf8 __cxa_finalize
001012f9 string-utf8 setlocale
00101303 string-utf8 strchr
0010130a string-utf8 popen
00101310 string-utf8 strerror
00101319 string-utf8 getenv
00101320 string-utf8 pthread_mutex_init
00101333 string-utf8 calloc
0010133a string-utf8 stpcpy
00101341 string-utf8 memcmp
00101348 string-utf8 fclose
0010134f string-utf8 memset
00101356 string-utf8 __isoc23_strtoul
00101367 string-utf8 fputc
0010136d string-utf8 fputs
00101373 string-utf8 pthread_mutex_unlock
00101388 string-utf8 opendir
00101390 string-utf8 __snprintf_chk
0010139f string-utf8 access
001013a6 string-utf8 ldiv
001013ab string-utf8 memcpy
001013b2 string-utf8 fileno
001013b9 string-utf8 getcwd
001013c0 string-utf8 fwrite
001013c7 string-utf8 fseeko64
001013d0 string-utf8 pthread_rwlock_tryrdlock
001013e9 string-utf8 strcmp
001013f0 string-utf8 qsort
001013f6 string-utf8 unlinkat
001013ff string-utf8 __errno_location
00101410 string-utf8 abort
00101416 string-utf8 endpwent
0010141f string-utf8 strerror_r
0010142a string-utf8 pthread_cond_wait
0010143c string-utf8 strncmp
00101444 string-utf8 __tls_get_addr
00101453 string-utf8 libc.so.6
0010145d string-utf8 ld-linux-x86-64.so.2
00101472 string-utf8 GLIBC_2.3
0010147c string-utf8 GLIBC_2.14
00101487 string-utf8 GLIBC_2.7
00101491 string-utf8 GLIBC_2.33
0010149c string-utf8 GLIBC_2.3.2
001014a8 string-utf8 GLIBC_2.17
001014b3 string-utf8 GLIBC_2.4
001014bd string-utf8 GLIBC_2.34
001014c8 string-utf8 GLIBC_2.3.4
001014d4 string-utf8 GLIBC_2.38
001014df string-utf8 GLIBC_2.2.5
001014eb string-utf8 _ITM_deregisterTMCloneTable
00101507 string-utf8 __gmon_start__
00101516 string-utf8 _ITM_registerTMCloneTable
0019300d string /usr/local/mysql
0019301e string /usr/sbin
00193028 string /usr/share
00193033 string /extra
0019303a string /extra/debug
00193047 string /extra/release
00193056 string /usr/bin
0019305f string /mysql/bin
0019306a string WARNING: Cannot find %s. 
00193084 string # Found tool '%s' as '%s'. 
001930a0 string my_print_defaults
001930b6 string %s --mysqld > %s
001930c7 string # Command: %s 
001930d6 string --datadir
001930e0 string --basedir
001930ea string --plugin_dir
001930f7 string --plugin-dir
00193104 string --lc_messages_dir
00193116 string --lc_messages-dir
00193128 string --lc-messages_dir
0019313a string --lc-messages-dir
0019314c string --datadir=%s 
0019315a string --basedir=%s 
00193168 string --plugin_dir=%s 
00193179 string --plugin_ini=%s 
0019318a string --mysqld=%s 
00193197 string --my_print_defaults=%s 
001931af string --lc_messages_dir=%s 
001931c5 string debian-linux-gnu
001931da string 11.8.6-MariaDB
001931e9 string x86_64
001931f0 string Enable or disable plugins.
0019320b string File does not exist.
00193220 string Cannot open file.
00193232 string Plugin name too long.
00193248 string ENABLE
0019324f string DISABLE
00193257 string --basedir=
00193262 string --datadir=
0019326d string --plugin_dir=
00193280 string ERROR: argument is too long. 
001932a2 string ERROR: No plugin specified. 
001932bf string #    basedir = %s 
001932d2 string # plugin_dir = %s 
001932e5 string #    datadir = %s 
001932f8 string # plugin_ini = %s 
0019330b string # lc_messages_dir = %s 
00193323 string mysqld
0019332a string # Found plugin '%s' as '%s' 
0019334a string enable
00193357 string ('%s','%s')
00193363 string # Enabling %s... 
00193375 string # Disabling %s... 
00193388 string # Query: %s 
00193395 string --lc-messages-dir=%s
001933aa string # Operation succeeded.
001933c1 string /share/
001933c9 string /scripts/
001933d3 string /bin/
001933d9 string /sbin/
001933e0 string /libexec/
001933f5 string Display this help and exit.
00193411 string The basedir for the server.
0019342d string The datadir for the server.
00193449 string plugin-ini
00193454 string my-print-defaults
00193466 string verbose
00193478 string TMPDIR
0019347f string %s/#sql/fd=%d
0019348d string Unknown error %d
0019349e string Warning: 
001934a8 string Info: 
001934b4 string false
001934c7 string WARNING
001934cf string ERROR
001934d5 string %s: unknown variable '%s'
001934ef string %s: unknown option '--%s'
00193509 string %s: unknown option '-%c'
00193525 string . Any combination of: 
0019353c string  Please use 
00193549 string  instead.
00193553 string . One of: 
0019355e string   -%c%s
00193566 string %s=name%s 
00193579 string  to disable.)
00193587 string (No default value)
0019359f string FALSE
001935a5 string %-*s%s
001935b0 string %s%s=
001935c8 string %.10g 
001935cf string (Disabled)
001935df string disable
001935e7 string maximum
001935ef string loose
001935f5 string autoset
001935fd string UMASK
00193603 string UMASK_DIR
0019360d string unknown
00193615 string /proc/self/exe
00193624 string mysys
0019362a string statement_timer
0019363a string SAFE_HASH::mutex
0019364b string COND_timer
00193656 string IO_CACHE_SHARE::cond
0019366b string IO_CACHE_SHARE::cond_writer
00193687 string my_thread_var::suspend
0019369e string THR_COND_threads
001936af string WT_RESOURCE::cond
001936c1 string BITMAP::mutex
001936cf string IO_CACHE::append_buffer_lock
001936ec string IO_CACHE::SHARE_mutex
00193702 string KEY_CACHE::cache_lock
00193718 string LOCK_timer
00193723 string my_thread_var::mutex
00193738 string THR_LOCK_charset
00193749 string THR_LOCK_heap
00193757 string THR_LOCK_lock
00193765 string THR_LOCK_malloc
00193775 string THR_LOCK::mutex
00193785 string THR_LOCK_myisam
00193795 string THR_LOCK_net
001937a2 string THR_LOCK_open
001937b0 string THR_LOCK_threads
001937c1 string TMPDIR_mutex
001937ce string THR_LOCK_myisam_mmap
001937e3 string LOCK_uuid_generator
001937f7 string Waiting for table level lock
00193818 string SOCKET
00193824 string 01230120022455012623010202
00193842 string no_name
0019384a string ./mysys/my_thr_init.c
00193860 string No option given to %s 
00193877 string Unknown option to %s: %s 
00193891 string Alternatives are: '%s'
001938a8 string ,'%s'
001938b0 string default
001938b8 string ./mysys/charset.c
001938ca string Error while parsing '%s': %s
001938e7 string /usr/share/mariadb
001938fa string charsets/
0019390e string utf8mb3
00193916 string utf8mb4
0019391e string utf16
00193924 string utf32
0019392a string utf8_
00193930 string utf8mb%c_%s
00193941 string [import 
0019394e string latin1
00193955 string ANSI_X3.4-1968
00193964 string ansi1251
0019396d string cp1251
00193974 string armscii8
0019397d string armscii-8
00193991 string cp1255
00193998 string hebrew
0019399f string CP866
001939a5 string cp866
001939ab string eucCN
001939b1 string gb2312
001939b8 string euc-CN
001939bf string eucJP
001939ca string euc-JP
001939d1 string eucKR
001939d7 string euckr
001939dd string euc-KR
001939e8 string georgianps
001939f3 string geostd8
001939fb string georgian-ps
00193a07 string IBM-1252
00193a10 string cp1252
00193a17 string iso88591
00193a20 string ISO_8859-1
00193a2b string ISO8859-1
00193a40 string iso885913
00193a4a string latin7
00193a51 string ISO_8859-13
00193a5d string ISO8859-13
00193a68 string ISO-8859-13
00193a74 string iso88592
00193a7d string latin2
00193a84 string ISO_8859-2
00193a8f string ISO8859-2
00193a99 string ISO-8859-2
00193aa4 string iso88597
00193aad string greek
00193ab3 string ISO_8859-7
00193abe string ISO8859-7
00193ac8 string ISO-8859-7
00193ad3 string iso88598
00193adc string ISO_8859-8
00193ae7 string ISO8859-8
00193af1 string ISO-8859-8
00193afc string iso88599
00193b05 string latin5
00193b0c string ISO_8859-9
00193b17 string ISO8859-9
00193b21 string ISO-8859-9
00193b32 string KOI8-R
00193b39 string koi8u
00193b3f string KOI8-U
00193b46 string roman8
00193b51 string Shift_JIS
00193b65 string shiftjisx0213
00193b73 string tis620
00193b7a string tis-620
00193b82 string US-ASCII
00193b8b string utf-8
00193b91 string /etc/
00193b97 string /etc/mysql/
00193ba3 string MARIADB_HOME
00193bb0 string MYSQL_HOME
00193bbe string ./mysys/my_default.c
00193bd3 string --no-defaults
00193be1 string --defaults-file=
00193bf2 string --defaults-extra-file=
00193c09 string --defaults-group-suffix=
00193c22 string --print-defaults
00193c33 string MARIADB_GROUP_SUFFIX
00193c48 string MYSQL_GROUP_SUFFIX
00193c60 string ----file-marker----
00193c74 string Warning: '%s' had %d links
00193c8f string Memcntl %s cmd %s error
00193ca7 string UNKNOWN
00193caf string UNOPENED
00193cb8 string big5_nopad_bin
00193cc7 string big5_chinese_nopad_ci
00193ce6 string big5_chinese_ci
00193cf6 string binary
00193cfd string cp932_nopad_bin
00193d0d string cp932_japanese_nopad_ci
00193d25 string cp932_bin
00193d2f string cp932_japanese_ci
00193d41 string latin2_czech_cs
00193d72 string euckr_nopad_bin
00193d82 string euckr_korean_nopad_ci
00193d98 string euckr_bin
00193da2 string euckr_korean_ci
00193db2 string eucjpms_nopad_bin
00193dc4 string eucjpms_japanese_nopad_ci
00193dde string eucjpms_bin
00193dea string eucjpms_japanese_ci
00193e03 string dec8_swedish_ci
00193e19 string cp850_general_ci
00193e2a string latin1_german1_ci
00193e3c string hp8_english_ci
00193e4b string koi8r_general_ci
00193e5c string latin2_general_ci
00193e73 string swe7_swedish_ci
00193e89 string ascii_general_ci
00193e9a string cp1251_bulgarian_ci
00193eae string latin1_danish_ci
00193ebf string hebrew_general_ci
00193ed1 string latin7_estonian_cs
00193ee4 string latin2_hungarian_ci
00193ef8 string koi8u_general_ci
00193f09 string cp1251_ukrainian_ci
00193f1d string greek_general_ci
00193f35 string cp1250_general_ci
00193f47 string latin2_croatian_ci
00193f61 string cp1257_lithuanian_ci
00193f76 string latin5_turkish_ci
00193f88 string armscii8_general_ci
00193f9c string cp866_general_ci
00193fb5 string keybcs2_general_ci
00193fc8 string macce
00193fce string macce_general_ci
00193fdf string macroman
00193fe8 string macroman_general_ci
00194002 string cp852_general_ci
00194013 string latin7_general_ci
00194025 string latin7_general_cs
00194037 string macce_bin
00194041 string cp1250_croatian_ci
00194054 string latin1_general_ci
00194066 string latin1_general_cs
00194078 string cp1251_bin
00194083 string cp1251_general_ci
00194095 string cp1251_general_cs
001940a7 string macroman_bin
001940bb string cp1256_general_ci
001940d8 string cp1257_general_ci
001940ea string armscii8_bin
001940f7 string ascii_bin
00194101 string cp1250_bin
0019410c string cp1256_bin
0019412a string greek_bin
00194134 string hebrew_bin
00194147 string keybcs2_bin
00194167 string latin2_bin
00194172 string latin5_bin
0019417d string latin7_bin
00194188 string cp850_bin
001941a5 string geostd8_general_ci
001941b8 string geostd8_bin
001941c4 string latin1_spanish_ci
001941d6 string cp1250_polish_ci
001941e7 string dec8_swedish_nopad_ci
001941fd string [import dec8_swedish_ci]
00194216 string cp850_general_nopad_ci
0019422d string [import cp850_general_ci]
00194247 string hp8_english_nopad_ci
0019425c string [import hp8_english_ci]
00194274 string koi8r_general_nopad_ci
0019428b string [import koi8r_general_ci]
001942a5 string latin2_general_nopad_ci
001942bd string [import latin2_general_ci]
001942d8 string swe7_swedish_nopad_ci
001942ee string [import swe7_swedish_ci]
00194307 string ascii_general_nopad_ci
0019431e string [import ascii_general_ci]
00194338 string hebrew_general_nopad_ci
00194350 string [import hebrew_general_ci]
0019436b string koi8u_general_nopad_ci
00194382 string [import koi8u_general_ci]
0019439c string greek_general_nopad_ci
001943b3 string [import greek_general_ci]
001943cd string cp1250_general_nopad_ci
001943e5 string [import cp1250_general_ci]
00194400 string latin5_turkish_nopad_ci
00194418 string [import latin5_turkish_ci]
00194433 string armscii8_general_nopad_ci
0019444d string [import armscii8_general_ci]
0019446a string cp866_general_nopad_ci
00194481 string [import cp866_general_ci]
0019449b string keybcs2_general_nopad_ci
001944b4 string [import keybcs2_general_ci]
001944d0 string macce_general_nopad_ci
001944e7 string [import macce_general_ci]
00194501 string macroman_general_nopad_ci
0019451b string [import macroman_general_ci]
00194538 string cp852_general_nopad_ci
0019454f string [import cp852_general_ci]
00194569 string latin7_general_nopad_ci
00194581 string [import latin7_general_ci]
0019459c string macce_nopad_bin
001945ac string cp1251_nopad_bin
001945bd string cp1251_general_nopad_ci
001945d5 string [import cp1251_general_ci]
001945f0 string macroman_nopad_bin
00194603 string cp1256_general_nopad_ci
0019461b string [import cp1256_general_ci]
00194636 string cp1257_nopad_bin
00194647 string cp1257_general_nopad_ci
0019465f string [import cp1257_general_ci]
0019467a string armscii8_nopad_bin
0019468d string ascii_nopad_bin
0019469d string cp1250_nopad_bin
001946ae string cp1256_nopad_bin
001946bf string cp866_nopad_bin
001946cf string dec8_nopad_bin
001946de string greek_nopad_bin
001946ee string hebrew_nopad_bin
001946ff string hp8_nopad_bin
0019470d string keybcs2_nopad_bin
0019471f string koi8r_nopad_bin
0019472f string koi8u_nopad_bin
0019473f string latin2_nopad_bin
00194750 string latin5_nopad_bin
00194761 string latin7_nopad_bin
00194772 string cp850_nopad_bin
00194782 string cp852_nopad_bin
00194792 string swe7_nopad_bin
001947a1 string geostd8_general_nopad_ci
001947ba string [import geostd8_general_ci]
001947d6 string geostd8_nopad_bin
001947e8 string gb2312_nopad_bin
001947f9 string gb2312_chinese_nopad_ci
00194811 string gb2312_bin
0019481c string gb2312_chinese_ci
0019482e string gbk_nopad_bin
0019483c string gbk_chinese_nopad_ci
00194859 string gbk_chinese_ci
00194868 string latin1_nopad_bin
00194879 string latin1_bin
00194884 string latin1_german2_ci
00194896 string latin1_swedish_nopad_ci
001948ae string latin1_swedish_ci
001948c0 string sjis_nopad_bin
001948cf string sjis_japanese_nopad_ci
001948e6 string sjis_bin
001948ef string sjis_japanese_ci
00194900 string tis620_nopad_bin
00194911 string tis620_thai_nopad_ci
00194931 string tis620_thai_ci
00194940 string Expansion
0019494a string %s too long: '%s'
0019495c string \u%04X
00194966 string Character
00194970 string %s expected
0019497c string %s is too long
0019498b string Contraction
00194997 string context
0019499f string Syntax error
001949ac string [version 4.0.0]
001949bc string [version 5.2.0]
001949cc string [version 14.0.0]
001949dd string [shift-after-method expand]
001949f9 string [shift-after-method simple]
00194a15 string [strength 1]
00194a22 string [strength 2]
00194a2f string [before primary]
00194a40 string [before 1]
00194a4b string [before secondary]
00194a5e string [before 2]
00194a69 string [before 3]
00194a74 string [before tertiary]
00194a86 string [before quaternary]
00194a9a string [before 4]
00194aa5 string [first non-ignorable]
00194abb string [last non-ignorable]
00194ad0 string [first primary ignorable]
00194aea string [last primary ignorable]
00194b03 string [first secondary ignorable]
00194b1f string [last secondary ignorable]
00194b3a string [first tertiary ignorable]
00194b55 string [last tertiary ignorable]
00194b6f string [first trailing]
00194b80 string [last trailing]
00194b90 string [first variable]
00194ba1 string [last variable]
00194bb1 string Logical position
00194bc2 string Shift
00194bcc string %s at '%s'
00194bd7 string utf16_unicode_520_nopad_ci
00194bf2 string utf16_unicode_nopad_ci
00194c09 string utf16_vietnamese_ci
00194c1d string utf16_unicode_520_ci
00194c32 string utf16_thai_520_w2
00194c44 string utf16_myanmar_ci
00194c55 string utf16_croatian_ci
00194c67 string utf16_croatian_mysql561_ci
00194c82 string utf16_german2_ci
00194c93 string utf16_sinhala_ci
00194ca4 string utf16_hungarian_ci
00194cb7 string utf16_esperanto_ci
00194cca string utf16_persian_ci
00194cdb string utf16_roman_ci
00194cea string utf16_spanish2_ci
00194cfc string utf16_slovak_ci
00194d0c string utf16_lithuanian_ci
00194d20 string utf16_danish_ci
00194d30 string utf16_czech_ci
00194d3f string utf16_turkish_ci
00194d50 string utf16_swedish_ci
00194d61 string utf16_spanish_ci
00194d72 string utf16_estonian_ci
00194d84 string utf16_polish_ci
00194d94 string utf16_slovenian_ci
00194da7 string utf16_romanian_ci
00194db9 string utf16_latvian_ci
00194dca string utf16_icelandic_ci
00194ddd string utf16_unicode_ci
00194dee string utf32_unicode_520_nopad_ci
00194e09 string utf32_unicode_nopad_ci
00194e20 string utf32_vietnamese_ci
00194e34 string utf32_unicode_520_ci
00194e49 string utf32_thai_520_w2
00194e5b string utf32_myanmar_ci
00194e6c string utf32_croatian_ci
00194e7e string utf32_croatian_mysql561_ci
00194e99 string utf32_german2_ci
00194eaa string utf32_sinhala_ci
00194ebb string utf32_hungarian_ci
00194ece string utf32_esperanto_ci
00194ee1 string utf32_persian_ci
00194ef2 string utf32_roman_ci
00194f01 string utf32_spanish2_ci
00194f13 string utf32_slovak_ci
00194f23 string utf32_lithuanian_ci
00194f37 string utf32_danish_ci
00194f47 string utf32_czech_ci
00194f56 string utf32_turkish_ci
00194f67 string utf32_swedish_ci
00194f78 string utf32_spanish_ci
00194f89 string utf32_estonian_ci
00194f9b string utf32_polish_ci
00194fab string utf32_slovenian_ci
00194fbe string utf32_romanian_ci
00194fd0 string utf32_latvian_ci
00194fe1 string utf32_icelandic_ci
00194ff4 string utf32_unicode_ci
00195005 string utf8mb4_unicode_520_nopad_ci
00195022 string utf8mb4_unicode_nopad_ci
0019503b string utf8mb4_vietnamese_ci
00195051 string utf8mb4_unicode_520_ci
00195068 string utf8mb4_thai_520_w2
0019507c string utf8mb4_myanmar_ci
0019508f string utf8mb4_croatian_ci
001950a3 string utf8mb4_croatian_mysql561_ci
001950c0 string utf8mb4_german2_ci
001950d3 string utf8mb4_sinhala_ci
001950e6 string utf8mb4_hungarian_ci
001950fb string utf8mb4_esperanto_ci
00195110 string utf8mb4_persian_ci
00195123 string utf8mb4_roman_ci
00195134 string utf8mb4_spanish2_ci
00195148 string utf8mb4_slovak_ci
0019515a string utf8mb4_lithuanian_ci
00195170 string utf8mb4_danish_ci
00195182 string utf8mb4_czech_ci
00195193 string utf8mb4_turkish_ci
001951a6 string utf8mb4_swedish_ci
001951b9 string utf8mb4_spanish_ci
001951cc string utf8mb4_estonian_ci
001951e0 string utf8mb4_polish_ci
001951f2 string utf8mb4_slovenian_ci
00195207 string utf8mb4_romanian_ci
0019521b string utf8mb4_latvian_ci
0019522e string utf8mb4_icelandic_ci
00195243 string utf8mb4_unicode_ci
00195256 string utf8mb3_unicode_520_nopad_ci
00195273 string utf8mb3_unicode_nopad_ci
0019528c string utf8mb3_vietnamese_ci
001952a2 string utf8mb3_thai_520_w2
001952b6 string utf8mb3_unicode_520_ci
001952cd string utf8mb3_myanmar_ci
001952e0 string utf8mb3_croatian_ci
001952f4 string utf8mb3_croatian_mysql561_ci
00195311 string utf8mb3_german2_ci
00195324 string utf8mb3_sinhala_ci
00195337 string utf8mb3_hungarian_ci
0019534c string utf8mb3_esperanto_ci
00195361 string utf8mb3_persian_ci
00195374 string utf8mb3_roman_ci
00195385 string utf8mb3_spanish2_ci
00195399 string utf8mb3_slovak_ci
001953ab string utf8mb3_lithuanian_ci
001953c1 string utf8mb3_danish_ci
001953d3 string utf8mb3_czech_ci
001953e4 string utf8mb3_turkish_ci
001953f7 string utf8mb3_swedish_ci
0019540a string utf8mb3_spanish_ci
0019541d string utf8mb3_estonian_ci
00195431 string utf8mb3_polish_ci
00195443 string utf8mb3_slovenian_ci
00195458 string utf8mb3_romanian_ci
0019546c string utf8mb3_latvian_ci
0019547f string utf8mb3_icelandic_ci
00195494 string utf8mb3_unicode_ci
001954a7 string ucs2_unicode_520_nopad_ci
001954c1 string ucs2_unicode_nopad_ci
001954d7 string ucs2_vietnamese_ci
001954ea string ucs2_unicode_520_ci
001954fe string ucs2_thai_520_w2
0019550f string ucs2_myanmar_ci
0019551f string ucs2_croatian_ci
00195530 string ucs2_croatian_mysql561_ci
0019554a string ucs2_german2_ci
0019555a string ucs2_sinhala_ci
0019556a string ucs2_hungarian_ci
0019557c string ucs2_esperanto_ci
0019558e string ucs2_persian_ci
0019559e string ucs2_roman_ci
001955ac string ucs2_spanish2_ci
001955bd string ucs2_slovak_ci
001955cc string ucs2_lithuanian_ci
001955df string ucs2_danish_ci
001955ee string ucs2_czech_ci
001955fc string ucs2_turkish_ci
0019560c string ucs2_swedish_ci
0019561c string ucs2_spanish_ci
0019562c string ucs2_estonian_ci
0019563d string ucs2_polish_ci
0019564c string ucs2_slovenian_ci
0019565e string ucs2_romanian_ci
0019566f string ucs2_latvian_ci
0019567f string ucs2_icelandic_ci
00195691 string ucs2_unicode_ci
001956a1 string icelandic
001956ab string latvian
001956b3 string romanian
001956bc string slovenian
001956c6 string polish
001956cd string estonian
001956d6 string spanish
001956de string swedish
001956e6 string turkish
001956f4 string danish
001956fb string lithuanian
00195706 string slovak
0019570d string spanish2
00195716 string persian
0019571e string esperanto
00195728 string hungarian
00195732 string sinhala
0019573a string german2
00195742 string vietnamese
0019574d string croatian
0019575c string Alias for 
00195767 string utf8mb4_0900_bin
00195778 string de_pb
00195799 string es_trad
001957bc string as_cs
001957c2 string _ja_0900_as_cs_ks
001957e3 string nopad
001957e9 string %.*s_uca1400%s%s%s%s%s
00195807 string ucs2_nopad_bin
00195816 string ucs2_general_nopad_ci
0019582c string ucs2_bin
00195835 string ucs2_general_mysql500_ci
0019584e string ucs2_general_ci
0019585e string utf32_nopad_bin
0019586e string UTF-32 Unicode
0019587d string utf32_general_nopad_ci
00195894 string utf32_bin
0019589e string utf32_general_ci
001958af string utf16le_nopad_bin
001958c1 string UTF-16LE Unicode
001958d2 string utf16le_general_nopad_ci
001958eb string utf16le_bin
001958f7 string utf16le_general_ci
0019590a string utf16_nopad_bin
0019591a string UTF-16 Unicode
00195929 string utf16_general_nopad_ci
00195940 string utf16_bin
0019594a string utf16_general_ci
0019595b string ujis_nopad_bin
0019596a string ujis_japanese_nopad_ci
00195981 string ujis_bin
0019598a string ujis_japanese_ci
0019599b string utf8mb4_general1400_as_ci
001959b5 string UTF-8 Unicode
001959c3 string utf8mb4_nopad_bin
001959d5 string utf8mb4_general_nopad_ci
001959ee string utf8mb4_bin
001959fa string utf8mb4_general_ci
00195a0d string filename
00195a16 string utf8mb3_nopad_bin
00195a28 string utf8mb3_general_nopad_ci
00195a41 string utf8mb3_bin
00195a4d string utf8mb3_general1400_as_ci
00195a67 string utf8mb3_general_mysql500_ci
00195a83 string utf8mb3_general_ci
00195a96 string cp1250_czech_cs
00195aab string primary
00195ab3 string compiled
00195abc string [version %.*s]
00195acb string [import %.*s]
00195ad9 string [suppress contractions %.*s]
00195af6 string [optimize %.*s]
00195b06 string [shift-after-method %.*s]
00195b20 string [strength %.*s]
00195b30 string [alternate %.*s]
00195b41 string [backwards %.*s]
00195b52 string [normalization %.*s]
00195b67 string [caseLevel %.*s]
00195b78 string [caseFirst %.*s]
00195b89 string [hiraganaQ %.*s]
00195b9a string [numeric %.*s]
00195ba9 string [variableTop %.*s]
00195bbc string [match-boundaries %.*s]
00195bd4 string [match-style %.*s]
00195bef string [before %.*s]
00195bfd string Unknown LDML tag: '%.*s'
00195c19 string at line %d pos %d: %s
00195c32 string <%.*s|%.*s
00195c3d string =%.*s|%.*s
00195c4b string <%.*s
00195c51 string =%.*s
00195c57 string xml/version
00195c63 string xml/encoding
00195c70 string charsets
00195c79 string charsets/max-id
00195c89 string charsets/copyright
00195c9c string charsets/description
00195cb1 string charsets/charset
00195cc2 string charsets/charset/primary-id
00195cde string charsets/charset/binary-id
00195cf9 string charsets/charset/name
00195d0f string charsets/charset/family
00195d27 string charsets/charset/description
00195d44 string charsets/charset/alias
00195d5b string charsets/charset/ctype
00195d72 string charsets/charset/ctype/map
00195d8d string charsets/charset/upper
00195da4 string charsets/charset/upper/map
00195dbf string charsets/charset/lower
00195dd6 string charsets/charset/lower/map
00195df1 string charsets/charset/unicode
00195e0a string charsets/charset/unicode/map
00195e27 string charsets/charset/collation
00195e42 string charsets/charset/collation/id
00195e60 string unknown error
00195e6e string Undefined handler error 125
00195e8a string Index is corrupted
00195e9d string Table file is corrupted
00195eb5 string Out of memory in engine
00195ecd string Undefined handler error 129
00195ee9 string Incorrect file format
00195eff string Old database file
00195f11 string No record read before update
00195f2e string No more room in record file
00195f4a string No more room in index file
00195f65 string Too big row
00195f71 string Wrong create options
00195f86 string Cannot add a child row
00195f9d string Cannot delete a parent row
00195fb8 string No savepoint with that name
00195fd4 string Non unique key block size
00195fee string Table is read only
00196001 string Read page with wrong checksum
0019601f string Index corrupted
0019602f string Undo record too big
00196043 string Invalid InnoDB FTS Doc ID
0019605d string Tablespace already exists
00196077 string Too many columns
00196088 string Row in wrong partition
0019609f string Disk full
001960a9 string Sequence has been run out
001960c3 string Error during commit
001960d7 string Cannot select partitions
001960f0 string Transaction was aborted
00196116 string ?=/<>!
0019611d string END-OF-INPUT
0019612a string STRING
00196131 string IDENT
00196137 string CDATA
0019614d string COMMENT
00196162 string unknown token
00196170 string %s unexpected (ident wanted)
0019618d string %s unexpected ('?' wanted)
001961a8 string %s unexpected ('>' wanted)
001961c8 string ERROR: Cannot generate temporary file. Error code: %d. 
00196200 string ERROR: my_print_defaults failed. Error code: %d. 
00196238 string ERROR: failed to open file %s: %s. 
00196260 string %s would have been started with the following arguments: 
001962a0 string %s from %s, client %s for %s (%s) 
001962c8 string Copyright (c) 2011, 2015, Oracle and/or its affiliates. All rights reserved. 
00196318 string  Usage: %s [options] <plugin> ENABLE|DISABLE  Options: 
00196350 string Bad format in plugin configuration file.
00196380 string ERROR: Missing --basedir option. 
001963a8 string ERROR: Missing --datadir option. 
001963d0 string ERROR: Missing --plugin_dir option. 
001963f8 string ERROR: Cannot read plugin config file %s. %s 
00196428 string ERROR: plugin name requested does not match config file data. 
00196468 string ERROR: missing operation. Please specify either '<plugin> ENABLE' or '<plugin> DISABLE'. 
001964c8 string ERROR: Cannot access basedir at '%s'. 
001964f0 string ERROR: Cannot access plugin_dir at '%s'. 
