00100374 TerminatedCString /lib64/ld-linux-x86-64.so.2
00102d95 string-utf8 XtOwnSelection
00102da4 string-utf8 _XA_TEXT
00102dad string-utf8 XFreePixmap
00102db9 string-utf8 XtIsSensitive
00102dc7 string-utf8 XFillRectangles
00102dd7 string-utf8 XtCallActionProc
00102de8 string-utf8 XtWidgetToApplicationContext
00102e05 string-utf8 XLoadQueryFont
00102e14 string-utf8 XtShellStrings
00102e23 string-utf8 XtAppCreateShell
00102e34 string-utf8 XDrawImageString
00102e45 string-utf8 transientShellWidgetClass
00102e5f string-utf8 XWarpPointer
00102e6c string-utf8 XtRealloc
00102e76 string-utf8 XCreateRegion
00102e84 string-utf8 XDestroyWindow
00102e93 string-utf8 XtRemoveTimeOut
00102ea3 string-utf8 XtRealizeWidget
00102eb3 string-utf8 XtPopdown
00102ebd string-utf8 XtConvertAndStore
00102ecf string-utf8 XtPopup
00102ed7 string-utf8 XSetWMProtocols
00102ee7 string-utf8 XQueryPointer
00102ef5 string-utf8 XtOverrideTranslations
00102f0c string-utf8 XtSetTypeConverter
00102f1f string-utf8 XtPopupSpringLoaded
00102f33 string-utf8 widgetClass
00102f3f string-utf8 XCopyArea
00102f49 string-utf8 XtDisownSelection
00102f5b string-utf8 XtRemoveEventHandler
00102f70 string-utf8 XtQueryGeometry
00102f80 string-utf8 widgetClassRec
00102f8f string-utf8 XtAppAddActions
00102f9f string-utf8 XMapRaised
00102faa string-utf8 XInternAtom
00102fb6 string-utf8 XChangeProperty
00102fc6 string-utf8 XSetRegion
00102fd1 string-utf8 XtFree
00102fd8 string-utf8 XCreateWindow
00102fe6 string-utf8 XGetAtomName
00102ff3 string-utf8 XSync
00102ff9 string-utf8 XtWindowOfObject
0010300a string-utf8 XtParseTranslationTable
00103022 string-utf8 XDefineCursor
00103030 string-utf8 _XEditResCheckMessages
00103047 string-utf8 XtSetKeyboardFocus
0010305a string-utf8 XCreateGC
00103064 string-utf8 XDrawLines
0010306f string-utf8 XtNameToWidget
0010307e string-utf8 XUnmapWindow
0010308b string-utf8 XtIsManaged
00103097 string-utf8 XtLastTimestampProcessed
001030b0 string-utf8 XClearArea
001030bb string-utf8 XFlush
001030c2 string-utf8 XQueryColor
001030ce string-utf8 XChangeGC
001030d8 string-utf8 XSetClipRectangles
001030eb string-utf8 XtDestroyWidget
001030fb string-utf8 XtGetGC
00103103 string-utf8 _XtInheritTranslations
0010311a string-utf8 XSubtractRegion
0010312a string-utf8 XSetClipMask
00103137 string-utf8 XMapWindow
00103142 string-utf8 XtAppError
0010314d string-utf8 XTextWidth
00103158 string-utf8 XtCallCallbacks
00103168 string-utf8 XDrawSegments
00103176 string-utf8 XSetWindowBackground
0010318b string-utf8 XFreeGC
00103193 string-utf8 XmuInternAtom
001031a1 string-utf8 compositeWidgetClass
001031b6 string-utf8 XtManageChild
001031c4 string-utf8 XtAddCallback
001031d2 string-utf8 XtSetMappedWhenManaged
001031e9 string-utf8 XrmGetDatabase
001031f8 string-utf8 XRaiseWindow
00103205 string-utf8 XCreatePixmap
00103213 string-utf8 XtStrings
0010321d string-utf8 XGetInputFocus
0010322c string-utf8 XDrawLine
00103236 string-utf8 XMaxRequestSize
00103246 string-utf8 panedWidgetClass
00103257 string-utf8 simpleMenuWidgetClass
0010326d string-utf8 viewportWidgetClass
00103281 string-utf8 smeBSBObjectClass
00103293 string-utf8 XawTextSetInsertionPoint
001032ac string-utf8 XawScrollbarSetThumb
001032c1 string-utf8 XawInitializeWidgetSet
001032d8 string-utf8 formWidgetClass
001032e8 string-utf8 XawTextGetInsertionPoint
00103301 string-utf8 labelWidgetClass
00103312 string-utf8 XawTextReplace
00103321 string-utf8 XawListShowCurrent
00103334 string-utf8 FMT8BIT
0010333c string-utf8 XawToggleGetCurrent
00103350 string-utf8 scrollbarWidgetClass
00103365 string-utf8 toggleClassRec
00103374 string-utf8 XawToggleSetCurrent
00103388 string-utf8 smeLineObjectClass
0010339b string-utf8 asciiTextWidgetClass
001033b0 string-utf8 XawListHighlight
001033c1 string-utf8 XawListChange
001033cf string-utf8 menuButtonWidgetClass
001033e5 string-utf8 XawTextDisplayCaret
001033f9 string-utf8 commandWidgetClass
0010340c string-utf8 XawViewportSetCoordinates
00103426 string-utf8 XawFmt8Bit
00103431 string-utf8 listWidgetClass
00103441 string-utf8 XtGetApplicationResources
0010345b string-utf8 XCreateFontCursor
0010346d string-utf8 XFreeColors
00103479 string-utf8 XAllocColorCells
0010348a string-utf8 XDeleteProperty
0010349a string-utf8 XGetVisualInfo
001034a9 string-utf8 XCreatePixmapCursor
001034bd string-utf8 XtScreenDatabase
001034ce string-utf8 XGetErrorDatabaseText
001034e4 string-utf8 XVisualIDFromVisual
001034f8 string-utf8 XQueryColors
00103505 string-utf8 XGetErrorText
00103513 string-utf8 XDisplayString
00103522 string-utf8 XCreateColormap
00103532 string-utf8 XGetWindowAttributes
00103547 string-utf8 XInternAtoms
00103554 string-utf8 XGetWindowProperty
00103567 string-utf8 XSendEvent
00103572 string-utf8 XTranslateCoordinates
00103588 string-utf8 XrmMergeDatabases
0010359a string-utf8 XDestroyRegion
001035a9 string-utf8 XLookupColor
001035b6 string-utf8 XSetErrorHandler
001035c7 string-utf8 XIntersectRegion
001035d8 string-utf8 XSelectInput
001035e5 string-utf8 XrmPutStringResource
001035fa string-utf8 XListDepths
00103606 string-utf8 XDisplayKeycodes
00103617 string-utf8 XrmCombineFileDatabase
0010362e string-utf8 XWithdrawWindow
0010363e string-utf8 XKeysymToString
0010364e string-utf8 XrmParseCommand
0010365e string-utf8 XScreenNumberOfScreen
00103674 string-utf8 XtVaCreateWidget
00103685 string-utf8 XtDispatchEvent
00103695 string-utf8 _XtComputeLateBindings
001036ac string-utf8 XtGetSelectionRequest
001036c2 string-utf8 XtParseAcceleratorTable
001036da string-utf8 XtAddActions
001036e7 string-utf8 XtVaAppCreateShell
001036fa string-utf8 XtVaGetValues
00103708 string-utf8 XtSetLanguageProc
0010371a string-utf8 XtWindow
00103723 string-utf8 XtUnmanageChild
00103733 string-utf8 XtScreen
0010373c string-utf8 XtIsRealized
00103749 string-utf8 XtAppAddWorkProc
0010375a string-utf8 XtVaCreatePopupShell
0010376f string-utf8 XtCvtStringToPixel
00103782 string-utf8 XtInstallAllAccelerators
0010379b string-utf8 XtWindowToWidget
001037ac string-utf8 XtSetSensitive
001037bb string-utf8 XtDatabase
001037c6 string-utf8 _XtWindowedAncestor
001037da string-utf8 colorConvertArgs
001037eb string-utf8 XtAppNextEvent
001037fa string-utf8 XtPending
00103804 string-utf8 XtAddTimeOut
00103811 string-utf8 XtInitialize
0010381e string-utf8 XtVaCreateManagedWidget
00103836 string-utf8 XtDisplay
00103840 string-utf8 XtParent
00103849 string-utf8 XtInstallAccelerators
0010385f string-utf8 XQueryExtension
0010386f string-utf8 XIQueryVersion
0010387e string-utf8 XISelectEvents
0010388d string-utf8 XIQueryDevice
0010389b string-utf8 XIFreeDeviceInfo
001038ac string-utf8 XPutImage
001038b6 string-utf8 XParseColor
001038c2 string-utf8 XCreateImage
001038cf string-utf8 XpmCreatePixmapFromData
001038e7 string-utf8 XpmFreeAttributes
001038f9 string-utf8 XCreateBitmapFromData
0010390f string-utf8 XListPixmapFormats
00103922 string-utf8 XSetStandardProperties
00103939 string-utf8 XGetIconSizes
00103947 string-utf8 XrmPutResource
00103956 string-utf8 XCopyColormapAndFree
0010396b string-utf8 XResizeWindow
00103979 string-utf8 XrmPutFileDatabase
0010398c string-utf8 XSetIOErrorHandler
0010399f string-utf8 XStoreColor
001039ab string-utf8 XInstallColormap
001039bc string-utf8 XkbBell
001039c4 string-utf8 XUnionRegion
001039d1 string-utf8 XMoveWindow
001039dd string-utf8 XQueryBestSize
001039ec string-utf8 XFreeEventData
001039fb string-utf8 XParseGeometry
00103a0a string-utf8 XCheckMaskEvent
00103a1a string-utf8 XGetEventData
00103a28 string-utf8 XSetWindowBorderWidth
00103a3e string-utf8 tan
00103a42 string-utf8 pow
00103a46 string-utf8 sincos
00103a4d string-utf8 sqrt
00103a52 string-utf8 nl_langinfo
00103a5e string-utf8 fgets
00103a64 string-utf8 strcpy
00103a6b string-utf8 regfree
00103a73 string-utf8 rewind
00103a7a string-utf8 lstat
00103a80 string-utf8 sleep
00103a86 string-utf8 iconv_open
00103a91 string-utf8 perror
00103a98 string-utf8 _setjmp
00103aa0 string-utf8 strncpy
00103aa8 string-utf8 __realpath_chk
00103ab7 string-utf8 __strcpy_chk
00103ac4 string-utf8 setsid
00103acb string-utf8 __stpcpy_chk
00103ad8 string-utf8 fchdir
00103adf string-utf8 sigsuspend
00103aea string-utf8 __stack_chk_fail
00103afb string-utf8 __printf_chk
00103b08 string-utf8 fread
00103b0e string-utf8 iconv
00103b14 string-utf8 __assert_fail
00103b22 string-utf8 sigaddset
00103b2c string-utf8 setenv
00103b33 string-utf8 regcomp
00103b3b string-utf8 setpwent
00103b44 string-utf8 iconv_close
00103b50 string-utf8 getc
00103b55 string-utf8 sigaction
00103b5f string-utf8 __longjmp_chk
00103b6d string-utf8 getpwent
00103b76 string-utf8 fcntl
00103b7c string-utf8 closedir
00103b85 string-utf8 socketpair
00103b90 string-utf8 strrchr
00103b98 string-utf8 putchar
00103ba0 string-utf8 unlink
00103ba7 string-utf8 fflush
00103bae string-utf8 memmove
00103bb6 string-utf8 ftruncate
00103bc0 string-utf8 strtod
00103bc7 string-utf8 gettimeofday
00103bd4 string-utf8 poll
00103bd9 string-utf8 __isoc23_sscanf
00103be9 string-utf8 system
00103bf0 string-utf8 getpwuid
00103bf9 string-utf8 strlen
00103c00 string-utf8 __ctype_b_loc
00103c0e string-utf8 __memcpy_chk
00103c1b string-utf8 strstr
00103c22 string-utf8 __vfprintf_chk
00103c31 string-utf8 feof
00103c36 string-utf8 __isoc23_strtol
00103c46 string-utf8 __vsnprintf_chk
00103c56 string-utf8 dup2
00103c5b string-utf8 getpid
00103c62 string-utf8 readlink
00103c6b string-utf8 stdout
00103c72 string-utf8 mkstemp
00103c7a string-utf8 execvp
00103c81 string-utf8 __sprintf_chk
00103c8f string-utf8 strcat
00103c96 string-utf8 _exit
00103c9c string-utf8 getpwnam
00103ca5 string-utf8 __memmove_chk
00103cb3 string-utf8 __open_2
00103cbc string-utf8 __fprintf_chk
00103cca string-utf8 strcspn
00103cd2 string-utf8 __libc_start_main
00103ce4 string-utf8 sigprocmask
00103cf0 string-utf8 vfork
00103cf6 string-utf8 stderr
00103cfd string-utf8 fdopen
00103d04 string-utf8 memchr
00103d0b string-utf8 __strcat_chk
00103d18 string-utf8 __ctype_tolower_loc
00103d2c string-utf8 __cxa_finalize
00103d3b string-utf8 setlocale
00103d45 string-utf8 strchr
00103d4c string-utf8 ftell
00103d52 string-utf8 strerror
00103d5b string-utf8 kill
00103d60 string-utf8 readdir
00103d68 string-utf8 getenv
00103d6f string-utf8 stpcpy
00103d76 string-utf8 memcmp
00103d7d string-utf8 memset
00103d84 string-utf8 __isoc23_strtoul
00103d95 string-utf8 regerror
00103d9e string-utf8 fputc
00103da4 string-utf8 rename
00103dab string-utf8 waitpid
00103db3 string-utf8 fputs
00103db9 string-utf8 signal
00103dc0 string-utf8 opendir
00103dc8 string-utf8 __snprintf_chk
00103dd7 string-utf8 getuid
00103dde string-utf8 sigemptyset
00103dea string-utf8 regexec
00103df2 string-utf8 access
00103df9 string-utf8 memcpy
00103e00 string-utf8 fileno
00103e07 string-utf8 fwrite
00103e0e string-utf8 strcmp
00103e15 string-utf8 qsort
00103e1b string-utf8 fseek
00103e21 string-utf8 __errno_location
00103e32 string-utf8 setitimer
00103e3c string-utf8 abort
00103e42 string-utf8 pipe
00103e47 string-utf8 lseek
00103e4d string-utf8 fstat
00103e53 string-utf8 strncmp
00103e5b string-utf8 libkpathsea.so.6
00103e6c string-utf8 libfreetype.so.6
00103e7d string-utf8 libXaw.so.7
00103e89 string-utf8 libXmu.so.6
00103e95 string-utf8 libXt.so.6
00103ea0 string-utf8 libXi.so.6
00103eab string-utf8 libXpm.so.4
00103eb7 string-utf8 libX11.so.6
00103ec3 string-utf8 libm.so.6
00103ecd string-utf8 libc.so.6
00103ed7 string-utf8 GLIBC_2.29
00103ee2 string-utf8 GLIBC_2.2.5
00103eee string-utf8 GLIBC_2.7
00103ef8 string-utf8 GLIBC_2.14
00103f03 string-utf8 GLIBC_2.34
00103f0e string-utf8 GLIBC_2.4
00103f18 string-utf8 GLIBC_2.38
00103f23 string-utf8 GLIBC_2.3
00103f2d string-utf8 GLIBC_2.33
00103f38 string-utf8 GLIBC_2.11
00103f43 string-utf8 GLIBC_2.3.4
00181021 string false
0018102a string maybe
00181030 string XRequest
00181039 string %s: Warning: 
00181047 string ../../../texk/xdvik/main.c
00181062 string 22.87.06 (Xaw toolkit)
00181079 string [%.80s]
00181081 string [%.80s <%.80s>]
00181091 string index out of range
001810a4 string nopt < XtNumber(options)
001810bd string Usage: 
001810c5 string  	[dvi_file] 
001810d6 string %s:%d: EVENT: 
001810e5 string %s: Fatal error: 
001810f7 string Could not open `%s': %s.
00181110 string +help
00181117 string -help
0018111d string xdvik
00181123 string %s version %s 
00181132 string -license
0018113b string --version
00181148 string 22.87.06
00181151 string %s version %s 
00181160 string --default-xerr-handler
00181177 string XDVIDEBUG
00181186 string %s: Error: 
00181192 string Unrecognized option `%s'.
001811ac string .xdvirc
001811b4 string KPATHSEA_DEBUG = %d 
001811ce string %s:%d: FILES: 
001811dd string $TEXMFCNF
001811e7 string $TEXMFMAIN
001811f2 string  %s:%d: KPATHSEA variables: 
0018120f string SELFAUTOLOC
0018121b string %s:%d: SELFAUTOLOC="%s" 
00181234 string SELFAUTODIR
00181240 string %s:%d: SELFAUTODIR="%s" 
00181259 string SELFAUTOPARENT
00181268 string %s:%d: SELFAUTOPARENT="%s" 
00181284 string %s:%d: TEXMFCNF="%s" 
0018129a string %s:%d: TEXMFMAIN="%s"  
001812b2 string Invalid shrink factor: %d.
001812cd string Invalid shrink density: %d.
001812e9 string Invalid dpi value: %d.
00181310 string file history: |%s|
00181323 string HISTORY %lu: |%s|
00181335 string SUCCESS: |%s|
00181343 string got from history: |%s|
0018135a string Xdvi: Open file
0018136a string Open file:
0018137b string -mgs[n] <size>
0018138a string shrink
00181391 string float
00181397 string pixels
0018139e string dimen
001813a4 string papertype
001813ae string mode-def
001813b7 string linenumber[ ]*filename
001813ce string charset
001813e8 string -display <host:display>
00181400 string -geometry <geometry>
00181415 string ^-icongeometry
00181424 string -iconic
0018142c string -font <font>
00181439 string 0|1|2
0018143f string monochrome|grayscale|color
0018145a string bitmask|string[,string ...]
00181476 string 0|1|2|3
0018147e string WWWbrowser
00181489 string anchor
00181493 string .noInitFile
001814a2 string -geometry
001814ac string .geometry
001814b9 string .shrinkFactor
001814ca string .densityPercent
001814da string -noomega
001814e3 string .omega
001814ea string +noomega
001814f3 string -nocolor
001814fc string .color
00181503 string +nocolor
0018150c string -nogrey
00181514 string .grey
0018151a string +nogrey
00181523 string gamma
00181529 string .gamma
00181530 string -nomatchinverted
00181541 string .matchInverted
00181550 string +nomatchinverted
00181561 string -install
0018156a string .install
00181573 string -noinstall
0018157e string -rulecolor
00181589 string .ruleColor
00181594 string .pixelsPerInch
001815a3 string .Margin
001815ab string -sidemargin
001815b7 string .sideMargin
001815c3 string -topmargin
001815ce string .topMargin
001815d9 string -offsets
001815e2 string .Offset
001815ea string -xoffset
001815f3 string .xOffset
001815fc string -yoffset
00181605 string .yOffset
0018160e string -paper
00181615 string .paper
0018161c string -altfont
00181625 string .altFont
0018162e string -nomakepk
00181638 string .makePk
00181640 string +nomakepk
0018164a string -mfmode
00181652 string .mfMode
0018165a string -editor
00181662 string .editor
0018166a string -notype1fonts
00181678 string .type1
0018167f string +notype1fonts
0018168d string -noxi2scrolling
0018169d string .xi2Scrolling
001816ab string +noxi2scrolling
001816bb string -sourceposition
001816cb string .sourcePosition
001816db string -findstring
001816e7 string .findString
001816f3 string -text-encoding
00181702 string .textEncoding
00181710 string -unique
00181718 string .unique
00181720 string +unique
00181728 string -nofork
00181730 string .fork
00181736 string +nofork
0018173e string .listFonts
0018174c string -watchfile
00181757 string .watchFile
00181762 string -expertmode
0018176e string .expertMode
0018177a string -expert
00181782 string .expert
0018178a string +expert
00181792 string +statusline
0018179e string .statusline
001817aa string -statusline
001817b6 string +useTeXpages
001817c3 string .useTeXPages
001817d0 string -useTeXpages
001817e2 string .magnifierSize1
001817f2 string -mgs1
001817f8 string -mgs2
001817fe string .magnifierSize2
0018180e string -mgs3
00181814 string .magnifierSize3
00181824 string -mgs4
0018182a string .magnifierSize4
0018183a string -mgs5
00181840 string .magnifierSize5
00181850 string -warnspecials
0018185e string .warnSpecials
0018186c string +warnspecials
0018187a string -hush
00181880 string .Hush
00181886 string +hush
0018188c string -hushchars
00181897 string .hushLostChars
001818a6 string +hushchars
001818b1 string -hushchecksums
001818c0 string .hushChecksums
001818cf string +hushchecksums
001818de string -hushstdout
001818ea string .hushStdout
001818f6 string +hushstdout
00181902 string -hushbell
0018190c string .hushBell
00181916 string +hushbell
00181920 string -safer
00181927 string .safer
0018192e string +safer
00181939 string .foreground
00181945 string -foreground
00181955 string .background
00181961 string -background
00181971 string .highlight
0018197c string .cursorColor
00181989 string .iconGeometry
00181997 string -keep
0018199d string .keepPosition
001819b1 string -copy
001819b7 string .copy
001819bd string +copy
001819c3 string -thorough
001819cd string .thorough
001819d7 string +thorough
001819e1 string -fullscreen
001819ed string .fullscreen
001819f9 string +fullscreen
00181a05 string -pause
00181a0c string .pause
00181a13 string +pause
00181a1a string -pausespecial
00181a28 string .pauseSpecial
00181a36 string -wheelunit
00181a41 string .wheelUnit
00181a4c string -mousemode
00181a57 string .mouseMode
00181a62 string -postscript
00181a6e string .postscript
00181a7a string -allowshell
00181a86 string .allowShell
00181a92 string +allowshell
00181a9e string -noghostscript
00181aad string .ghostscript
00181aba string +noghostscript
00181ac9 string -nogssafer
00181ad4 string .gsSafer
00181add string +nogssafer
00181ae8 string -gsalpha
00181af1 string .gsAlpha
00181afa string +gsalpha
00181b03 string -interpreter
00181b10 string .interpreter
00181b1d string -gspalette
00181b28 string .palette
00181b31 string -noscan
00181b39 string .prescan
00181b42 string +noscan
00181b4a string -notempfile
00181b56 string .tempFile
00181b60 string +notempfile
00181b6c string -dvipspath
00181b77 string .dvipsPath
00181b82 string -ps2pdfpath
00181b8e string .ps2pdfPath
00181b9a string -debug
00181ba1 string .debugLevel
00181bad string -linkstyle
00181bb8 string .linkStyle
00181bc3 string -linkcolor
00181bce string .linkColor
00181bd9 string -visitedlinkcolor
00181beb string .visitedLinkColor
00181bfd string -browser
00181c06 string .wwwBrowser
00181c12 string -anchorposition
00181c22 string .anchorPosition
00181c32 string NoInitFile
00181c3d string xdvi: (reusing) %s at %d dpi 
00181c5b string file_exists_p for |%s|
00181c72 string m_dvi_fp for |%s| = %p
00181c89 string xdvi: file_exists_p: fstat
00181ca4 string Flag out of range
00181cb6 string flag < XtNumber(dvi_err_list)
00181cd4 string Can't find font %s.%dpk
00181cec string xdvi: %s at %d dpi 
00181d00 string find_postamble on fp: %p
00181d19 string internal_open_dvi for |%s|
00181d34 string Created temp file: |%s| 
00181d51 string target_fp != NULL
00181d63 string source_fp != NULL
00181d75 string fseek of source_fp
00181d88 string fseek of target_fp again
00181da1 string calling pageinfo_deallocate
00181dbd string internal_open_dvi: SUCCESS!
00181dd9 string %s:%d: HTEX: 
00181de7 string Could not open "%s": %s. 
00181e01 string <no anchor>
00181e0d string File has zero size
00181e20 string No such file
00181e2d string Is a directory
00181e3c string An unknown error occurred
00181e56 string filename IS from commandline
00181e73 string new_dvi_name: |%s|
00181e86 string filename NOT from commandline
00181ea4 string is_dvi_file %s
00181eb3 string open_dvi_file: |%s| + |%s|
00181ece string internal_open_dvi: |%s|
00181ee6 string Cannot open DVI file
00181efb string %s: %s: %s
00181f06 string new_dvi_name: %p |%s|
00181f1c string %s is NOT a DVI file
00181f31 string success: %p |%s|
00181f42 string dvi_file_changed: fp = %p?
00181f5d string m_dvi_fp == NULL
00181f6e string file changed
00181f7b string File changed ...
00181f8c string returning FALSE
00181f9c string File OK, reloading ...
00181fb3 string returning TRUE
00181fc2 string file not changed
00181fd3 string NO successful load: %s
00181fea string ; will try to reload ...
00182003 string  (click on window to reload)
00182020 string reading of %p failed: %s!
0018203a string %s: %s%s
00182043 string No Error
0018204c string DVI file corrupted
0018205f string Not a DVI file
0018206e string XDVI_FILE
0018207b string numerical prefix discarded
00182096 string numerical prefix: %s%d
001820ad string numerical prefix: %s
001820c2 string SIGPOLL is working
001820d5 string no SIGPOLL signals received
001820f6 string Really quit xdvi?
00182108 string ../../../texk/xdvik/events.c
00182125 string new filename: |%s|
00182138 string IGNORE SIGUSR1! 
00182149 string =======%s; timers: 
0018215d string timer %p: %lu 
0018216c string ======= 
00182175 string horizontal
00182180 string vertical
00182189 string Ruler units: %s 
0018219f string False
001821a5 string xdvi: waitpid
001821b3 string xdvi: poll
001821be string xt_alarm
001821c7 string toggle
001821ce string resizable
001821d8 string %s:%d: GUI: 
001821e5 string left()
001821ec string right()
001821f9 string down()
00182200 string Current page number set to %d
0018221e string Grid mode %d
0018222b string Grid mode on
00182238 string Grid mode off
00182246 string Postscript rendering on
0018225e string XFree
00182264 string Cannot compile action "%.*s".
00182282 string Syntax error in action %.*s.
0018229f string (none)
001822a6 string   Param %d: `%s'
001822b7 string (null)
001822be string set-greyscaling()
001822d0 string greyscaling on
001822df string greyscaling off
001822ef string greyscale value: %.1f
00182305 string ghostscript alpha active
0018231e string ghostscript alpha inactive
00182339 string %d >= 0 && %d < %d
0018234c string down-or-next()
0018235b string Page history:
00182369 string up-or-previous()
0018237a string goto-page()
00182386 string Page redrawn.
00182394 string density value: %.3f
001823ab string change-density()
001823bc string set-density()
001823ca string color specials off
001823dd string color specials on
001823ef string event != NULL
001823fd string set-shrink-factor()
00182411 string shrink factor: %d
00182423 string shrink-to-dpi()
00182433 string Selected `%s'
00182441 string %s mode; %s
0018244d string child_recs: %p 
0018245d string %s:%d: set_timer 
0018246f string after set_timer
0018247f string beginning of cancel_timer
00182499 string %s:%d: BUG? timers == NULL! 
001824b6 string timers != NULL
001824c5 string sigalarm_initialized
001824da string XtAppAddTimeOut: %lu msecs 
001824f6 string XtAppAddTimeOut
00182506 string XtRemoveTimeOut
00182516 string id != 0
0018251e string fileHistory
0018252a string %s:%d: CLIENT: 
0018253a string got back atom_src_goto: |%s|
00182557 string %s:%d: FIND: 
00182565 string atom_reload()
00182573 string got back atom_newdoc: |%s|
0018258e string Loading %s failed: %s
001825a4 string got back atom_newpage: |%s|
001825c0 string Invalid page number: `%s'.
001825db string .xdvirc.tmp
001825e7 string Enabling
001825f0 string Disabling
001825fa string %s:%d: read_events %u 
00182611 string %s:%d: have_poll! 
00182624 string  XIMasterAdded
00182633 string  XIMasterRemoved
00182644 string  XISlaveAdded
00182652 string  XISlaveRemoved
00182662 string  XISlaveAttached
00182673 string  XISlaveDetached
00182684 string  XIDeviceEnabled
00182695 string  XIDeviceDisabled
001826a7 string no flags(?)
001826b3 string   %s %d->%d
001826bf string   Removing from master device
001826dd string ignoring (device not found)
001826f9 string  (new device)
00182707 string Activating XI2 now.
0018271b string Received XI_Enter event
00182733 string %s %d->%d 
0018273e string Cursor: %ld
0018274a string Redraw page on %p
0018275c string NEW SIZE: %dx%d
0018276c string page_colors.size too small
00182787 string EV_NEWPAGE | ...
00182798 string File reloaded.
001827a7 string EV_NEWDOC!
001827b2 string current page: %d
001827c3 string Opened "%s"
001827cf string Opened 
001827d7 string Adding to history: |%s| 
001827f0 string New entry!
001827fb string Existing entry! 
0018280c string redraw_page()
0018281a string dvi_file_changed()
0018282d string got page: %d
0018284c string xdvik: Open File
0018285d string digit
00182863 string mouse-modes
0018286f string switch-mode
0018287b string recent-files
00182888 string quit-confirm
00182895 string print
0018289b string incremental-find
001828ac string find-next
001828b6 string goto-page
001828c0 string use-tex-pages
001828ce string forward-page
001828db string back-page
001828e5 string toggle-mark
001828f1 string declare-page-number
0018290a string home-or-top
00182916 string end-or-bottom
00182924 string center
0018292b string set-keep-flag
00182939 string up-or-previous
00182948 string down-or-next
00182955 string set-margins
00182961 string show-display-attributes
00182979 string set-shrink-factor
0018298b string shrink-to-dpi
00182999 string set-density
001829a5 string change-density
001829b4 string set-greyscaling
001829c4 string set-color
001829ce string set-ps
001829d5 string htex-back
001829df string htex-forward
001829ec string htex-anchorinfo
001829fc string set-gs-alpha
00182a09 string set-expert-mode
00182a19 string reread-dvi-file
00182a29 string select-dvi-file
00182a39 string discard-number
00182a4d string hwheel
00182a54 string release
00182a5c string toggle-grid-mode
00182a6d string source-special
00182a7c string show-source-specials
00182a91 string source-what-special
00182aa5 string unpause-or-next
00182ab5 string user-exec
00182abf string load-url
00182ac8 string scroll-list-up
00182ad7 string scroll-list-down
00182ae8 string pagehistory-clear
00182afa string pagehistory-back
00182b0b string pagehistory-forward
00182b1f string pagehistory-delete-backward
00182b3b string pagehistory-delete-forward
00182b56 string magnifier
